GameNo,Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
1,2018-09-13,Adam Jenkins,Lyn Holland,85,1341,G1,0.5,1436,0.64,0.64,0.5
2,2018-10-10,Adam Jenkins,Bob Stanworth,75,1460,G1,1,1452,1.11,0.47,1.5
3,2018-10-24,Adam Jenkins,Lucas James,77,1449,G1,0,1437,1.6,0.49,1.5
4,2018-11-07,Adam Jenkins,Peter Wood-Fisher,89,1248,G1,1,1445,2.35,0.75,2.5
5,2018-11-21,Adam Jenkins,Lyn Holland,85,1341,G1,1,1456,2.99,0.64,3.5
6,2018-12-05,Adam Jenkins,Mateusz Gibiec,53,1665,G1,0,1450,3.2,0.21,3.5
1,2018-09-05,Adam Rakos,Dave Williams,43,1768,G1,1,2133,0.9,0.9,1
1,2018-07-05,Alex Ball,Harman Gill,NA,1070,ECF-Rapid,1,887,0.22,0.22,1
2,2018-07-05,Alex Ball,Harrison Bexon,NA,850,Est,1,911,0.72,0.5,2
3,2018-07-05,Alex Ball,Sanjit S Kumar,NA,1278,ECF,0,907,0.82,0.1,2
4,2018-07-06,Alex Ball,Malachy Bayes,NA,1000,Est,0,892,1.12,0.3,2
5,2018-07-06,Alex Ball,Andreas Moustaka,NA,966,ECF-Rapid,0,876,1.46,0.34,2
1,2018-09-05,Andrew Owen,Owain Davies,NA,1594,D1,0.5,1788,0.76,0.76,0.5
2,2018-09-18,Andrew Owen,Steve Williams (Cwm),48,1732,G1,1,1798,1.35,0.59,1.5
3,2018-10-03,Andrew Owen,Nigel Saunders,24,1983,G1,1,1816,1.6,0.25,2.5
4,2018-10-24,Andrew Owen,Dennis O. Jones,45,1764,G1,0,1803,2.14,0.54,2.5
5,2018-10-31,Andrew Owen,Dave Williams,43,1768,G1,1,1814,2.68,0.54,3.5
6,2018-11-07,Andrew Owen,Clive Thomas,41,1788,G1,0.5,1813,3.19,0.51,4
7,2018-11-14,Andrew Owen,Clive Thomas,41,1788,G1,0.5,1813,3.7,0.51,4.5
1,2018-07-11,Andrew Thomas,Jusef Behit,57,1625,G1,0,1005,0.1,0.1,0
2,2018-07-18,Andrew Thomas,Roger Lockyer,100,956,G1,1,1025,0.68,0.58,1
1,2018-07-07,Anthony Hughes,Suresh Jhunjhuwala,NA,1880,,0.5,1979,0.64,0.64,0.5
2,2018-07-08,Anthony Hughes,Bernd Schulenburg,NA,2152,,0.5,1984,0.91,0.27,1
3,2018-07-09,Anthony Hughes,Peter Wolff,NA,1894,,0.5,1981,1.53,0.62,1.5
4,2018-07-10,Anthony Hughes,Hartmut Moritz,NA,1946,,0.5,1980,2.08,0.55,2
5,2018-07-12,Anthony Hughes,Peter Dellos,NA,1860,,0,1964,2.75,0.67,2
6,2018-07-14,Anthony Hughes,Wolfgang Haase,NA,2028,,0.5,1965,3.19,0.44,2.5
7,2018-07-14,Anthony Hughes,Ian Aird,NA,1871,,0.5,1962,3.84,0.65,3
8,2018-07-15,Anthony Hughes,Petra Nunn,NA,1998,,0,1950,4.32,0.48,3
9,2018-09-17,Anthony Hughes,Adrian R Rutkowski,NA,1838,,0.5,1946,5.01,0.69,3.5
10,2018-09-24,Anthony Hughes,Adrian R Rutkowski,NA,1838,,0,1929,5.7,0.69,3.5
11,2018-10-01,Anthony Hughes,Robin W Haldane,NA,2158,,0,1923,5.97,0.27,3.5
12,2018-10-03,Anthony Hughes,Paul Conway,NA,1974,,0,1910,6.48,0.51,3.5
13,2018-10-11,Anthony Hughes,Michael W Healey,NA,2270,,0,1907,6.63,0.15,3.5
