name,zone,club,grade,title,last_played,player_key,profile_url,name_clean
Adam May,W1,NA,1910,NA,NA,22,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=22,adam may
Adrian Davies,W1,NA,1711,NA,NA,32,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=32,adrian davies
Alan Bean,W1,NA,1068,NA,NA,95,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=95,alan bean
Alan Bennett,W1,NA,2058,NA,NA,7,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=7,alan bennett
Alan Rosser,W1,NA,1378,NA,NA,64,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=64,alan rosser
Alan Young,W1,NA,2131,NA,NA,2,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=2,alan young
Albert Easton,W1,NA,1654,NA,NA,37,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=37,albert easton
Aled George,W1,NA,1641,NA,NA,41,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=41,aled george
Aled Jenkins,W1,NA,1000,NA,NA,157,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=157,aled jenkins
Alex Mardare,W1,NA,850,NA,NA,89,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=89,alex mardare
Alex Watson,W1,NA,1077,NA,NA,94,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=94,alex watson
Allan Pleasants,W1,NA,2092,NA,NA,4,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=4,allan pleasants
Alwin Thomas,W1,NA,1430,NA,NA,59,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=59,alwin thomas
Alysson James,W1,NA,850,NA,NA,124,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=124,alysson james
Amna Khawaja,W1,NA,850,NA,NA,145,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=145,amna khawaja
Andrew Gibbons,W1,NA,1975,NA,NA,15,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=15,andrew gibbons
Andrew Smith,W1,NA,1649,NA,NA,38,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=38,andrew smith
Anthony Beck,W1,NA,1300,NA,NA,161,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=161,anthony beck
Arie Kuttub,W1,NA,850,NA,NA,181,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=181,arie kuttub
Arya Rassi,W1,NA,882,NA,NA,114,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=114,arya rassi
Ben McCarthy,W1,NA,866,NA,NA,120,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=120,ben mccarthy
Ben Walsh,W1,NA,850,NA,NA,135,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=135,ben walsh
Bernard Peters,W1,NA,850,NA,NA,178,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=178,bernard peters
Bill Flew,W1,NA,1429,NA,NA,60,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=60,bill flew
Bob Moore,W1,NA,2013,NA,NA,12,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=12,bob moore
Brandon Cheynard,W1,NA,850,NA,NA,132,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=132,brandon cheynard
Brian Morris,W1,NA,850,NA,NA,121,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=121,brian morris
Brian Rees,W1,NA,850,NA,NA,122,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=122,brian rees
Carl Strugnell,W1,NA,2291,NA,NA,162,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=162,carl strugnell
Catrin Daniels,W1,NA,850,NA,NA,123,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=123,catrin daniels
Chandon Brown,W1,NA,850,NA,NA,156,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=156,chandon brown
Chris Daniel,W1,NA,1733,NA,NA,28,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=28,chris daniel
Chris Davies,W1,NA,1497,NA,NA,52,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=52,chris davies
Chris Simmons,W1,NA,1189,NA,NA,80,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=80,chris simmons
Chris Wheatley,W1,NA,1991,NA,NA,14,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=14,chris wheatley
Christian Natividad,W1,NA,1304,NA,NA,165,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=165,christian natividad
Clive Gosling,W1,NA,1229,NA,NA,74,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=74,clive gosling
Colin Chambers,W1,NA,1334,NA,NA,67,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=67,colin chambers
Connor Curtis,W1,NA,850,NA,NA,176,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2014/pr.php?id=176,connor curtis
