GameNo,Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
6,2012-12-02,Brian Heath,Matthew Davies,NA,1904,W1,0,1638,2.52,0.23,0
1,2012-10-03,Brian Hill,Owen Bennett,66,1500,G2,0,1233,0.18,0.18,0
1,2012-10-03,Brian Ross,Steve Williams (Mal),43,1692,G1,0,1465,0.22,0.22,0
2,2012-10-17,Brian Ross,Richard Batey,30,1840,G1,0.5,1478,0.32,0.1,0.5
3,2012-10-24,Brian Ross,Bob Hurn,NA,1601,E2,0.5,1484,0.64,0.32,1
4,2012-10-31,Brian Ross,Hiram Rogers,57,1603,G1,0.5,1489,0.96,0.32,1.5
5,2012-11-14,Brian Ross,Mark Emblem,75,1424,G1,1,1503,1.53,0.57,2.5
6,2012-11-21,Brian Ross,Howard James,74,1426,G1,1,1517,2.09,0.56,3.5
7,2012-11-27,Brian Ross,Nyasha Katsande,60,1578,G1,1,1538,2.44,0.35,4.5
1,2012-07-21,Carl Bennett,Peter Seeley,NA,1594,ECF,0,1120,0.1,0.1,0
2,2012-07-21,Carl Bennett,Richard Buxton,NA,1346,ECF,0,1113,0.32,0.22,0
3,2012-07-21,Carl Bennett,Ben Chooyin,NA,1179,E1,1,1131,0.74,0.42,1
4,2012-07-22,Carl Bennett,Jennifer Goldsmith,NA,1410,ECF,0.5,1142,0.9,0.16,1.5
5,2012-07-22,Carl Bennett,Staurt Calderbank,NA,1426,ECF,1,1170,1.04,0.14,2.5
6,2012-09-14,Carl Bennett,Jeremy Jones,NA,1744,E1,1,1199,1.14,0.1,3.5
7,2012-09-15,Carl Bennett,Arjan Bolina,NA,1385,N1,0.5,1209,1.32,0.18,4
8,2012-09-15,Carl Bennett,Venetia Sivarasingam,NA,984,E1,1,1219,2.01,0.69,5
9,2012-09-16,Carl Bennett,Daniel Siromani,NA,1202,E1,0,1206,2.4,0.39,5
10,2012-09-16,Carl Bennett,Benjamin Choo Yin,NA,1179,E1,0,1193,2.82,0.42,5
11,2012-10-12,Carl Bennett,Tim Kirby,NA,1237,D1,1,1214,3.16,0.34,6
12,2012-10-13,Carl Bennett,Eric Blackwell,NA,1218,W1,1,1234,3.53,0.37,7
13,2012-10-13,Carl Bennett,Tom Bennett,NA,1465,E1,0,1231,3.64,0.11,7
14,2012-10-14,Carl Bennett,John Ward,NA,1156,W1,1,1248,4.09,0.45,8
15,2012-10-14,Carl Bennett,Windsor Lewis,NA,1193,E1,0.5,1251,4.49,0.4,8.5
16,2012-12-05,Carl Bennett,John O'Shea,55,1622,G1,0,1248,4.59,0.1,8.5
1,2012-09-25,Chris Dixon,Dave Williams,40,1719,G1,1,1866,0.69,0.69,1
2,2012-09-28,Chris Dixon,Owen Bennett,66,1500,G2,0.5,1857,1.59,0.9,1.5
3,2012-09-29,Chris Dixon,Steve Williams (Cwm),46,1679,G1,0.5,1851,2.33,0.74,2
4,2012-09-29,Chris Dixon,Ron Williams,53,1635,G1,0.5,1844,3.12,0.79,2.5
5,2012-09-30,Chris Dixon,Dave Turner,14,1995,G1,0.5,1848,3.44,0.32,3
6,2012-09-30,Chris Dixon,Rhys Bennett,34,1780,G2,0.5,1846,4.05,0.61,3.5
7,2012-10-17,Chris Dixon,Zane Allford,47,1678,G1,0.5,1840,4.79,0.74,4
8,2012-11-03,Chris Dixon,Mark Szymanski,NA,1882,ECF,0.5,1841,5.26,0.47,4.5
9,2012-11-04,Chris Dixon,Iain Bourne,NA,1930,Est,0,1831,5.66,0.4,4.5
10,2012-12-05,Chris Dixon,Leslie Blohm,27,1865,G1,0,1819,6.15,0.49,4.5
11,2012-12-11,Chris Dixon,Jonathan Gilbert,5,2157,G1,0,1816,6.3,0.15,4.5
1,2012-08-01,Chris Reading,Rhys Bennett,34,1764,G1,0.5,1658,0.35,0.35,0.5
2,2012-10-17,Chris Reading,Robert Taylor,20,1942,G2,0.5,1666,0.5,0.15,1
3,2012-10-24,Chris Reading,Terry Hill,51,1643,G1,0,1654,1.02,0.52,1
4,2012-10-31,Chris Reading,John Arthur,56,1604,G1,0,1640,1.59,0.57,1
5,2012-11-14,Chris Reading,James Lavender,35,1758,G1,0,1631,1.95,0.36,1
6,2012-11-21,Chris Reading,Owain Davies,52,1642,G1,1,1643,2.47,0.52,2
7,2012-12-12,Chris Reading,David Rovaretti,72,1453,G1,1,1648,3.23,0.76,3
1,2012-10-24,Christopher Robertson,Lyn Holland,77,1407,G1,0,1193,0.23,0.23,0
1,2012-10-16,Colin Gilbert,Paul Tew,NA,1829,E1,1,1813,0.46,0.46,1
2,2012-10-27,Colin Gilbert,Vincent Heinis,NA,2117,FIDE,0,1810,0.59,0.13,1
3,2012-10-28,Colin Gilbert,Franz Tappert,NA,1506,Ger-adj,1,1813,1.44,0.85,2
4,2012-10-29,Colin Gilbert,Ulrich Kumpers,NA,2056,FIDE,0,1809,1.62,0.18,2
5,2012-10-30,Colin Gilbert,Niek Oud,NA,2038,FIDE,1,1828,1.82,0.2,3
6,2012-10-31,Colin Gilbert,Faruk Osmanovic,NA,2002,FIDE,0.5,1835,2.06,0.24,3.5
7,2012-11-01,Colin Gilbert,Erwin Hein,NA,2106,FIDE,0,1831,2.2,0.14,3.5
8,2012-11-02,Colin Gilbert,Rolf Sand,NA,1951,FIDE,0.5,1836,2.5,0.3,4
9,2012-11-03,Colin Gilbert,Werner Schirmer,NA,2035,FIDE,0,1831,2.7,0.2,4
10,2012-11-04,Colin Gilbert,Jakob Hecker,NA,1774,FIDE,1,1842,3.24,0.54,5
11,2012-11-14,Colin Gilbert,Lyn Holland,77,1407,G1,0.5,1833,4.14,0.9,5.5
12,2012-11-20,Colin Gilbert,Philip French,NA,1868,E1,0,1823,4.54,0.4,5.5
13,2012-11-21,Colin Gilbert,Nigel Saunders,26,1881,G1,0,1814,4.93,0.39,5.5
14,2012-12-11,Colin Gilbert,Lyn Holland,77,1407,G1,1,1816,5.83,0.9,6.5
1,2012-10-10,Colin Jeffries,Howard James,74,1426,G1,0.5,1340,0.38,0.38,0.5
2,2012-10-31,Colin Jeffries,Tony Davies,76,1415,G1,0.5,1343,0.77,0.39,1
3,2012-11-28,Colin Jeffries,Brenda Miles,NA,1372,E1,0,1329,1.22,0.45,1
1,2012-07-01,Dave Connolly,Steve Vickery,36,1756,G1,0.5,1576,0.25,0.25,0.5
2,2012-10-17,Dave Connolly,James Lavender,35,1758,G1,0,1568,0.5,0.25,0.5
3,2012-11-21,Dave Connolly,Simon Tang,71,1464,G1,0.5,1564,1.14,0.64,1
4,2012-12-05,Dave Connolly,Zane Allford,47,1678,G1,0,1552,1.49,0.35,1
1,2012-09-25,Dave Roberts,Paul Bridges,NA,1875,0,0,1626,0.19,0.19,0
2,2012-09-26,Dave Roberts,Roger Jenkins,NA,1539,E1,0,1611,0.82,0.63,0
3,2012-10-10,Dave Roberts,Philip French,NA,1868,E1,0,1607,1.02,0.2,0
4,2012-10-16,Dave Roberts,Bob Hurn,NA,1601,E2,0.5,1606,1.56,0.54,0.5
5,2012-10-31,Dave Roberts,Gary Thomas,25,1900,G1,0,1601,1.73,0.17,0.5
6,2012-11-01,Dave Roberts,Frank Trombley,NA,1678,E1,0.5,1603,2.16,0.43,1
7,2012-11-05,Dave Roberts,Rhys Steele,NA,1725,E1,0,1594,2.53,0.37,1
8,2012-11-13,Dave Roberts,John O'Shea,55,1622,G1,1,1606,3.04,0.51,2
9,2012-11-14,Dave Roberts,John Arthur,56,1604,G1,1,1617,3.58,0.54,3
10,2012-11-18,Dave Roberts,Michael Arribas-Ayllon,NA,1697,E1,1,1631,3.99,0.41,4
11,2012-11-18,Dave Roberts,Chris Daniel,NA,1748,W1,0,1623,4.33,0.34,4
12,2012-11-22,Dave Roberts,Benjamin Choo Yin,NA,1400,E1,0.5,1616,5.12,0.79,4.5
13,2012-11-26,Dave Roberts,Alan Williams,NA,1613,E1,1,1627,5.65,0.53,5.5
14,2012-11-28,Dave Roberts,Rhys Bennett,34,1847,G3,0,1622,5.87,0.22,5.5
15,2012-12-11,Dave Roberts,Neil Stuart,NA,1703,E1,0.5,1625,6.27,0.4,6
1,2012-07-08,Dave Turner,IM Jack Rudd,NA,2410,ECF,0,1993,0.1,0.1,0
2,2012-07-08,Dave Turner,Jeremy Jones,NA,1744,E1,0.5,1985,0.91,0.81,0.5
3,2012-07-09,Dave Turner,Frank Trombley,NA,1678,E1,1,1988,1.78,0.87,1.5
4,2012-07-10,Dave Turner,Matthew Staniforth,NA,1705,E1,0,1968,2.63,0.85,1.5
5,2012-07-10,Dave Turner,Alex Bullen,NA,2039,E1,1,1981,3.07,0.44,2.5
6,2012-07-11,Dave Turner,Jon Bryant,NA,1994,ECF,0.5,1981,3.57,0.5,3
7,2012-07-12,Dave Turner,Ernest M White,NA,1874,ECF,1,1989,4.24,0.67,4
8,2012-07-13,Dave Turner,Ali Reza Jaunooby,NA,2218,ECF,0,1984,4.46,0.22,4
9,2012-07-28,Dave Turner,David Armbruster,NA,2146,ECF,0.5,1989,4.76,0.3,4.5
10,2012-07-28,Dave Turner,Jim A Friar,NA,1962,ECF,0.5,1988,5.31,0.55,5
11,2012-07-29,Dave Turner,Stephen Cole,NA,1922,ECF,0.5,1985,5.91,0.6,5.5
12,2012-07-29,Dave Turner,Robert A Newton,NA,2090,ECF,1,2000,6.28,0.37,6.5
13,2012-09-14,Dave Turner,David Buttell,NA,1847,W1,0,1983,6.98,0.7,6.5
14,2012-09-15,Dave Turner,Matthew Davies,NA,1907,W1,1,1993,7.6,0.62,7.5
15,2012-09-15,Dave Turner,Paul Bridges,NA,1875,E1,0.5,1989,8.26,0.66,8
16,2012-09-16,Dave Turner,Paul Tew,NA,1829,E1,0,1971,8.98,0.72,8
17,2012-09-16,Dave Turner,Nicholas Evans,NA,1823,W2,1,1978,9.71,0.73,9
18,2012-09-17,Dave Turner,Rod Gough,NA,1800,E1,0.5,1972,10.46,0.75,9.5
19,2012-09-28,Dave Turner,John Arthur,56,1604,G1,1,1974,11.36,0.9,10.5
20,2012-09-29,Dave Turner,Peter Varley,2,2251,G1,0,1970,11.54,0.18,10.5
21,2012-09-29,Dave Turner,Rhys Bennett,34,1780,G2,1,1975,12.32,0.78,11.5
22,2012-09-30,Dave Turner,Chris Dixon,29,1859,G1,0.5,1971,13,0.68,12
23,2012-09-30,Dave Turner,Jonathan Gilbert,5,2157,G1,0,1964,13.28,0.28,12
24,2012-10-03,Dave Turner,Richard Miles,11,2041,G1,0,1954,13.72,0.44,12
25,2012-10-07,Dave Turner,Tom Brown,NA,2159,E1,0.5,1959,14,0.28,12.5
26,2012-10-09,Dave Turner,Jonathan Gilbert,5,2157,G1,0.5,1965,0.24,0.24,0.5
27,2012-10-16,Dave Turner,John D Thornton,NA,2066,E1,0.5,1969,0.59,0.35,1
28,2012-10-31,Dave Turner,Paul Tew,NA,1829,E1,1,1977,1.27,0.68,2
29,2012-11-07,Dave Turner,Zane Allford,47,1678,G1,0.5,1968,2.11,0.84,2.5
30,2012-11-14,Dave Turner,Peter Varley,2,2251,G1,0,1965,2.26,0.15,2.5
31,2012-11-21,Dave Turner,Tim Kett,NA,2260,E2,0,1961,2.4,0.14,2.5
32,2012-12-02,Dave Turner,Charles F Morris,NA,2170,N1,0,1956,2.63,0.23,2.5
33,2012-12-17,Dave Turner,Ben Thomas,NA,1906,E2,0,1942,3.2,0.57,2.5
1,2012-07-01,Dave Williams,James Lavender,35,1758,G1,0,1708,0.45,0.45,0
2,2012-09-15,Dave Williams,Shayanna Sivarajasingam,NA,1250,E1,1,1711,1.35,0.9,1
3,2012-09-15,Dave Williams,Jamie Bell-Thomas,83,1267,G1,1,1713,2.25,0.9,2
4,2012-09-16,Dave Williams,Rhys Bennett,34,1780,G2,0,1703,2.66,0.41,2
5,2012-09-16,Dave Williams,Jeremy Jones,NA,1744,E1,1,1716,3.12,0.46,3
6,2012-09-25,Dave Williams,Chris Dixon,29,1859,G1,0,1709,3.43,0.31,3
7,2012-10-03,Dave Williams,John Arthur,56,1604,G1,1,1717,4.09,0.66,4
8,2012-10-10,Dave Williams,David Llewellyn,NA,1923,E1,0,1711,4.33,0.24,4
9,2012-10-17,Dave Williams,Gordon Cadden,32,1806,G1,0,1702,4.71,0.38,4
10,2012-10-24,Dave Williams,Paul Bridges,NA,1875,E1,0.5,1707,5,0.29,4.5
11,2012-11-01,Dave Williams,Michael Arribas-Ayllon,NA,1697,E1,0,1694,5.53,0.53,4.5
12,2012-11-07,Dave Williams,David Perrett,NA,2028,E1,0,1691,5.67,0.14,4.5
13,2012-11-13,Dave Williams,Terry Hill,51,1643,G1,1,1700,6.28,0.61,5.5
1,2012-06-29,David Norris,Francesca Biggio,NA,1400,Est,1,1542,0.68,0.68,1
2,2012-06-30,David Norris,Neil Milson,NA,1570,ECF,0.5,1544,1.13,0.45,1.5
3,2012-06-30,David Norris,John Speck,NA,1600,Est,0.5,1547,1.53,0.4,2
4,2012-07-01,David Norris,Phillip Shaughnessy,NA,1434,ECF,0.5,1543,2.17,0.64,2.5
5,2012-07-01,David Norris,James Waddington,NA,1474,ECF,0.5,1540,2.75,0.58,3
6,2012-07-02,David Norris,Samuel Raynor-Freeman,NA,1000,Est,1,1543,3.65,0.9,4
7,2012-07-13,David Norris,Roy G Watson,NA,1554,ECF,0,1528,4.12,0.47,4
8,2012-07-14,David Norris,Manrico Alotto,NA,1530,Est,1,1544,4.62,0.5,5
9,2012-07-14,David Norris,Sri Shaharan,NA,1562,YCA,0.5,1545,5.08,0.46,5.5
10,2012-07-15,David Norris,Andy Ross,NA,1802,ECF,0.5,1556,5.25,0.17,6
11,2012-07-15,David Norris,Steve King,NA,1682,ECF,1,1578,5.55,0.3,7
12,2012-10-15,David Norris,Jerome Redhead,NA,1698,ECF,0,1569,5.83,0.28,7
1,2012-07-01,David Rovaretti,Farhan Shataly,44,1691,G1,0,1447,0.2,0.2,0
2,2012-07-04,David Rovaretti,Roger Lockyer,91,1060,G1,0.5,1434,1.1,0.9,0.5
3,2012-10-03,David Rovaretti,Lyn Holland,77,1407,G1,1,1448,1.66,0.56,1.5
4,2012-10-17,David Rovaretti,Mark Emblem,75,1424,G1,1,1463,2.2,0.54,2.5
5,2012-12-12,David Rovaretti,Chris Reading,50,1654,G1,0,1455,2.44,0.24,2.5
1,2012-09-18,David Vaughan,Mauro Farina,NA,1738,ECF,1,1964,0.78,0.78,1
2,2012-10-02,David Vaughan,Ian Ponter,NA,1970,ECF,0.5,1965,1.26,0.48,1.5
3,2012-10-04,David Vaughan,Robin W Haldane,NA,2194,ECF,0.5,1972,1.46,0.2,2
4,2012-10-18,David Vaughan,Richard Miles,11,2041,G1,0.5,1975,1.85,0.39,2.5
5,2012-10-24,David Vaughan,Gary Thomas,25,1900,G1,0.5,1973,2.43,0.58,3
6,2012-10-30,David Vaughan,Tim W Pelling,NA,2154,ECF,0.5,1979,2.68,0.25,3.5
7,2012-11-05,David Vaughan,Will Harwood,NA,1787,E1,0.5,1973,3.41,0.73,4
8,2012-11-27,David Vaughan,Robert P Radford,NA,1866,ECF,0.5,1970,4.04,0.63,4.5
1,2012-10-24,Dennis O. Jones,Gordon Cadden,32,1806,G1,0.5,1738,0.4,0.4,0.5
2,2012-10-31,Dennis O. Jones,Owain Davies,52,1642,G1,1,1747,1.03,0.63,1.5
3,2012-11-21,Dennis O. Jones,Bob Hurn,NA,1601,E2,0.5,1743,1.71,0.68,2
4,2012-11-28,Dennis O. Jones,John Cox,NA,1452,E1,1,1747,2.55,0.84,3
1,2012-10-03,Douglas Spencer,Robert Taylor,20,1942,G2,0.5,1924,0.47,0.47,0.5
2,2012-10-17,Douglas Spencer,Ian White,17,1971,G1,0.5,1925,0.9,0.43,1
3,2012-11-13,Douglas Spencer,Robert Taylor,20,2031,G3,0.5,1929,1.25,0.35,1.5
1,2012-07-01,Farhan Shataly,David Rovaretti,72,1453,G1,1,1696,0.8,0.8,1
2,2012-10-10,Farhan Shataly,Jeremy Jones,NA,1744,E1,0.5,1697,1.23,0.43,1.5
3,2012-12-11,Farhan Shataly,Mark Jones,NA,1697,E1,0,1686,1.72,0.49,1.5
1,2012-07-08,Francis Rayner,Brian GE Gosling,NA,1962,ECF,1,2244,0.84,0.84,1
2,2012-07-08,Francis Rayner,Alex Wills,NA,1768,E1,1,2245,1.74,0.9,2
3,2012-07-09,Francis Rayner,GM Keith Arkell,NA,2522,ECF,0,2243,1.9,0.16,2
4,2012-07-10,Francis Rayner,Ernest M White,NA,1874,ECF,1,2244,2.8,0.9,3
5,2012-07-10,Francis Rayner,Chris R Duncan,NA,2290,ECF,0.5,2245,3.23,0.43,3.5
6,2012-07-11,Francis Rayner,FM Jean-Olivier Leconte,NA,2298,FIDE,0.5,2247,3.65,0.42,4
7,2012-07-12,Francis Rayner,FM Peter S Poobalasingam,NA,2250,ECF,0,2239,4.14,0.49,4
8,2012-07-12,Francis Rayner,Matthew Staniforth,NA,1705,E1,1,2240,5.04,0.9,5
9,2012-07-13,Francis Rayner,Jeremy Menadue,NA,2146,ECF,0.5,2238,5.67,0.63,5.5
10,2012-08-17,Francis Rayner,Martin J Cutmore,NA,2018,ECF,0.5,2234,6.45,0.78,6
11,2012-08-18,Francis Rayner,Matthew H Shaw,NA,1978,ECF,0.5,2229,7.27,0.82,6.5
12,2012-08-18,Francis Rayner,Tom H Stonehouse,NA,1922,ECF,1,2231,8.14,0.87,7.5
13,2012-08-19,Francis Rayner,Robert T McCorry,NA,2066,ECF,1,2235,8.87,0.73,8.5
14,2012-08-19,Francis Rayner,John Anderson,NA,2202,ECF,0.5,2234,9.42,0.55,9
15,2012-10-25,Francis Rayner,R Alan Barton,NA,2066,ECF,0.5,2231,10.15,0.73,9.5
16,2012-10-27,Francis Rayner,Laurence A Butt,NA,1938,ECF,1,2233,11.01,0.86,10.5
17,2012-11-03,Francis Rayner,Ian L Snape,NA,2314,ECF,0,2226,11.41,0.4,10.5
18,2012-11-04,Francis Rayner,John L Bentley,NA,2210,ECF,0,2218,11.95,0.54,10.5
19,2012-11-10,Francis Rayner,R Alan Barton,NA,2066,ECF,1,2222,12.68,0.73,11.5
20,2012-11-13,Francis Rayner,Rasa Norinkeviciute,NA,2050,ECF,1,2226,13.43,0.75,12.5
21,2012-11-15,Francis Rayner,Chris Lowe,NA,2018,ECF,0.5,2222,14.21,0.78,13
22,2012-11-29,Francis Rayner,Feliks Kwiatkowski,NA,2306,ECF,1,2231,14.62,0.41,14
1,2012-12-02,Frank May,Craig Woolcock,NA,1911,E2,1,2104,0.75,0.75,1
1,2012-09-11,Gary Thomas,Robert Dineen,NA,1776,E1,0.5,1896,0.67,0.67,0.5
2,2012-09-26,Gary Thomas,Dai James,NA,1860,E1,1,1906,1.23,0.56,1.5
3,2012-10-03,Gary Thomas,John Hermann,62,1567,G1,1,1909,2.11,0.88,2.5
4,2012-10-07,Gary Thomas,Gareth Harley-Yeo,NA,2051,W1,0.5,1914,2.41,0.3,3
5,2012-10-08,Gary Thomas,Ben Thomas,NA,1894,E2,1,1926,2.92,0.51,4
6,2012-10-09,Gary Thomas,John D Thornton,NA,2066,E1,0.5,1931,3.2,0.28,4.5
7,2012-10-22,Gary Thomas,Rod Gough,NA,1800,E1,0,1916,3.84,0.64,4.5
8,2012-10-24,Gary Thomas,David Vaughan,18,1959,G1,0.5,1918,4.26,0.42,5
9,2012-10-31,Gary Thomas,Dave Roberts,54,1631,G1,1,1922,5.09,0.83,6
10,2012-11-01,Gary Thomas,David L Roberts,NA,2118,E1,0,1917,5.31,0.22,6
11,2012-11-03,Gary Thomas,Mark H Birkin,NA,2018,ECF,0,1908,5.65,0.34,6
12,2012-11-04,Gary Thomas,Laurie Pott,NA,1938,ECF,1,1922,6.1,0.45,7
13,2012-11-05,Gary Thomas,Nigel Ralphs,NA,1993,E1,0.5,1925,6.47,0.37,7.5
14,2012-11-07,Gary Thomas,John O'Shea,55,1622,G1,1,1929,7.31,0.84,8.5
15,2012-11-14,Gary Thomas,Nigel Granville,28,1864,G1,1,1939,7.86,0.55,9.5
16,2012-11-22,Gary Thomas,Varun Varma,NA,1717,E1,0,1922,8.6,0.74,9.5
17,2012-11-26,Gary Thomas,Chris Howells,NA,1919,E1,0,1910,9.07,0.47,9.5
1,2012-09-25,Gordon Cadden,Brian Heath,42,1698,G1,1,1814,0.65,0.65,1
2,2012-10-03,Gordon Cadden,Hiram Rogers,57,1603,G1,1,1820,1.41,0.76,2
3,2012-10-17,Gordon Cadden,Dave Williams,40,1719,G1,1,1829,2.03,0.62,3
4,2012-10-24,Gordon Cadden,Dennis O. Jones,37,1736,G1,0.5,1827,2.63,0.6,3.5
5,2012-10-31,Gordon Cadden,John O'Shea,55,1622,G1,0,1809,3.37,0.74,3.5
6,2012-11-21,Gordon Cadden,Graham Johnson,58,1588,G1,1,1814,4.15,0.78,4.5
7,2012-12-12,Gordon Cadden,Nigel Granville,28,1864,G1,1,1828,4.57,0.42,5.5
1,2012-11-21,Graham Johnson,Gordon Cadden,32,1806,G1,0,1581,0.22,0.22,0
1,2012-06-30,Harold Nock,Omid Hajatdoost,NA,1200,Est,0.5,1126,0.39,0.39,0.5
2,2012-06-30,Harold Nock,Regan Gerrard,NA,1200,Est,0.5,1129,0.78,0.39,1
1,2012-09-26,Hiram Rogers,Ron Williams,53,1635,G1,0.5,1604,0.45,0.45,0.5
2,2012-10-03,Hiram Rogers,Gordon Cadden,32,1806,G1,0,1598,0.69,0.24,0.5
3,2012-10-10,Hiram Rogers,Beryl Hughes,NA,1470,E1,0.5,1594,1.37,0.68,1
4,2012-10-31,Hiram Rogers,Brian Ross,70,1472,G1,0.5,1590,2.05,0.68,1.5
5,2012-11-21,Hiram Rogers,Brian Heath,42,1698,G1,1,1605,2.42,0.37,2.5
6,2012-11-28,Hiram Rogers,Clive Crowley,NA,1369,E1,0,1586,3.22,0.8,2.5
1,2012-10-10,Howard James,Colin Jeffries,81,1336,G1,0.5,1422,0.62,0.62,0.5
2,2012-10-30,Howard James,Nyasha Katsande,60,1578,G1,0,1413,0.92,0.3,0.5
3,2012-11-21,Howard James,Brian Ross,70,1472,G1,0,1398,1.36,0.44,0.5
1,2012-09-06,Ian White,Keith Thompson,NA,1945,E1,0,1958,0.54,0.54,0
2,2012-09-25,Ian White,Paul Tew,NA,1829,E1,0,1941,1.23,0.69,0
3,2012-10-03,Ian White,Charles Summers,NA,2020,E1,0,1931,1.66,0.43,0
4,2012-10-17,Ian White,Douglas Spencer,22,1923,G1,0.5,1929,2.23,0.57,0.5
5,2012-10-24,Ian White,Nick Davies,38,1727,G1,1,1934,3.04,0.81,1.5
6,2012-11-07,Ian White,Richard Miles,11,2041,G1,0.5,1936,3.44,0.4,2
7,2012-12-05,Ian White,Peter Varley,2,2251,G1,0,1933,3.6,0.16,2
8,2012-12-06,Ian White,Lee Davis,NA,2028,E2,1,1947,4.02,0.42,3
9,2012-12-11,Ian White,Ioan Rees,NA,2294,E1,0.5,1955,4.15,0.13,3.5
1,2012-06-30,James Baker,Elliott MacNeil,NA,1294,E1,0,1128,0.29,0.29,0
2,2012-06-30,James Baker,Praneet Bolusani,NA,1004,E1,1,1138,0.97,0.68,1
3,2012-12-01,James Baker,Stephen Chung,NA,1794,ECF,0,1135,1.07,0.1,1
4,2012-12-01,James Baker,Michael Evans,NA,1450,Est,1,1163,1.2,0.13,2
5,2012-12-02,James Baker,Stuart Wynne,NA,1631,S-L-adj,0.5,1175,1.3,0.1,2.5
1,2012-06-30,James Frost,Regan Gerrard,NA,1200,Est,0,989,0.24,0.24,0
2,2012-06-30,James Frost,Omid Hajatdoost,NA,1200,Est,1,1014,0.48,0.24,1
