name,zone,club,grade,title,last_played,player_key,profile_url,name_clean
Rob Saunders,W1,NA,2075,NA,NA,p6,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p6.php,rob saunders
Roshan Daniel,W1,NA,1735,NA,NA,p32,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p32.php,roshan daniel
Roy Morgan,W1,NA,1295,NA,NA,p82,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p82.php,roy morgan
Sam Martin,W1,NA,850,NA,NA,p158,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p158.php,sam martin
Sam Pritchard,W1,NA,1516,NA,NA,p54,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p54.php,sam pritchard
Sam Prosser,W1,NA,850,NA,NA,p164,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p164.php,sam prosser
Sam Young,W1,NA,1217,NA,NA,p94,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p94.php,sam young
Shaun Probert,W1,NA,850,NA,NA,p151,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p151.php,shaun probert
Sietse Los,W1,NA,1534,NA,NA,p53,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p53.php,sietse los
Stephen Wu,W1,NA,870,NA,NA,p134,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p134.php,stephen wu
Steve Duffy,W1,NA,1124,NA,NA,p107,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p107.php,steve duffy
Steve Edwards,W1,NA,1687,NA,NA,p37,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p37.php,steve edwards
Steve Lockley,W1,NA,1094,NA,NA,p113,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p113.php,steve lockley
Steve Morgan,W1,NA,1754,NA,NA,p28,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p28.php,steve morgan
Steve Smith,W1,NA,1639,NA,NA,p43,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p43.php,steve smith
Swetha Prathap,W1,NA,850,NA,NA,p154,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p154.php,swetha prathap
Tariq El Hosaine,W1,NA,865,NA,NA,p137,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p137.php,tariq el hosaine
Tony Goodchild,W1,NA,1372,NA,NA,p72,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p72.php,tony goodchild
Tony Scanes,W1,NA,1129,NA,NA,p106,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p106.php,tony scanes
Uthandi Jambulingham,W1,NA,1214,NA,NA,p96,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p96.php,uthandi jambulingham
Wayne Prescott,W1,NA,1429,NA,NA,p62,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p62.php,wayne prescott
William Hughes,W1,NA,850,NA,NA,p145,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p145.php,william hughes
Yean Ha,W1,NA,1110,NA,NA,p109,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2010/p109.php,yean ha
