name,zone,club,grade,title,last_played,player_key,profile_url,name_clean
Dai James,E1,NA,1892,NA,NA,e1 dai james,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20dai%20james,dai james
Edward Donovan,E1,NA,1888,NA,2021-11-02,e1 edward donovan,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20edward%20donovan,edward donovan
Charles Summers,E1,NA,1872,NA,NA,e1 charles summers,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20charles%20summers,charles summers
Georgi Korovski,E1,NA,1854,NA,NA,e1 georgi  korovski,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20georgi%20%20korovski,georgi korovski
Duncan MacDonald,E1,NA,1849,NA,2021-11-17,e1 duncan macdonald,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20duncan%20macdonald,duncan macdonald
Elliott MacNeil,E1,NA,1847,NA,2021-11-23,e1 elliott macneil,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20elliott%20macneil,elliott macneil
Jake Hurley,E1,NA,1829,NA,2021-11-02,e1 jake hurley,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20jake%20hurley,jake hurley
Paul Bridges,E1,NA,1810,NA,NA,e1 paul bridges,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20paul%20bridges,paul bridges
Bill Hunt,E1,NA,1802,NA,2021-11-17,e1 bill hunt,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20bill%20hunt,bill hunt
Liam Penny,E1,NA,1793,NA,2021-11-02,e1 liam penny,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20liam%20penny,liam penny
Peter Quinn,E1,NA,1779,NA,NA,e1 peter quinn,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20peter%20quinn,peter quinn
Andrew Di-Vetta,E1,NA,1777,NA,2021-11-29,e1 andrew di-vetta,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20andrew%20di-vetta,andrew di-vetta
Will Harwood,E1,NA,1777,NA,NA,e1 will harwood,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20will%20harwood,will harwood
Kimberly Chong,E1,NA,1771,NA,NA,e1 kimberly chong,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20kimberly%20chong,kimberly chong
Chris Fox,E1,NA,1763,NA,NA,e1 chris fox,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20chris%20fox,chris fox
Guy Wagner,E1,NA,1759,NA,2021-11-17,e1 guy wagner,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20guy%20wagner,guy wagner
Roy Thomas,E1,NA,1758,NA,NA,e1 roy thomas,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20roy%20thomas,roy thomas
Lef Zografos,E1,NA,1747,NA,2021-12-14,e1 lef zografos,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20lef%20zografos,lef zografos
Michael Arribas-Ayllon,E1,NA,1732,NA,2021-11-17,e1 michael arribas-ayllon,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20michael%20arribas-ayllon,michael arribas-ayllon
Dave Parsons,E1,NA,1719,NA,2021-11-22,e1 dave parsons,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20dave%20parsons,dave parsons
Russell Dodington,E1,NA,1718,NA,NA,e1 russell dodington,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20russell%20dodington,russell dodington
Ellison Smith,E1,NA,1714,NA,2021-11-17,e1 ellison smith,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20ellison%20smith,ellison smith
Mark Jones,E1,NA,1712,NA,NA,e1 mark jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20mark%20jones,mark jones
David Rovaretti,E1,NA,1688,NA,NA,e1 david rovaretti,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20david%20rovaretti,david rovaretti
Callum Smith,E1,NA,1687,NA,2021-11-23,e1 callum smith,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20callum%20smith,callum smith
Justin Morgans,E1,NA,1674,NA,NA,e1 justin morgans,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20justin%20morgans,justin morgans
Chris Peters,E1,NA,1662,NA,NA,e1 chris peters,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20chris%20peters,chris peters
Mark Cooke,E1,NA,1656,NA,NA,e1 mark cooke,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20mark%20cooke,mark cooke
Bill Harle,E1,NA,1654,NA,NA,e1 bill harle,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20bill%20harle,bill harle
Gareth Harding,E1,NA,1651,NA,2021-12-14,e1 gareth harding,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20gareth%20harding,gareth harding
Alun Smith,E1,NA,1651,NA,2021-11-17,e1 alun smith,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20alun%20smith,alun smith
Peter Slater,E1,NA,1641,NA,NA,e1 peter slater,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20peter%20slater,peter slater
Gavin Williams,E1,NA,1640,NA,NA,e1 gavin williams,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20gavin%20williams,gavin williams
Simon Blackmore,E1,NA,1634,NA,NA,e1 simon blackmore,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20simon%20blackmore,simon blackmore
Ken Hannah,E1,NA,1634,NA,NA,e1 ken hannah,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20ken%20hannah,ken hannah
Tom Bennett,E1,NA,1633,NA,NA,e1 tom bennett,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20tom%20bennett,tom bennett
Kam Choo Yin,E1,NA,1631,NA,NA,e1 kam choo yin,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20kam%20choo%20yin,kam choo yin
Emyr Roberts,E1,NA,1631,NA,NA,e1 emyr roberts,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20emyr%20roberts,emyr roberts
Bence Szakmany,E1,NA,1631,NA,2021-11-17,e1 bence szakmany,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20bence%20szakmany,bence szakmany
Gavin Jones,E1,NA,1626,NA,NA,e1 gavin jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20gavin%20jones,gavin jones
David Lewis,E1,NA,1626,NA,NA,e1 david lewis,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20david%20lewis,david lewis
Edd Chwieseni,E1,NA,1621,NA,NA,e1 edd chwieseni,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20edd%20chwieseni,edd chwieseni
Bob Hurn,E1,NA,1621,NA,NA,e1 bob hurn,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20bob%20hurn,bob hurn
Matthew Lunnon,E1,NA,1616,NA,NA,e1 matthew lunnon,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20matthew%20lunnon,matthew lunnon
Cyril Ley,E1,NA,1598,NA,NA,e1 cyril ley,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20cyril%20ley,cyril ley
Andrew Jeanes,E1,NA,1596,NA,NA,e1 andrew jeanes,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20andrew%20jeanes,andrew jeanes
Leon Jansen van Rensburg,E1,NA,1592,NA,NA,e1 leon jansen van rensburg,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20leon%20jansen%20van%20rensburg,leon jansen van rensburg
Jeremy Ryan,E1,NA,1583,NA,NA,e1 jeremy ryan,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20jeremy%20ryan,jeremy ryan
John Ryles,E1,NA,1575,NA,NA,e1 john ryles,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20john%20ryles,john ryles
Mike Maguire,E1,NA,1574,NA,NA,e1 mike maguire,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20mike%20maguire,mike maguire
S Wyn Howells,E1,NA,1573,NA,NA,e1 s wyn howells,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20s%20wyn%20howells,s wyn howells
Jeff Rowland,E1,NA,1560,NA,2021-11-17,e1 jeff rowland,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20jeff%20rowland,jeff rowland
Dave McGhee,E1,NA,1557,NA,2021-12-14,e1 dave mcghee,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20dave%20mcghee,dave mcghee
Piotr Graczyk,E1,NA,1551,NA,2021-11-17,e1 piotr graczyk,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20piotr%20graczyk,piotr graczyk
Anthony Baker,E1,NA,1547,NA,NA,e1 anthony baker,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20anthony%20baker,anthony baker
Marcell Vesz,E1,NA,1541,NA,NA,e1 marcell vesz,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20marcell%20vesz,marcell vesz
Clive Silver,E1,NA,1524,NA,NA,e1 clive silver,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20clive%20silver,clive silver
Ian Abraham,E1,NA,1506,NA,2021-12-13,e1 ian abraham,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20ian%20abraham,ian abraham
Andy Basford,E1,NA,1504,NA,2021-12-14,e1 andy basford,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20andy%20basford,andy basford
Chris Green,E1,NA,1503,NA,2021-12-13,e1 chris green,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20chris%20green,chris green
Tom Davies,E1,NA,1496,NA,2021-09-26,e1 tom davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20tom%20davies,tom davies
Milo Davies,E1,NA,1491,NA,2021-09-26,e1 milo davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20milo%20davies,milo davies
Martin K Jones,E1,NA,1487,NA,NA,e1 martin k jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20martin%20k%20jones,martin k jones
Richard Larg,E1,NA,1484,NA,NA,e1 richard larg,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20richard%20larg,richard larg
Yuxuan Wu,E1,NA,1484,NA,2021-09-26,e1 yuxuan wu,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20yuxuan%20wu,yuxuan wu
Jeremy Jones,E1,NA,1475,NA,NA,e1 jeremy jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20jeremy%20jones,jeremy jones
Phil Smith,E1,NA,1473,NA,NA,e1 phil smith,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20phil%20smith,phil smith
Clive Crowley,E1,NA,1456,NA,NA,e1 clive crowley,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20clive%20crowley,clive crowley
Mike Joslin,E1,NA,1453,NA,NA,e1 mike joslin,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20mike%20joslin,mike joslin
Alex Kennedy,E1,NA,1453,NA,2021-12-14,e1 alex kennedy,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20alex%20kennedy,alex kennedy
Peter Watkins,E1,NA,1445,NA,NA,e1 peter watkins,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20peter%20watkins,peter watkins
Tycho Twohig,E1,NA,1421,NA,2021-11-17,e1 tycho twohig,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20tycho%20twohig,tycho twohig
John Cox,E1,NA,1414,NA,NA,e1 john cox,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20john%20cox,john cox
Sam White,E1,NA,1411,NA,2021-12-13,e1 sam white,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20sam%20white,sam white
Martin Ricketts,E1,NA,1369,NA,2021-12-13,e1 martin ricketts,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20martin%20ricketts,martin ricketts
Anshul Swamy,E1,NA,1330,NA,2021-11-17,e1 anshul swamy,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20anshul%20swamy,anshul swamy
Dwain Jones,E1,NA,1320,NA,NA,e1 dwain jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20dwain%20jones,dwain jones
Bob Owen,E1,NA,1304,NA,2021-11-29,e1 bob owen,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20bob%20owen,bob owen
Mike Hollyman,E1,NA,1289,NA,2021-12-14,e1 mike hollyman,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20mike%20hollyman,mike hollyman
Phil Jones,E1,NA,1284,NA,2021-12-13,e1 phil jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20phil%20jones,phil jones
Tim Whitchurch,E1,NA,1233,NA,2021-12-14,e1 tim whitchurch,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20tim%20whitchurch,tim whitchurch
Ashika Shahameeran,E1,NA,1230,NA,NA,e1 ashika shahameeran,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20ashika%20shahameeran,ashika shahameeran
John Callan,E1,NA,1229,NA,NA,e1 john callan,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20john%20callan,john callan
Rhys Davies,E1,NA,1223,NA,2021-12-14,e1 rhys davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20rhys%20davies,rhys davies
Nadi Grewal,E1,NA,1215,NA,NA,e1 nadi grewal,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20nadi%20grewal,nadi grewal
Roland Humphries,E1,NA,1203,NA,NA,e1 roland humphries,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20roland%20humphries,roland humphries
Rhys Matthews,E1,NA,1197,NA,NA,e1 rhys matthews,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20rhys%20matthews,rhys matthews
James Williams,E1,NA,1175,NA,2021-12-14,e1 james williams,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20james%20williams,james williams
Erion Pici,E1,NA,1122,NA,2021-12-20,e1 erion pici,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20erion%20pici,erion pici
Owain Groves,E1,NA,1109,NA,2021-12-14,e1 owain groves,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20owain%20groves,owain groves
Bill Davies,E1,NA,1107,NA,NA,e1 bill davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20bill%20davies,bill davies
Ieuan Thomas,E1,NA,1107,NA,NA,e1 ieuan thomas,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20ieuan%20thomas,ieuan thomas
Jonathan Edwards,E1,NA,1076,NA,2021-12-14,e1 jonathan edwards,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20jonathan%20edwards,jonathan edwards
Rob Frame,E1,NA,1070,NA,2021-12-14,e1 rob frame,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20rob%20frame,rob frame
Dave Mahoney,E1,NA,1053,NA,2021-12-20,e1 dave mahoney,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20dave%20mahoney,dave mahoney
Anthony Williams,E1,NA,1041,NA,2021-11-29,e1 anthony williams,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20anthony%20williams,anthony williams
Govind Anandkumar,E1,NA,1036,NA,NA,e1 govind anandkumar,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20govind%20anandkumar,govind anandkumar
Tabitha Ryan,E1,NA,973,NA,NA,e1 tabitha ryan,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20tabitha%20ryan,tabitha ryan
Patrick Civil,E1,NA,948,NA,NA,e1 patrick civil,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20patrick%20civil,patrick civil
William Roberts,E1,NA,940,NA,NA,e1 william roberts,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20william%20roberts,william roberts
Ashton Grey,E1,NA,937,NA,NA,e1 ashton grey,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20ashton%20grey,ashton grey
Gwawr Evans,E1,NA,893,NA,NA,e1 gwawr evans,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20gwawr%20evans,gwawr evans
Khushi Bagga,E1,NA,882,NA,2021-11-17,e1 khushi bagga,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20khushi%20bagga,khushi bagga
Steve Maguire,E1,NA,877,NA,2021-12-13,e1 steve maguire,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20steve%20maguire,steve maguire
Marcus Bedwell,E1,NA,850,NA,NA,e1 marcus bedwell,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20marcus%20bedwell,marcus bedwell
Louise Davies,E1,NA,850,NA,2021-09-26,e1 louise davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20louise%20davies,louise davies
Csege Hanczar,E1,NA,850,NA,NA,e1 csege hanczar,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20csege%20hanczar,csege hanczar
Csombor Hanczar,E1,NA,850,NA,NA,e1 csombor hanczar,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2021/playerDetailView.php?key=e1%20csombor%20hanczar,csombor hanczar
