name,zone,club,grade,title,last_played,player_key,profile_url,name_clean
Aaron Lloyd Thorne,W1,NA,919,NA,NA,p114,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p114.php,aaron lloyd thorne
Adam Beddow,W1,NA,850,NA,NA,p157,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p157.php,adam beddow
Adam Jones,W1,NA,1492,NA,NA,p50,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p50.php,adam jones
Adam Lewis,W1,NA,1100,NA,NA,p128,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p128.php,adam lewis
Adam May,W1,NA,1941,NA,NA,p13,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p13.php,adam may
Adrian Davies,W1,NA,1677,NA,NA,p30,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p30.php,adrian davies
Alan Bennett,W1,NA,2100,NA,NA,p3,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p3.php,alan bennett
Alan Rosser,W1,NA,1357,NA,NA,p66,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p66.php,alan rosser
Alan Welch,W1,NA,1295,NA,NA,p71,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p71.php,alan welch
Alan Xiao,W1,NA,1555,NA,NA,p42,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p42.php,alan xiao
Alan Young,W1,NA,2069,NA,NA,p4,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p4.php,alan young
Albert Easton,W1,NA,1578,NA,NA,p40,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p40.php,albert easton
Aled George,W1,NA,1541,NA,NA,p44,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p44.php,aled george
Alex Dowling,W1,NA,850,NA,NA,p122,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p122.php,alex dowling
Alwyn Morris,W1,NA,1086,NA,NA,p100,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p100.php,alwyn morris
Alwyn Thomas,W1,NA,1050,NA,NA,p112,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p112.php,alwyn thomas
Andrew Fraser Cole,W1,NA,1431,NA,NA,p58,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p58.php,andrew fraser cole
Andrew Gibbons,W1,NA,1974,NA,NA,p10,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p10.php,andrew gibbons
Andrew Smith,W1,NA,1622,NA,NA,p36,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p36.php,andrew smith
Andrew Thomas,W1,NA,1820,NA,NA,p20,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p20.php,andrew thomas
Angharad Jenkins,W1,NA,850,NA,NA,p139,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p139.php,angharad jenkins
Ben Field,W1,NA,850,NA,NA,p134,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p134.php,ben field
Bill Flew,W1,NA,1522,NA,NA,p46,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p46.php,bill flew
Bob Moore,W1,NA,1901,NA,NA,p18,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2009/p18.php,bob moore
