GameNo,Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
1,2017-10-03,Adam Haunch,Stuart Hamilton,NA,1272,N1,0,985,0.16,0.16,0
2,2017-10-16,Adam Haunch,Diego Garcia Lucas,NA,1446,ECF,0,982,0.26,0.1,0
3,2017-10-18,Adam Haunch,Andrew Williams,NA,1014,ECF,0,967,0.73,0.47,0
4,2017-10-30,Adam Haunch,Orlando Bell,NA,1126,ECF,1,988,1.05,0.32,1
5,2017-11-06,Adam Haunch,Dave Hulme,NA,1382,ECF,0,985,1.15,0.1,1
6,2017-11-27,Adam Haunch,Phil Wright,NA,1174,ECF,0,977,1.41,0.26,1
1,2017-06-30,Anton Petkov,Francis P Best,NA,1894,ECF,0,1678,0.23,0.23,0
2,2017-07-01,Anton Petkov,Malcolm A Roberts,NA,1718,ECF,0.5,1680,0.68,0.45,0.5
3,2017-07-01,Anton Petkov,John D Merry,NA,1526,ECF,1,1687,1.39,0.71,1.5
4,2017-07-02,Anton Petkov,Michael Whale,NA,1837,N1,0,1680,1.68,0.29,1.5
5,2017-07-02,Anton Petkov,Sandra G Blackburn,NA,1592,G1,0.5,1677,2.31,0.63,2
6,2017-07-24,Anton Petkov,Marco D'Alessio,NA,1568,Sco-Adj,0,1661,2.97,0.66,2
7,2017-07-24,Anton Petkov,Liam O'Laoide,NA,1477,ICU,1,1666,3.74,0.77,3
8,2017-07-25,Anton Petkov,David Remenyik,NA,1759,Fide,0,1657,4.14,0.4,3
9,2017-07-25,Anton Petkov,Mikey J Watson,NA,1974,ECF,0,1653,4.29,0.15,3
10,2017-07-29,Anton Petkov,Enzo-Ryadh Motoyama,NA,1938,Fide,0,1649,4.47,0.18,3
11,2017-07-30,Anton Petkov,Zachary Potel,NA,1558,ECF,0.5,1645,5.14,0.67,3.5
12,2017-07-31,Anton Petkov,Kevin Ye,NA,1742,ECF,0.5,1647,5.56,0.42,4
13,2017-07-31,Anton Petkov,Thomas McLaren,NA,1838,ECF,0,1640,5.85,0.29,4
14,2017-08-01,Anton Petkov,Ben Cox,NA,1662,ECF,1,1651,6.38,0.53,5
15,2017-08-01,Anton Petkov,Arnav Srivastava,NA,1726,ECF,1,1664,6.82,0.44,6
16,2017-08-02,Anton Petkov,Tai Remus Elliot,NA,1726,ECF,0,1654,7.26,0.44,6
17,2017-08-02,Anton Petkov,Richard E A Livermore,NA,1697,G1,0.5,1654,7.74,0.48,6.5
18,2017-08-03,Anton Petkov,Alex Barlov,NA,1702,ECF,0.5,1655,8.21,0.47,7
19,2017-08-03,Anton Petkov,Shlok Verma,NA,1670,ECF,1,1666,8.73,0.52,8
20,2017-08-04,Anton Petkov,Aditya Vanjare,NA,1550,ECF,1,1674,9.41,0.68,9
21,2017-08-04,Anton Petkov,Lee Bullock,NA,1702,ECF,0,1663,9.88,0.47,9
22,2017-08-05,Anton Petkov,Edward Gray,NA,1734,ECF,0.5,1665,10.31,0.43,9.5
23,2017-11-06,Anton Petkov,Catriona Coutts,NA,1286,N1,1,1667,11.21,0.9,10.5
24,2017-11-13,Anton Petkov,Filip Molnar,NA,1646,N1,0,1654,11.76,0.55,10.5
25,2017-12-02,Anton Petkov,George Harman,NA,1654,ECF,1,1665,12.3,0.54,11.5
26,2017-12-02,Anton Petkov,Jonathan McKay,NA,1553,Sco-Adj,0,1649,0.65,0.65,0
27,2017-12-03,Anton Petkov,Niall Fitzgerald,NA,1560,ICU-Adj,1,1658,1.29,0.64,1
28,2017-12-11,Anton Petkov,Cliff Rice,NA,1992,N1,0,1655,1.41,0.12,1
29,2017-12-12,Anton Petkov,Timothy J Soar,NA,1714,N1,1,1669,1.84,0.43,2
1,2017-06-30,Barrie Wells,Richard Szwajkun,NA,1694,ECF,0.5,1754,0.59,0.59,0.5
2,2017-07-01,Barrie Wells,Timothy J Soar,NA,1714,N1,0,1740,1.15,0.56,0.5
3,2017-07-01,Barrie Wells,Roman Pyrig,NA,1575,UKR,0,1723,1.89,0.74,0.5
4,2017-07-02,Barrie Wells,John D Merry,NA,1526,ECF,0.5,1716,2.68,0.79,1
5,2017-07-02,Barrie Wells,Ifan Rathbone-Jones,NA,1770,N1,0,1704,3.16,0.48,1
6,2017-07-31,Barrie Wells,Richard Burton,NA,1747,N1,0,1692,3.67,0.51,1
7,2017-08-02,Barrie Wells,Dustin Bowcott,NA,1766,ECF,0,1680,4.16,0.49,1
8,2017-08-03,Barrie Wells,Stephen J Rush,NA,1774,ECF,1,1693,4.63,0.47,2
9,2017-08-04,Barrie Wells,Nasarullah Sheikh,NA,1806,ECF,0,1683,5.06,0.43,2
10,2017-10-03,Barrie Wells,Graham Ives,NA,1702,ECF,1,1693,5.64,0.58,3
11,2017-10-10,Barrie Wells,Mark A Cromwell,NA,1846,ECF,0,1684,6.02,0.38,3
12,2017-10-23,Barrie Wells,Haydn Parry,NA,1844,N1,0.5,1686,6.4,0.38,3.5
13,2017-11-06,Barrie Wells,Peter Coutts,NA,1380,N1,1,1689,7.3,0.9,4.5
14,2017-11-14,Barrie Wells,Josef Nemcek,NA,1734,ECF,0,1676,7.83,0.53,4.5
15,2017-11-21,Barrie Wells,John Sutcliffe,NA,1622,ECF,0.5,1672,8.51,0.68,5
16,2017-11-25,Barrie Wells,Chris Doran,NA,2062,ECF,0,1668,8.65,0.14,5
17,2017-11-25,Barrie Wells,Stephen M Lloyd,NA,1798,ECF,0,1658,9.09,0.44,5
18,2017-11-26,Barrie Wells,Michael Whale,NA,1837,N1,0,1648,9.48,0.39,5
19,2017-12-05,Barrie Wells,Gareth Ellis,NA,1857,N1,0.5,1652,9.84,0.36,5.5
20,2017-12-12,Barrie Wells,Petko Petkov,NA,1650,N1,0.5,1648,10.49,0.65,6
