name,zone,club,grade,title,last_played,player_key,profile_url,Pld,name_clean
Aaron Roberts,G1,NA,918,NA,NA,129,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=129,12,aaron roberts
Adam Jenkins,G1,NA,1444,NA,NA,75,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=75,11,adam jenkins
Adam Rakos,G1,NA,2148,NA,NA,7,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=7,3,adam rakos
Alex Anderson,G1,NA,1039,NA,NA,110,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=110,31,alex anderson
Anderson Khan,G1,NA,1133,NA,NA,105,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=105,6,anderson khan
Andrew Owen,G1,NA,1841,NA,NA,36,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=36,5,andrew owen
Aneishka Walker,G1,NA,850,NA,NA,140,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=140,5,aneishka walker
Arthur Newington-Bridges,G1,NA,971,NA,NA,123,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=123,43,arthur newington-bridges
Benjamin Mackay,G1,NA,1009,NA,NA,113,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=113,3,benjamin mackay
Billy Ormond,G1,NA,1008,NA,NA,114,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=114,2,billy ormond
Brian Heath,G1,NA,1646,NA,NA,58,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=58,7,brian heath
Brian Hill,G1,NA,1192,NA,NA,101,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=101,16,brian hill
Brian Ross,G1,NA,1458,NA,NA,72,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=72,7,brian ross
Cameron Harris,G1,NA,945,NA,NA,128,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=128,4,cameron harris
Caspian Fowler,G1,NA,1389,NA,NA,81,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=81,2,caspian fowler
Chris Dixon,G1,NA,1801,NA,NA,42,https://www.welshchessunion.uk/Grading/xarchive/gwent/JulyDec2016/pr.php?id=42,18,chris dixon
