name,zone,club,grade,title,last_played,player_key,profile_url
Nigel R Davies,N1,NA,2474,GM,2022-06-26,n1 nigel r davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20nigel%20r%20davies
Jose Camacho Collados,E1,NA,2461,IM,2022-06-26,e1 jose camacho collados,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20jose%20camacho%20collados
Richard Jones,N1,NA,2417,IM,NA,n1 richard jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20richard%20jones
Daniel Kozusek,E1,NA,2411,FM,2022-05-29,e1 daniel kozusek,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20daniel%20kozusek
Howard Williams,D1,NA,2340,FM,NA,d1 howard williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20howard%20williams
Ioan Rees,E1,NA,2338,FM,NA,e1 ioan rees,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20ioan%20rees
Grzegorz Toczek,E1,NA,2328,FM,2022-04-18,e1 grzegorz toczek,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20grzegorz%20toczek
Jonathan LB Blackburn,G1,NA,2308,FM,2022-06-26,g1 jonathan lb blackburn,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20jonathan%20lb%20blackburn
Richard Dineley,N1,NA,2306,CM,2022-05-03,n1 richard dineley,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20richard%20dineley
Elijah Everett,N1,NA,2297,NA,2022-04-17,n1 elijah everett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20elijah%20everett
Peter Varley,G1,NA,2249,FM,NA,g1 peter varley,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20peter%20varley
Tim Kett,E1,NA,2246,CM,2022-06-26,e1 tim kett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20tim%20kett
Sven Zeidler,N1,NA,2234,FM,2022-06-28,n1 sven zeidler,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20sven%20zeidler
Roy Phillips,W1,NA,2230,FM,2021-09-08,w1 roy phillips,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20roy%20phillips
David Jameson,N1,NA,2204,NA,NA,n1 david jameson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20david%20jameson
Tom Brown,E1,NA,2203,NA,2022-06-22,e1 tom brown,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20tom%20brown
Carl Strugnell,E1,NA,2198,FM,NA,e1 carl strugnell,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20carl%20strugnell
Ernest Gibiec,G1,NA,2186,NA,NA,g1 ernest gibiec,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20ernest%20gibiec
Jane Richmond,G1,NA,2186,WFM,2022-05-15,g1 jane richmond,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20jane%20richmond
Gerry Heap,D1,NA,2174,NA,NA,d1 gerry heap,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20gerry%20heap
Francis Rayner,G1,NA,2163,NA,NA,g1 francis rayner,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20francis%20rayner
Vlad Stejeroiu,W1,NA,2152,NA,NA,w1 vlad stejeroiu,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20vlad%20stejeroiu
Alan Young,W1,NA,2144,NA,2022-04-20,w1 alan young,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20alan%20young
Olivia Smith,E1,NA,2141,WFM,2022-05-15,e1 olivia smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20olivia%20smith
Adam Musson,W1,NA,2134,NA,2022-03-13,w1 adam musson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20adam%20musson
Adam Rakos,G1,NA,2133,NA,NA,g1 adam rakos,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20adam%20rakos
David J James,N1,NA,2120,FM,NA,n1 david j james,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20david%20j%20james
Charles F Morris,N1,NA,2119,NA,2022-06-29,n1 charles f morris,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20charles%20f%20morris
Gareth Morris,W1,NA,2117,NA,2022-03-22,w1 gareth morris,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20gareth%20morris
Pete Heaven,E1,NA,2115,NA,2022-05-15,e1 pete heaven,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20pete%20heaven
Peter A Richmond,G1,NA,2113,NA,2022-05-02,g1 peter a richmond,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20peter%20a%20richmond
Allan Pleasants,E1,NA,2110,NA,2022-05-15,e1 allan pleasants,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20allan%20pleasants
Lloyd Powell,G1,NA,2108,NA,NA,g1 lloyd powell,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20lloyd%20powell
John Fletcher,E1,NA,2103,NA,2022-06-24,e1 john fletcher,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20john%20fletcher
Alex Bullen,E1,NA,2098,CM,2022-06-26,e1 alex bullen,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20alex%20bullen
James Lavender,G1,NA,2092,NA,2022-04-18,g1 james lavender,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20james%20lavender
Thomas Thorpe,G1,NA,2089,NA,2021-11-03,g1 thomas thorpe,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20thomas%20thorpe
William Hewitt,W1,NA,2087,NA,2022-04-12,w1 william hewitt,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20william%20hewitt
John Trevelyan,E1,NA,2086,NA,2022-05-02,e1 john trevelyan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20john%20trevelyan
John Waterfield,G1,NA,2078,NA,2022-05-15,g1 john waterfield,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20john%20waterfield
Jonathan Gilbert,G1,NA,2073,NA,NA,g1 jonathan gilbert,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20jonathan%20gilbert
Craig Evans,W1,NA,2071,NA,NA,w1 craig evans,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20craig%20evans
Jason Garcia,W1,NA,2070,NA,2022-04-20,w1 jason garcia,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20jason%20garcia
Thomas van Veelen,W1,NA,2069,NA,2022-04-18,w1 thomas van veelen,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20thomas%20van%20veelen
Paul Hatchett,N1,NA,2068,NA,2022-05-02,n1 paul hatchett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20paul%20hatchett
Gareth Yeo,E1,NA,2065,NA,NA,e1 gareth yeo,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20gareth%20yeo
Ifan Rathbone-Jones,N1,NA,2063,NA,2022-04-18,n1 ifan rathbone-jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20ifan%20rathbone-jones
Michael Vidler,N1,NA,2062,NA,NA,n1 michael vidler,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20michael%20vidler
Alex Freeland,E1,NA,2059,NA,2022-05-02,e1 alex freeland,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20alex%20freeland
Steve Curtis,E1,NA,2042,NA,NA,e1 steve curtis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20steve%20curtis
Derek Jones,E1,NA,2042,NA,2022-02-15,e1 derek jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20derek%20jones
Nigel Ralphs,E1,NA,2039,NA,2022-06-22,e1 nigel ralphs,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20nigel%20ralphs
Pat Bennett,N1,NA,2037,NA,2022-06-26,n1 pat bennett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20pat%20bennett
Piotr Swiech,N1,NA,2036,NA,NA,n1 piotr swiech,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20piotr%20swiech
Peter Ehsandar,E1,NA,2035,NA,NA,e1 peter ehsandar,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20peter%20ehsandar
Nicholas Evans,W1,NA,2035,NA,2022-04-18,w1 nicholas evans,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20nicholas%20evans
David L Roberts,E1,NA,2035,NA,NA,e1 david l roberts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20david%20l%20roberts
John Shakespeare,N1,NA,2029,NA,NA,n1 john shakespeare,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20john%20shakespeare
Frank May,G1,NA,2023,NA,NA,g1 frank may,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20frank%20may
David Perrett,E1,NA,2023,NA,2022-05-02,e1 david perrett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20david%20perrett
Rob Saunders,W1,NA,2021,NA,NA,w1 rob saunders,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20rob%20saunders
Jonathan James,E1,NA,2015,NA,2022-05-17,e1 jonathan james,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20jonathan%20james
Matt Staniforth,E1,NA,2015,NA,NA,e1 matt staniforth,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20matt%20staniforth
John D Thornton,E1,NA,2014,NA,NA,e1 john d thornton,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20john%20d%20thornton
Lee Davis,E1,NA,2012,NA,2022-06-05,e1 lee davis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20lee%20davis
Ben Thomas,E1,NA,2011,NA,NA,e1 ben thomas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20ben%20thomas
Kevin Evans,E1,NA,2010,NA,NA,e1 kevin evans,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20kevin%20evans
John E Syner,N1,NA,2009,NA,2022-05-16,n1 john e syner,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20john%20e%20syner
Ian Jones,W1,NA,2007,NA,NA,w1 ian jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20ian%20jones
Nigel Saunders,G1,NA,2007,NA,2022-06-05,g1 nigel saunders,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20nigel%20saunders
Dave Turner,G1,NA,2005,NA,2022-06-05,g1 dave turner,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20dave%20turner
Adam May,W1,NA,2004,NA,2022-04-18,w1 adam may,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20adam%20may
Joe Fathallah,E1,NA,1999,NA,2022-06-15,e1 joe fathallah,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20joe%20fathallah
Andrew Gibbons,W1,NA,1995,NA,NA,w1 andrew gibbons,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20andrew%20gibbons
Douglas Spencer,G1,NA,1993,NA,NA,g1 douglas spencer,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20douglas%20spencer
Rudy van Kemenade,N1,NA,1992,NA,2022-06-05,n1 rudy van kemenade,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20rudy%20van%20kemenade
David Tomboline,E1,NA,1990,NA,NA,e1 david tomboline,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20david%20tomboline
Moss McCarthy,W1,NA,1989,NA,2022-04-20,w1 moss mccarthy,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20moss%20mccarthy
Alan Spice,E1,NA,1989,NA,NA,e1 alan spice,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20alan%20spice
Chirag Guha,E1,NA,1986,NA,NA,e1 chirag guha,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20chirag%20guha
Sam Jukes,E1,NA,1983,NA,2022-06-01,e1 sam jukes,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20sam%20jukes
Matthew Parry,G1,NA,1983,NA,NA,g1 matthew parry,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20matthew%20parry
Raymond Pearson,N1,NA,1982,NA,NA,n1 raymond pearson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20raymond%20pearson
Owen S Phillips,G1,NA,1982,NA,NA,g1 owen s phillips,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20owen%20s%20phillips
Leslie Blohm,G1,NA,1980,NA,NA,g1 leslie blohm,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20leslie%20blohm
Mark Adams,G1,NA,1979,NA,2022-06-29,g1 mark adams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20mark%20adams
James Thomas,E1,NA,1971,NA,2022-05-03,e1 james thomas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20james%20thomas
Peter Davies,E1,NA,1965,NA,2022-05-02,e1 peter davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20peter%20davies
Chris Price,W1,NA,1965,NA,NA,w1 chris price,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20chris%20price
Venetia Sivarajasingam,E1,NA,1963,WCM,NA,e1 venetia sivarajasingam,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20venetia%20sivarajasingam
Charles Higgie,N1,NA,1962,NA,2022-06-29,n1 charles higgie,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20charles%20higgie
Richard Miles,G1,NA,1961,NA,NA,g1 richard miles,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20richard%20miles
Roger Bennett,D1,NA,1957,NA,NA,d1 roger bennett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20roger%20bennett
Matthew Davies,E1,NA,1956,NA,2022-06-01,e1 matthew davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20matthew%20davies
Cliff Rice,N1,NA,1956,NA,NA,n1 cliff rice,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20cliff%20rice
Benjamin Choo Yin,E1,NA,1953,NA,NA,e1 benjamin choo yin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20benjamin%20choo%20yin
Mark Bastow,N1,NA,1951,NA,NA,n1 mark bastow,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20mark%20bastow
Perry Khanna,E1,NA,1943,NA,NA,e1 perry khanna,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20perry%20khanna
Steve Cunliffe,E1,NA,1939,NA,2022-06-01,e1 steve cunliffe,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20steve%20cunliffe
Mark Evans,W1,NA,1930,NA,NA,w1 mark evans,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20mark%20evans
Peter Bevan,W1,NA,1929,NA,2022-04-18,w1 peter bevan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20peter%20bevan
Anthony Hughes,G1,NA,1929,CM,2022-06-29,g1 anthony hughes,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20anthony%20hughes
Chris Sims,W1,NA,1929,NA,NA,w1 chris sims,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20chris%20sims
Barbara Graczyk-Gibiec,E1,NA,1928,NA,NA,e1 barbara graczyk-gibiec,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20barbara%20graczyk-gibiec
John McGregor,E1,NA,1928,NA,2022-05-04,e1 john mcgregor,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20john%20mcgregor
Daniel Wilmot,E1,NA,1928,NA,NA,e1 daniel wilmot,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20daniel%20wilmot
Calum Harris,E1,NA,1925,NA,NA,e1 calum harris,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20calum%20harris
David Guy,W1,NA,1924,NA,2022-04-18,w1 david guy,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20david%20guy
David Llewellyn,E1,NA,1924,NA,2022-06-01,e1 david llewellyn,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20david%20llewellyn
Juan Carlos Payan,E1,NA,1921,NA,NA,e1 juan carlos payan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20juan%20carlos%20payan
Adam Watkin-Jones,D1,NA,1918,NA,NA,d1 adam watkin-jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20adam%20watkin-jones
Hugo Fowler,G1,NA,1917,NA,2022-06-05,g1 hugo fowler,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20hugo%20fowler
Juraj Sokolsky,W1,NA,1917,NA,NA,w1 juraj sokolsky,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20juraj%20sokolsky
Gwyn Havard,E1,NA,1916,NA,2022-06-08,e1 gwyn havard,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20gwyn%20havard
Steve Smith,W1,NA,1914,NA,2022-04-19,w1 steve smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20steve%20smith
Celso Bettencourt Pinto,E1,NA,1911,NA,NA,e1 celso bettencourt pinto,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20celso%20bettencourt%20pinto
Elliott MacNeil,E1,NA,1909,NA,2022-03-17,e1 elliott macneil,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20elliott%20macneil
Robert Taylor,G1,NA,1906,NA,2022-06-05,g1 robert taylor,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20robert%20taylor
Benjamin Oh,E1,NA,1905,NA,NA,e1 benjamin oh,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20benjamin%20oh
Imogen Camp,N1,NA,1904,WCM,2022-03-12,n1 imogen camp,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20imogen%20camp
David Vaughan,G1,NA,1904,NA,NA,g1 david vaughan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20david%20vaughan
David Robinson,E1,NA,1902,NA,2022-03-28,e1 david robinson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20david%20robinson
Gary Thomas,N1,NA,1901,NA,2022-06-29,n1 gary thomas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20gary%20thomas
Huw Morcom,D1,NA,1896,NA,NA,d1 huw morcom,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=d1%20huw%20morcom
Dai James,E1,NA,1892,NA,NA,e1 dai james,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20dai%20james
Chris Boyd,N1,NA,1890,NA,NA,n1 chris boyd,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20chris%20boyd
Shayanna Sivarajasingam,E1,NA,1890,WCM,NA,e1 shayanna sivarajasingam,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20shayanna%20sivarajasingam
Zane Allford,G1,NA,1888,NA,NA,g1 zane allford,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20zane%20allford
Tom Winfield,E1,NA,1880,NA,NA,e1 tom winfield,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20tom%20winfield
Edward Donovan,E1,NA,1877,NA,2022-05-23,e1 edward donovan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20edward%20donovan
Jonathan Kell,E1,NA,1875,NA,NA,e1 jonathan kell,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20jonathan%20kell
Charles Summers,E1,NA,1872,NA,NA,e1 charles summers,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20charles%20summers
Richard Burton,N1,NA,1869,NA,NA,n1 richard burton,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20richard%20burton
Philip French,G1,NA,1867,NA,NA,g1 philip french,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20philip%20french
Louis Jamieson,E1,NA,1863,NA,2022-04-18,e1 louis jamieson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20louis%20jamieson
Ray J Holland,N1,NA,1860,NA,NA,n1 ray j holland,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20ray%20j%20holland
Derek Smith,E1,NA,1858,NA,NA,e1 derek smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20derek%20smith
Georgi Korovski,E1,NA,1854,NA,2022-05-11,e1 georgi korovski,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20georgi%20korovski
Mark Thomas,W1,NA,1853,NA,2022-04-20,w1 mark thomas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20mark%20thomas
Gareth Ellis,N1,NA,1852,NA,NA,n1 gareth ellis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20gareth%20ellis
Richard Batey,G1,NA,1849,NA,NA,g1 richard batey,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20richard%20batey
Alan Keene,G1,NA,1840,NA,NA,g1 alan keene,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20alan%20keene
Glyn Sinnett,W1,NA,1840,NA,NA,w1 glyn sinnett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20glyn%20sinnett
Mike Burrows,W1,NA,1838,NA,NA,w1 mike burrows,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20mike%20burrows
Lynda Smith,G1,NA,1837,WCM,2022-06-28,g1 lynda smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=g1%20lynda%20smith
Duncan MacDonald,E1,NA,1836,NA,2022-05-04,e1 duncan macdonald,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20duncan%20macdonald
Chris Howells,E1,NA,1835,NA,2022-04-25,e1 chris howells,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20chris%20howells
Francisco J Marin Marin,W1,NA,1832,NA,NA,w1 francisco j marin marin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20francisco%20j%20marin%20marin
Joshua McKenna,E1,NA,1829,NA,2022-04-16,e1 joshua mckenna,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20joshua%20mckenna
Phillip Pe,W1,NA,1827,NA,NA,w1 phillip pe,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20phillip%20pe
Susanna Fraser,E1,NA,1825,NA,2022-02-01,e1 susanna fraser,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20susanna%20fraser
Nigel Smith,W1,NA,1824,NA,NA,w1 nigel smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20nigel%20smith
Ryan Cheung,E1,NA,1818,NA,NA,e1 ryan cheung,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20ryan%20cheung
Hywel Griffiths,W1,NA,1818,NA,2022-04-19,w1 hywel griffiths,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20hywel%20griffiths
Roger Greatorex,N1,NA,1817,NA,2022-05-08,n1 roger greatorex,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=n1%20roger%20greatorex
Bob Moore,W1,NA,1817,NA,NA,w1 bob moore,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=w1%20bob%20moore
Jake Hurley,E1,NA,1816,NA,2022-06-01,e1 jake hurley,https://www.welshchessunion.uk/Grading/xarchive/JanJune2022/playerDetailView.php?key=e1%20jake%20hurley
