name,zone,club,grade,title,last_played,player_key,profile_url,Pld,name_clean
Adrian Cucu,N1,NA,1467,NA,NA,61,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=61,6,adrian cucu
Alex Ian Nisbet,N1,NA,1973,NA,NA,100,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=100,1,alex ian nisbet
Andy Smith,N1,NA,1659,NA,NA,44,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=44,29,andy smith
Anton Petkov,N1,NA,1453,NA,NA,63,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=63,19,anton petkov
Arjan Bolina,N1,NA,1768,NA,NA,30,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=30,15,arjan bolina
Arjun Balasubramaniam,N1,NA,1418,NA,NA,66,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=66,23,arjun balasubramaniam
Barrie Hird,N1,NA,1572,NA,NA,50,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=50,2,barrie hird
Barrie Wells,N1,NA,1787,NA,NA,27,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=27,6,barrie wells
Ben Barnes,N1,NA,1031,NA,NA,81,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=81,8,ben barnes
Brandon Shaw,N1,NA,850,NA,NA,91,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=91,17,brandon shaw
Brian Jones,N1,NA,1263,NA,NA,73,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=73,4,brian jones
Brian Lowens,N1,NA,1602,NA,NA,48,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=48,3,brian lowens
Catherine Davies,N1,NA,966,NA,NA,84,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=84,11,catherine davies
Celeste McCrann,N1,NA,1558,NA,NA,51,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=51,20,celeste mccrann
Charles F Morris,N1,NA,2167,NA,NA,3,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=3,20,charles f morris
Charles L Higgie,N1,NA,2030,NA,NA,8,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2015/pr.php?id=8,12,charles l higgie
