name,zone,club,grade,title,last_played,player_key,profile_url,Pld,name_clean
Anton Petkov,N1,NA,1691,NA,NA,39,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=39,17,anton petkov
Arwel Jones,N1,NA,1188,NA,NA,73,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=73,9,arwel jones
Barrie Wells,N1,NA,1772,NA,NA,24,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=24,16,barrie wells
Ben Barnes,N1,NA,1147,NA,NA,76,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=76,19,ben barnes
Brendan Shields,N1,NA,1719,NA,NA,35,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=35,6,brendan shields
Brian Jones,N1,NA,1229,NA,NA,70,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=70,13,brian jones
Brian Lowens,N1,NA,1651,NA,NA,44,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=44,16,brian lowens
Catriona Coutts,N1,NA,1269,NA,NA,66,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=66,16,catriona coutts
Celeste McCrann,N1,NA,1614,NA,NA,49,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=49,6,celeste mccrann
Charles F Morris,N1,NA,2153,NA,NA,3,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=3,4,charles f morris
Charles L Higgie,N1,NA,1991,NA,NA,10,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=10,27,charles l higgie
Cliff Rice,N1,NA,1927,NA,NA,13,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=13,7,cliff rice
David Bennion,N1,NA,1968,NA,NA,11,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=11,11,david bennion
David J James,N1,NA,2156,NA,NA,2,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=2,16,david j james
David Jameson,N1,NA,2138,NA,NA,4,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=4,31,david jameson
Deio Parri,N1,NA,1745,NA,NA,29,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=29,4,deio parri
Dewi Jones,N1,NA,1637,NA,NA,47,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=47,10,dewi jones
Edward Thonger,N1,NA,1700,NA,NA,37,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=37,10,edward thonger
Eluned Rathbone-Jones,N1,NA,866,NA,NA,83,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=83,10,eluned rathbone-jones
Femi Adebajo,N1,NA,1997,NA,NA,9,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=9,8,femi adebajo
Frank Salt,N1,NA,1736,NA,NA,30,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=30,10,frank salt
G Brian Davies,N1,NA,1752,NA,NA,27,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=27,4,g brian davies
Gareth Ellis,N1,NA,1821,NA,NA,19,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=19,6,gareth ellis
Gordon Sommerville,N1,NA,1580,NA,NA,50,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=50,9,gordon sommerville
Hai Tran,N1,NA,1778,NA,NA,23,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=23,8,hai tran
Hai Ying Lee,N1,NA,1284,NA,NA,65,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=65,8,hai ying lee
Haydn Parry,N1,NA,1730,NA,NA,34,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=34,19,haydn parry
Hefin Jones,N1,NA,1269,NA,NA,67,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=67,7,hefin jones
Huw Davies,N1,NA,1731,NA,NA,33,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=33,7,huw davies
Huw Piggin,N1,NA,1000,NA,NA,80,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=80,29,huw piggin
Ifan Rathbone-Jones,N1,NA,1733,NA,NA,32,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=32,41,ifan rathbone-jones
Imogen Camp,N1,NA,1870,NA,NA,14,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2017/pr.php?id=14,21,imogen camp
