GameNo,Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
1,2015-07-18,Adam Robinson,Jason Dilley,NA,2146,,0,1646,0.1,0.1,0
2,2015-07-18,Adam Robinson,Jules Brown,NA,1805,,0.5,1651,0.39,0.29,0.5
3,2015-07-18,Adam Robinson,James Irwin,NA,1770,,0.5,1655,0.72,0.33,1
4,2015-07-19,Adam Robinson,Keith Noons,NA,1586,,1,1665,1.31,0.59,2
5,2015-07-19,Adam Robinson,Keith Palmer,NA,1954,,0.5,1673,1.45,0.14,2.5
6,2015-07-27,Adam Robinson,Hambel M Willow,NA,1674,,0.5,1674,1.91,0.46,3
7,2015-07-27,Adam Robinson,Alex Freeland,NA,2086,,0,1672,2.01,0.1,3
8,2015-07-28,Adam Robinson,Martin D Leanse,NA,1634,,1,1683,2.53,0.52,4
9,2015-07-28,Adam Robinson,Neil Coward,NA,1986,,0,1680,2.65,0.12,4
10,2015-07-29,Adam Robinson,Robert S Mitchell,NA,1674,,0,1669,3.11,0.46,4
11,2015-07-29,Adam Robinson,David B McGeeney,NA,1666,,0,1658,3.58,0.47,4
12,2015-07-30,Adam Robinson,Graham W Matthews,NA,1682,,0.5,1659,4.03,0.45,4.5
13,2015-07-31,Adam Robinson,Andrew R De Santos,NA,1562,,1,1668,4.65,0.62,5.5
14,2015-07-31,Adam Robinson,Elizabeth Ivanov,NA,1738,,1,1683,5.03,0.38,6.5
15,2015-10-05,Adam Robinson,Howard Williams,1,2346,FM,0,1681,5.13,0.1,6.5
16,2015-10-14,Adam Robinson,David Buttell,NA,1881,,0.5,1688,5.33,0.2,7
17,2015-10-17,Adam Robinson,Mark Carter,NA,1714,,1,1702,5.74,0.41,8
18,2015-11-02,Adam Robinson,Matthew Francis,15,1651,,1,1714,6.24,0.5,9
19,2015-11-07,Adam Robinson,Margaret Baron,53,850,,1,1717,7.14,0.9,10
20,2015-11-07,Adam Robinson,David Buttell,NA,1881,,0,1712,7.34,0.2,10
21,2015-11-07,Adam Robinson,Julie van Kemenade,10,1804,,1,1729,7.63,0.29,11
