name,zone,club,grade,title,last_played,player_key,profile_url,Pld,name_clean
Adam May,W1,NA,1975,NA,NA,19,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=19,23,adam may
Adrian Davies,W1,NA,1738,NA,NA,31,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=31,3,adrian davies
Alan Bean,W1,NA,1166,NA,NA,90,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=90,7,alan bean
Alan Bennett,W1,NA,2010,NA,NA,16,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=16,6,alan bennett
Alan Rosser,W1,NA,1262,NA,NA,76,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=76,9,alan rosser
Alan Young,W1,NA,2108,NA,NA,6,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=6,26,alan young
Albert Easton,W1,NA,1522,NA,NA,50,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=50,18,albert easton
Aled George,W1,NA,1491,NA,NA,52,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=52,21,aled george
Aled Jenkins,W1,NA,1371,NA,NA,68,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=68,2,aled jenkins
Allan Pleasants,W1,NA,2168,NA,NA,3,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=3,52,allan pleasants
Allyson James,W1,NA,996,NA,NA,105,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=105,14,allyson james
Ameer Hathaf,W1,NA,866,NA,NA,135,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=135,10,ameer hathaf
Amir Alsarraf,W1,NA,850,NA,NA,142,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=142,5,amir alsarraf
Amna Khawaja,W1,NA,853,NA,NA,141,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=141,13,amna khawaja
Andrew Foxhall,W1,NA,898,NA,NA,119,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=119,8,andrew foxhall
Andrew Gibbons,W1,NA,2027,NA,NA,12,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=12,14,andrew gibbons
Andrew Smith,W1,NA,1685,NA,NA,34,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=34,16,andrew smith
Anoushka Banajeer,W1,NA,850,NA,NA,199,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=199,13,anoushka banajeer
Anthony Beck,W1,NA,1452,NA,NA,59,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=59,10,anthony beck
Arya Rassi,W1,NA,903,NA,NA,117,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=117,8,arya rassi
Aryan Banajeer,W1,NA,850,NA,NA,144,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=144,18,aryan banajeer
Aryan Chaudhry,W1,NA,850,NA,NA,147,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=147,21,aryan chaudhry
Ashton Padfield,W1,NA,850,NA,NA,166,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=166,6,ashton padfield
Ben Evans,W1,NA,850,NA,NA,150,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=150,9,ben evans
Bill Flew,W1,NA,1385,NA,NA,64,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=64,15,bill flew
Bob Moore,W1,NA,1978,NA,NA,18,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=18,16,bob moore
Brandon Ky,W1,NA,850,NA,NA,164,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=164,20,brandon ky
Calum Newton,W1,NA,850,NA,NA,196,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=196,15,calum newton
Cameron Joseph,W1,NA,1100,NA,NA,188,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=188,30,cameron joseph
Carl Halpin,W1,NA,1100,NA,NA,185,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=185,17,carl halpin
Carl Strugnell,W1,NA,2331,NA,NA,2,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=2,30,carl strugnell
Casey Ky,W1,NA,850,NA,NA,191,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=191,11,casey ky
Cecil Rowland,W1,NA,1250,NA,NA,189,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=189,5,cecil rowland
Chandon Brown,W1,NA,961,NA,NA,110,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=110,10,chandon brown
Charlie Davies,W1,NA,850,NA,NA,172,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=172,12,charlie davies
Chris Daniel,W1,NA,1709,NA,NA,33,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=33,14,chris daniel
Chris Simmons,W1,NA,1206,NA,NA,82,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=82,2,chris simmons
Chris Sims,W1,NA,1900,NA,NA,187,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2015/pr.php?id=187,6,chris sims
