GameNo,Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
17,2012-07-31,Andrew Camp,David Congalton,NA,1512,SCO-adj,0.5,1458,3.44,0.28,7
18,2012-07-31,Andrew Camp,Anuj A MavinKurve,NA,1770,ECF,0,1455,3.54,0.1,7
19,2012-08-01,Andrew Camp,Ahmed C Abbas,NA,1562,ECF,0,1448,3.76,0.22,7
20,2012-08-02,Andrew Camp,Ken Byrne,NA,1170,Est.,0.5,1440,4.49,0.73,7.5
21,2012-08-03,Andrew Camp,David Everitt,NA,1514,ECF,0,1432,4.76,0.27,7.5
22,2012-10-10,Andrew Camp,Mike Friel,NA,1322,ECF,1,1447,5.29,0.53,8.5
23,2012-11-16,Andrew Camp,Roger Wilkinson,NA,1226,ECF,1,1458,5.95,0.66,9.5
24,2012-11-17,Andrew Camp,Edward Patten,NA,1554,ECF,0,1450,6.18,0.23,9.5
25,2012-11-17,Andrew Camp,Gary Bennett,NA,1338,ECF,0,1434,6.69,0.51,9.5
26,2012-11-18,Andrew Camp,David Jinks,NA,1106,ECF,1,1438,0.88,0.88,1
27,2012-11-18,Andrew Camp,Patrick N Coleman,NA,1498,ECF,0,1425,1.29,0.41,1
1,2012-08-17,Arjan Bolina,Kirill Shevchenko,NA,1946,FIDE,0,1382,0.1,0.1,0
2,2012-08-18,Arjan Bolina,Dominik Ockko,NA,1400,Est,0,1366,0.58,0.48,0
3,2012-08-19,Arjan Bolina,Vojtech Korinek,NA,1400,Est,0,1351,1.06,0.48,0
4,2012-08-20,Arjan Bolina,Ondrej Svanda,NA,1400,Est,0.5,1352,1.54,0.48,0.5
5,2012-08-21,Arjan Bolina,Dmitriy Kuzin,NA,1400,Est,0,1336,2.02,0.48,0.5
6,2012-08-22,Arjan Bolina,Luka Khobeliya,NA,1400,Est,1,1353,2.5,0.48,1.5
7,2012-08-23,Arjan Bolina,Liam Richmond,NA,1400,Est,1,1370,2.98,0.48,2.5
8,2012-08-24,Arjan Bolina,Fedor Melnik,NA,1400,Est,0,1354,3.46,0.48,2.5
9,2012-08-25,Arjan Bolina,Krystov Pravda,NA,1400,Est,0.5,1355,3.94,0.48,3
10,2012-09-01,Arjan Bolina,Vincent Logan,NA,1618,ECF,1,1381,4.14,0.2,4
11,2012-09-01,Arjan Bolina,Jacob Connor Boswell,NA,1626,ECF,1,1406,4.34,0.2,5
12,2012-09-02,Arjan Bolina,Roy G Watson,NA,1554,ECF,1,1429,4.62,0.28,6
13,2012-09-02,Arjan Bolina,John Ryan,NA,1650,ECF,0.5,1440,4.79,0.17,6.5
14,2012-09-14,Arjan Bolina,Neya Govinderaj,NA,954,E1,1,1443,5.69,0.9,7.5
15,2012-09-15,Arjan Bolina,Carl Bennett,NA,1123,G1,0.5,1433,6.51,0.82,8
16,2012-09-15,Arjan Bolina,Owen Bennett,NA,1500,G2,0,1422,6.85,0.34,8
17,2012-09-16,Arjan Bolina,Alice Tang,NA,1016,G1,1,1425,7.75,0.9,9
18,2012-09-16,Arjan Bolina,Mateusz Sieduszewski,NA,1402,W1,0.5,1426,8.23,0.48,9.5
19,2012-12-01,Arjan Bolina,Rohan Yesudian,NA,1346,ECF,0.5,1424,8.78,0.55,10
20,2012-12-01,Arjan Bolina,Andrew Fergusson,NA,1410,ECF,0.5,1425,9.24,0.46,10.5
21,2012-12-02,Arjan Bolina,Ben Volland,NA,1238,Sco-adj,0,1403,9.94,0.7,10.5
1,2012-12-17,Barrie Hird,Steve Bardell,NA,1522,ECF,1,1553,0.52,0.52,1
1,2012-09-11,Barrie Wells,John Simmons,NA,1562,ECF,1,1676,0.65,0.65,1
2,2012-10-23,Barrie Wells,Richard Heslop,NA,1290,Est.,1,1679,1.55,0.9,2
3,2012-12-10,Barrie Wells,Deio Parri,NA,1796,N1,1,1695,1.88,0.33,3
1,2012-09-18,Brendan Shields,Quentin Dodd,NA,1746,ECF,0.5,1771,0.54,0.54,0.5
2,2012-10-16,Brendan Shields,Steve Williams,NA,1658,ECF,1,1779,1.2,0.66,1.5
3,2012-10-30,Brendan Shields,Dennis Harvey,NA,1690,ECF,0,1765,1.81,0.61,1.5
1,2012-11-20,Briant Bourne,Robert Warrington,NA,1652,N1,0,1629,0.48,0.48,0
1,2012-10-08,Celeste McCrann,Steve Lloyd,NA,1706,ECF,0.5,1547,0.28,0.28,0.5
2,2012-10-16,Celeste McCrann,Geoff Townsend,NA,1298,ECF,0,1521,1.08,0.8,0.5
3,2012-11-13,Celeste McCrann,Mark Donovan,NA,1210,Est.,1,1525,1.96,0.88,1.5
4,2012-11-17,Celeste McCrann,Ray Williams,NA,1866,ECF,0,1521,2.08,0.12,1.5
5,2012-11-17,Celeste McCrann,Dewi Jones,NA,1290,N1,0,1496,2.89,0.81,1.5
6,2012-12-10,Celeste McCrann,Richard Heslop,NA,1290,Est.,0,1470,3.7,0.81,1.5
1,2012-09-25,Charles F Morris,Ben Roberts,NA,1858,ECF,1,2172,0.87,0.87,1
2,2012-10-07,Charles F Morris,IM Richard S Jones,NA,2400,W1,0,2169,1.08,0.21,1
3,2012-10-11,Charles F Morris,Steve Dunnig,NA,1754,Est.,0.5,2162,1.98,0.9,1.5
4,2012-11-13,Charles F Morris,John Blore,NA,2035,N1,1,2167,2.66,0.68,2.5
5,2012-11-27,Charles F Morris,Paul Watson,NA,1946,ECF,1,2171,3.45,0.79,3.5
6,2012-12-02,Charles F Morris,Dave Turner,NA,1959,G2,1,2174,4.22,0.77,4.5
7,2012-12-11,Charles F Morris,David Stuttard,NA,1970,ECF,1,2178,4.98,0.76,5.5
1,2012-10-01,Charles L Higgie,David Parker-Williams,NA,1570,ECF,1,1948,0.9,0.9,1
2,2012-10-08,Charles L Higgie,Clive Tickell,NA,1802,ECF,0.5,1944,1.59,0.69,1.5
3,2012-10-16,Charles L Higgie,Jixin Yang,NA,1684,N1,0.5,1936,2.41,0.82,2
4,2012-10-17,Charles L Higgie,Mike Coffey,NA,1946,ECF,0,1924,2.91,0.5,2
5,2012-10-30,Charles L Higgie,Paul Watson,NA,1946,ECF,0.5,1924,3.41,0.5,2.5
6,2012-11-13,Charles L Higgie,James Babington,NA,1210,Est.,1,1927,4.31,0.9,3.5
7,2012-11-20,Charles L Higgie,David Stuttard,NA,1970,ECF,0.5,1927,4.78,0.47,4
8,2012-12-10,Charles L Higgie,Steve Haslam,NA,1434,ECF,1,1930,5.68,0.9,5
9,2012-12-18,Charles L Higgie,Mike Stoddart,NA,1802,ECF,1,1937,6.37,0.69,6
1,2012-09-27,Colin A Roberts,Paul R Kemp,NA,2154,ECF,0,1736,0.1,0.1,0
2,2012-10-13,Colin A Roberts,Stephen C Pride,NA,1914,ECF,0.5,1741,0.37,0.27,0.5
3,2012-10-13,Colin A Roberts,Anthony J Ball,NA,1970,ECF,0,1736,0.58,0.21,0.5
4,2012-10-13,Colin A Roberts,Mark Lim,NA,1922,ECF,1,1754,0.84,0.26,1.5
5,2012-10-14,Colin A Roberts,Julian Ray,NA,770,ECF,0.5,1744,1.74,0.9,2
6,2012-10-14,Colin A Roberts,Wessel van der Berg,NA,1955,FIDE,0,1739,1.96,0.22,2
7,2012-11-01,Colin A Roberts,Robert L Jones,NA,1834,ECF,0,1730,2.33,0.37,2
1,2012-09-12,David Bennion,Frank Salt,NA,1842,ECF,1,1884,0.54,0.54,1
2,2012-09-13,David Bennion,Stephen Dunning,NA,1754,ECF,1,1892,1.2,0.66,2
3,2012-09-26,David Bennion,Joe Nemcek,NA,1770,ECF,1,1901,1.84,0.64,3
4,2012-10-01,David Bennion,Peter Lovatt,NA,2002,ECF,1,1917,2.16,0.32,4
5,2012-10-10,David Bennion,John Blore,NA,2035,N1,1,1934,2.44,0.28,5
6,2012-10-16,David Bennion,Ian Clayton,NA,1386,ECF,1,1937,3.34,0.9,6
7,2012-10-17,David Bennion,Stuart Smiley,NA,1786,ECF,0,1922,3.96,0.62,6
8,2012-10-22,David Bennion,Roy Julian,NA,1714,ECF,0,1905,4.67,0.71,6
9,2012-10-23,David Bennion,Ray J Holland,NA,1845,N1,0,1892,5.21,0.54,6
10,2012-11-07,David Bennion,Michael J Williams,NA,1826,ECF,0.5,1890,5.78,0.57,6.5
11,2012-11-13,David Bennion,Richard Noonan,NA,2002,ECF,0,1883,6.1,0.32,6.5
1,2012-09-17,David J James,Dave Healiss,NA,2010,ECF,0.5,2167,0.72,0.72,0.5
2,2012-10-11,David J James,Mike Coffey,NA,1946,ECF,0.5,2163,1.51,0.79,1
3,2012-10-23,David J James,Raymond Pearson,NA,2071,N1,1,2169,2.15,0.64,2
4,2012-10-24,David J James,Andreas Vogt,NA,2242,ECF,0.5,2170,2.55,0.4,2.5
5,2012-11-03,David J James,WFM Tereza Olsarova,NA,2267,FIDE,0.5,2172,2.92,0.37,3
6,2012-11-04,David J James,Sarah N Hegarty,NA,2210,ECF,1,2181,3.37,0.45,4
7,2012-11-05,David J James,Max Coventry,NA,1698,N1,1,2183,4.27,0.9,5
8,2012-11-12,David J James,Jonathan M Smith,NA,2074,ECF,0.5,2181,4.9,0.63,5.5
9,2012-11-13,David J James,Michael Vidler,NA,2060,N1,0,2170,5.55,0.65,5.5
10,2012-11-27,David J James,David Bryan,NA,1914,ECF,1,2173,6.37,0.82,6.5
11,2012-12-04,David J James,J Mike Haslinger,NA,1986,ECF,0.5,2169,7.11,0.74,7
12,2012-12-10,David J James,Steve Kee,NA,2178,ECF,0,2161,7.6,0.49,7
13,2012-12-11,David J James,David Robertson,NA,2098,ECF,0.5,2160,8.2,0.6,7.5
1,2012-09-11,David Jameson,Les Simcock,NA,1874,ECF,1,2162,0.84,0.84,1
2,2012-09-20,David Jameson,Mark Thomas,NA,1826,ECF,1,2163,1.72,0.88,2
3,2012-10-10,David Jameson,Raymond Pearson,NA,2071,N1,0.5,2162,2.34,0.62,2.5
4,2012-10-14,David Jameson,Holger Seidenschwarz,NA,1989,FIDE,0.5,2158,3.07,0.73,3
5,2012-10-17,David Jameson,Phil Davies,NA,2034,ECF,0,2147,3.74,0.67,3
6,2012-10-23,David Jameson,Rokas Valentinas,NA,2034,ECF,0.5,2144,4.41,0.67,3.5
7,2012-10-30,David Jameson,Chris Doran,NA,2122,ECF,1,2152,4.96,0.55,4.5
8,2012-11-03,David Jameson,Peter M Gayson,NA,2258,ECF,0.5,2154,5.32,0.36,5
9,2012-11-04,David Jameson,CM Chris Briscoe,NA,2258,ECF,0.5,2156,5.68,0.36,5.5
10,2012-11-06,David Jameson,John J Carleton,NA,2322,ECF,0.5,2160,5.96,0.28,6
11,2012-11-09,David Jameson,Emanuel Frank,NA,2087,FIDE,1,2166,6.56,0.6,7
12,2012-11-11,David Jameson,Werner Friebel,NA,2054,Ger-adj,0,2156,7.2,0.64,7
13,2012-11-13,David Jameson,Richard Dineley,NA,2287,N1,0.5,2159,7.53,0.33,7.5
14,2012-11-17,David Jameson,John Sutcliffe,NA,1746,ECF,1,2160,8.43,0.9,8.5
15,2012-11-17,David Jameson,Raymond Pearson,NA,2071,N1,0.5,2158,9.05,0.62,9
16,2012-11-18,David Jameson,Robert Clark,NA,2194,ECF,0.5,2159,9.5,0.45,9.5
17,2012-11-18,David Jameson,Dewi Jones,NA,1290,N1,1,2161,10.4,0.9,10.5
18,2012-11-20,David Jameson,David Robertson,NA,2098,ECF,1,2167,10.99,0.59,11.5
19,2012-11-25,David Jameson,Michael Heubusch,NA,2156,FIDE,0,2159,11.49,0.5,11.5
20,2012-11-27,David Jameson,John Carleton,NA,2322,ECF,1,2171,11.77,0.28,12.5
21,2012-12-11,David Jameson,Richard Bryant,NA,2106,ECF,0.5,2170,12.34,0.57,13
22,2012-12-17,David Jameson,Huw Davies,NA,1620,N1,0,2155,13.24,0.9,13
23,2012-12-18,David Jameson,Mike Stone,NA,1970,ECF,1,2159,13.99,0.75,14
1,2012-09-25,David Simpson,Michael Williams,NA,1826,ECF,1,1930,0.63,0.63,1
2,2012-10-11,David Simpson,Quentin Dodd,NA,1746,ECF,1,1936,1.36,0.73,2
3,2012-10-23,David Simpson,John Gorman,NA,1962,ECF,0.5,1938,1.8,0.44,2.5
4,2012-11-01,David Simpson,Frank Salt,NA,1842,ECF,0.5,1935,2.41,0.61,3
5,2012-11-05,David Simpson,Stephen Williams,NA,1666,N1,0,1915,3.23,0.82,3
6,2012-11-13,David Simpson,Richard Burton,NA,1878,N1,1,1926,3.79,0.56,4
7,2012-11-20,David Simpson,Graham Bromley,NA,1954,ECF,1,1939,4.24,0.45,5
8,2012-11-27,David Simpson,Joe Nemcek,NA,1770,ECF,1,1946,4.94,0.7,6
9,2012-12-04,David Simpson,Richard Burton,NA,1878,N1,1,1957,5.5,0.56,7
10,2012-12-11,David Simpson,Graham Bromley,NA,1954,ECF,0,1946,5.95,0.45,7
11,2012-12-18,David Simpson,Michael Williams,NA,1826,ECF,0,1931,6.58,0.63,7
1,2012-07-18,Davin Menon,Rufus Duff,NA,2226,ECF,0,2014,0.23,0.23,0
2,2012-07-18,Davin Menon,Hugh Doyle,NA,2042,Ire-adj,0,2007,0.7,0.47,0
3,2012-07-19,Davin Menon,Hamish Olsen,NA,2144,Sco-adj,0.5,2010,1.03,0.33,0.5
4,2012-07-19,Davin Menon,Hugh Doyle,NA,2042,Ire-adj,0,2002,1.5,0.47,0.5
5,2012-07-20,Davin Menon,Rufus Duff,NA,2226,ECF,0,1998,1.73,0.23,0.5
6,2012-07-20,Davin Menon,Hamish Olsen,NA,2144,Sco-adj,0.5,2001,2.06,0.33,1
1,2012-10-13,Deio Parri,Eva Los,NA,1432,W1,0,1774,0.9,0.9,0
2,2012-10-13,Deio Parri,Benjamin Choo Yin,NA,1179,E1,1,1777,1.8,0.9,1
3,2012-10-14,Deio Parri,Frank Trombley,NA,1678,E1,1,1785,2.46,0.66,2
4,2012-10-14,Deio Parri,Steve Williams (Cwm),NA,1679,G1,1,1793,3.12,0.66,3
5,2012-11-17,Deio Parri,Brendan J Brown,NA,1978,ECF,1,1811,3.38,0.26,4
6,2012-11-18,Deio Parri,Ian Paul Stevens,NA,1930,ECF,1,1827,3.7,0.32,5
7,2012-11-18,Deio Parri,Graham J Ashcroft,NA,1890,ECF,1,1842,4.07,0.37,6
8,2012-12-10,Deio Parri,Barrie Wells,NA,1668,N1,0,1826,4.74,0.67,6
1,2012-09-17,Dewi Jones,Frank Jones,NA,1150,N1,1,1300,0.69,0.69,1
2,2012-10-01,Dewi Jones,Richard Drew,NA,1490,N1,1,1324,0.93,0.24,2
3,2012-10-15,Dewi Jones,Jonathan Hughes,NA,1514,ECF,1,1350,1.14,0.21,3
4,2012-10-27,Dewi Jones,Jan Sendall,NA,1349,D1,0,1336,1.56,0.42,3
5,2012-11-05,Dewi Jones,Peter S Fisher,NA,1665,N1,0.5,1349,1.66,0.1,3.5
6,2012-11-18,Dewi Jones,David Jameson,NA,2159,N1,0,1346,1.76,0.1,3.5
7,2012-11-17,Dewi Jones,Celeste McCrann,NA,1540,N1,1,1372,1.95,0.19,4.5
8,2012-11-17,Dewi Jones,Colin White,NA,1842,ECF,0.5,1384,2.05,0.1,5
9,2012-11-18,Dewi Jones,Richard Bryant,NA,2106,ECF,0,1381,2.15,0.1,5
10,2012-11-19,Dewi Jones,Edward Thonger,NA,1614,N1,0,1377,2.28,0.13,5
11,2012-12-17,Dewi Jones,Dave Littlemore,NA,1498,ECF,0.5,1386,2.51,0.23,5.5
1,2012-09-18,Edward Thonger,Brian Lowens,NA,1602,ECF,1,1626,0.52,0.52,1
2,2012-10-16,Edward Thonger,Dave Littlemore,NA,1498,ECF,1,1634,1.18,0.66,2
3,2012-10-30,Edward Thonger,Ronald Calvert,NA,1290,est.,0.5,1625,2.05,0.87,2.5
4,2012-11-19,Edward Thonger,Dewi Jones,NA,1290,N1,1,1628,2.92,0.87,3.5
5,2012-12-17,Edward Thonger,Pat Ridley,NA,1546,ECF,1,1638,3.52,0.6,4.5
1,2012-09-17,Frank Jones,Dewi Jones,NA,1290,N1,0,1140,0.31,0.31,0
2,2012-10-01,Frank Jones,Pat Ridley,NA,1546,ECF,1,1169,0.41,0.1,1
3,2012-10-15,Frank Jones,Steve Hough,NA,1610,ECF,0,1166,0.51,0.1,1
4,2012-11-19,Frank Jones,Michael A Lee,NA,1597,N1,0,1162,0.61,0.1,1
1,2012-09-17,G Brian Davies,Max Coventry,NA,1698,N1,0.5,1833,0.69,0.69,0.5
2,2012-09-25,G Brian Davies,John Simmons,NA,1562,ECF,1,1837,1.53,0.84,1.5
3,2012-10-01,G Brian Davies,David I Hulme,NA,1850,ECF,0,1826,2.01,0.48,1.5
4,2012-10-16,G Brian Davies,Mark Cromwell,NA,1762,ECF,0,1811,2.62,0.61,1.5
5,2012-10-23,G Brian Davies,Mike Friel,NA,1322,ECF,0.5,1802,3.52,0.9,2
6,2012-11-05,G Brian Davies,Richard Drew,NA,1490,N1,1,1804,4.41,0.89,3
7,2012-11-20,G Brian Davies,Joe Nemcek,NA,1770,ECF,1,1814,5.01,0.6,4
8,2012-12-04,G Brian Davies,Robert Warrington,NA,1652,N1,1,1820,5.75,0.74,5
9,2012-12-18,G Brian Davies,Dennis Harvey,NA,1690,ECF,1,1827,6.45,0.7,6
1,2012-08-25,Gary Slegg,Alan B Robertson,NA,1466,ECF,1,1522,0.56,0.56,1
2,2012-08-25,Gary Slegg,Ahmed C Abbas,NA,1554,ECF,0,1508,1,0.44,1
3,2012-08-26,Gary Slegg,Alex P Rabbitte,NA,1498,ECF,0.5,1508,1.51,0.51,1.5
4,2012-08-26,Gary Slegg,Kenneth W Parkin,NA,1490,ECF,1,1523,2.04,0.53,2.5
5,2012-08-27,Gary Slegg,David Summerland,NA,1562,ECF,1,1541,2.46,0.42,3.5
6,2012-08-27,Gary Slegg,Angelica Dean,NA,1698,ECF,0,1533,2.71,0.25,3.5
7,2012-09-17,Gary Slegg,Terry Scott,NA,1530,N1,0.5,1534,3.18,0.47,4
8,2012-10-24,Gary Slegg,Brian Malone,NA,1290,Est.,1,1541,3.96,0.78,5
9,2012-10-27,Gary Slegg,Varun Varma,NA,1717,E1,0,1534,4.19,0.23,5
10,2012-12-18,Gary Slegg,Phil Crew,NA,1458,ECF,1,1548,4.76,0.57,6
1,2012-09-18,Glenn Chalk,Richard Owens,NA,1618,ECF,0.5,1702,0.62,0.62,0.5
2,2012-10-01,Glenn Chalk,Clive Tickell,NA,1802,ECF,0,1693,0.99,0.37,0.5
3,2012-10-30,Glenn Chalk,Phil Crew,NA,1458,ECF,0.5,1686,1.8,0.81,1
4,2012-11-06,Glenn Chalk,Richard Noonan,NA,2002,ECF,0,1682,1.95,0.15,1
5,2012-11-19,Glenn Chalk,Stephen Williams,NA,1666,N1,1,1693,2.5,0.55,2
6,2012-12-04,Glenn Chalk,Peter S Fisher,NA,1665,N1,0.5,1692,3.06,0.56,2.5
7,2012-12-11,Glenn Chalk,John Sutcliffe,NA,1746,ECF,0,1681,3.5,0.44,2.5
8,2012-12-17,Glenn Chalk,Nick Darlington,NA,1674,ECF,1,1692,4.04,0.54,3.5
1,2012-11-20,Huw Davies,Syringa L Camp,NA,1747,N2,1,1636,0.33,0.33,1
2,2012-12-17,Huw Davies,David Jameson,NA,2159,N1,1,1658,0.43,0.1,2
1,2010-06-09,Imogen Camp,Michael P Foss,NA,1522,ECF,0,1479,0.46,0.46,0
2,2010-06-09,Imogen Camp,Michael Snowdon,NA,1474,ECF,0,1462,0.99,0.53,0
3,2010-06-10,Imogen Camp,Patrick N Coleman,NA,1434,ECF,0,1444,1.57,0.58,0
4,2010-06-10,Imogen Camp,Kate Hegarty,NA,1400,Est,1,1456,2.2,0.63,1
5,2012-06-30,Imogen Camp,Leo Z Tsoi,NA,1978,ECF,0,1452,2.3,0.1,1
6,2012-06-30,Imogen Camp,Tim Hilton,NA,1778,ECF,0,1447,2.46,0.16,1
7,2012-07-01,Imogen Camp,Kamran Ahmadi,NA,1810,ECF,0,1443,2.59,0.13,1
8,2012-07-01,Imogen Camp,Karl H Potter,NA,1858,ECF,1,1472,2.69,0.1,2
9,2012-07-18,Imogen Camp,Matthew McLachlan,NA,1834,ECF,0.5,1484,2.8,0.11,2.5
10,2012-07-18,Imogen Camp,Michael Higgins,NA,1398,Ire-adj,0,1464,3.43,0.63,2.5
11,2012-07-19,Imogen Camp,Declan Shafi,NA,1553,Sco-adj,0.5,1467,3.85,0.42,3
12,2012-07-19,Imogen Camp,Michael Higgins,NA,1398,Ire-adj,1,1479,4.48,0.63,4
13,2012-07-20,Imogen Camp,Matthew McLachlan,NA,1834,ECF,0.5,1491,4.59,0.11,4.5
14,2012-07-20,Imogen Camp,Declan Shafi,NA,1553,Sco-adj,0.5,1494,5.01,0.42,5
15,2012-07-23,Imogen Camp,Zheming Zhang,NA,1946,ECF,0,1490,5.11,0.1,5
16,2012-07-24,Imogen Camp,Robert Davis,NA,961,SCO-adj,1,1494,6.01,0.9,6
17,2012-07-24,Imogen Camp,Florian Garland Hoff,NA,1602,ECF,0,1482,6.36,0.35,6
18,2012-07-25,Imogen Camp,Tai Remus Elliot,NA,1234,ECF,1,1488,7.18,0.82,7
19,2012-07-26,Imogen Camp,Asha Jina,NA,1522,ECF,0.5,1490,7.64,0.46,7.5
20,2012-07-26,Imogen Camp,Alex Golding,NA,1514,ECF,0,1474,8.11,0.47,7.5
21,2012-07-27,Imogen Camp,Ishaan Bedi,NA,1338,ECF,0.5,1468,8.82,0.71,8
22,2012-07-29,Imogen Camp,Ashwin Kalyana,NA,1898,ECF,0,1465,8.92,0.1,8
23,2012-07-29,Imogen Camp,Daniel Gallagher,NA,1194,ECF,0.5,1453,9.78,0.86,8.5
24,2012-07-30,Imogen Camp,Cameron Klinger,NA,1010,ECF,1,1456,10.68,0.9,9.5
25,2012-07-30,Imogen Camp,Aloysius Lip,NA,1818,ECF,0.5,1468,10.81,0.13,10
26,2012-07-31,Imogen Camp,Anna Purvis,NA,1602,ECF,0.5,1473,11.16,0.35,10.5
27,2012-08-01,Imogen Camp,Jacob Connor Boswell,NA,1626,ECF,0.5,1479,11.48,0.32,11
28,2012-08-02,Imogen Camp,Joseph Dalton,NA,1506,ECF,0,1463,11.96,0.48,11
29,2012-08-17,Imogen Camp,Desiree di Benedetto,NA,1751,FIDE,0,1458,0.15,0.15,0
30,2012-08-18,Imogen Camp,Anna Vitova,NA,1500,Est,0.5,1460,0.6,0.45,0.5
31,2012-08-19,Imogen Camp,Emilija Vukanic,NA,1500,Est,1,1477,1.05,0.45,1.5
32,2012-08-20,Imogen Camp,Anna Vrtiakova,NA,1677,FIDE,0,1470,1.27,0.22,1.5
33,2012-08-21,Imogen Camp,Beatrice Steele,NA,1500,Est,0,1456,1.72,0.45,1.5
34,2012-08-22,Imogen Camp,Eibhia Ni Mhuireagain,NA,1500,Est,1,1474,2.17,0.45,2.5
35,2012-08-23,Imogen Camp,Karolina Misiuk,NA,1500,Est,0.5,1475,2.62,0.45,3
36,2012-08-24,Imogen Camp,Nathalie Waechter,NA,1650,FIDE,0,1467,2.87,0.25,3
37,2012-08-25,Imogen Camp,Elizaveta Zhemchuzhina,NA,1500,Est,0.5,1469,3.32,0.45,3.5
38,2012-11-16,Imogen Camp,Michael Horne,NA,1722,ECF,1,1495,3.5,0.18,4.5
39,2012-11-17,Imogen Camp,Noel J Boustred,NA,1738,ECF,0,1490,3.67,0.17,4.5
40,2012-11-17,Imogen Camp,Paul A Horman,NA,1738,ECF,0,1484,3.84,0.17,4.5
41,2012-11-18,Imogen Camp,Ben O'Rourke,NA,1674,ECF,0.5,1493,4.07,0.23,5
42,2012-11-18,Imogen Camp,Simon Rogers,NA,1858,ECF,0,1490,4.17,0.1,5
43,2012-11-20,Imogen Camp,Adrian Cucu,NA,1200,N1,1,1495,4.99,0.82,6
44,2012-12-01,Imogen Camp,Ashwin Krishna,NA,1362,ECF,0.5,1491,5.63,0.64,6.5
45,2012-12-01,Imogen Camp,Sahrin Ahluwalia,NA,1426,ECF,0.5,1489,6.18,0.55,7
46,2012-12-02,Imogen Camp,Craig Gillies,NA,1352,Sco-adj,1,1500,6.83,0.65,8
1,2012-09-25,Jeffrey R Smith,David Robertson,NA,2098,ECF,0.5,2047,0.43,0.43,0.5
2,2012-10-02,Jeffrey R Smith,Paul Watson,NA,1946,ECF,1,2053,1.07,0.64,1.5
3,2012-11-08,Jeffrey R Smith,Mark Thomas,NA,1826,ECF,0.5,2048,1.85,0.78,2
4,2012-11-15,Jeffrey R Smith,Andy Barber,NA,1986,ECF,1,2055,2.43,0.58,3
5,2012-11-20,Jeffrey R Smith,Greg Hughes,NA,2066,ECF,1,2064,2.9,0.47,4
6,2012-11-26,Jeffrey R Smith,Raymond Pearson,NA,2071,N1,0.5,2064,3.36,0.46,4.5
1,2012-10-16,Jim McPhillips,Chris Goy,NA,1458,ECF,0,1333,0.34,0.34,0
2,2012-10-22,Jim McPhillips,Mike Friel,NA,1322,ECF,0,1316,0.87,0.53,0
