name,zone,club,grade,title,last_played,player_key,profile_url,name_clean
Alan Silver,D1,NA,1454,NA,NA,p28,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p28.php,alan silver
Alastair Atkinson,D1,NA,1700,NA,NA,p56,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p56.php,alastair atkinson
Alex Rowley,D1,NA,1200,NA,NA,p55,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p55.php,alex rowley
Anthony Geraghty,D1,NA,1277,NA,NA,p41,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p41.php,anthony geraghty
Awne Osinga,D1,NA,1482,NA,NA,p24,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p24.php,awne osinga
Brynmore Browne,D1,NA,1618,NA,NA,p18,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p18.php,brynmore browne
Caerwyn Owen,D1,NA,1699,NA,NA,p14,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p14.php,caerwyn owen
Cai Lewis,D1,NA,1250,NA,NA,p54,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p54.php,cai lewis
Clive Boaler,D1,NA,1307,NA,NA,p38,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p38.php,clive boaler
Colin Denham,D1,NA,1553,NA,NA,p21,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p21.php,colin denham
Dafydd Johnston,D1,NA,2229,NA,NA,p2,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p2.php,dafydd johnston
David Ferguson,D1,NA,1733,NA,NA,p10,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p10.php,david ferguson
Derek Coope,D1,NA,1409,NA,NA,p30,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p30.php,derek coope
Dylan Jones,D1,NA,1181,NA,NA,p48,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p48.php,dylan jones
Emyr Llywelyn,D1,NA,921,NA,NA,p53,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p53.php,emyr llywelyn
Georgina Gray,D1,NA,1227,NA,NA,p47,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p47.php,georgina gray
Gerallt Hywel,D1,NA,1090,NA,NA,p50,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p50.php,gerallt hywel
Gerry Heap,D1,NA,2103,NA,NA,p4,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p4.php,gerry heap
Gordon Gwilliams,D1,NA,1366,NA,NA,p35,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p35.php,gordon gwilliams
Howard Leah,D1,NA,1522,NA,NA,p22,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p22.php,howard leah
Howard Williams,D1,NA,2318,NA,NA,p1,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p1.php,howard williams
Hugh James,D1,NA,1459,NA,NA,p26,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p26.php,hugh james
Huw Morcom,D1,NA,1878,NA,NA,p7,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p7.php,huw morcom
Ian Finlay,D1,NA,1397,NA,NA,p32,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2010/p32.php,ian finlay
