name,zone,club,grade,title,last_played,player_key,profile_url,name_clean
Peter S Fisher,D1,NA,1636,NA,NA,32,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=32,peter s fisher
Ray J Holland,D1,NA,1822,NA,NA,17,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=17,ray j holland
Raymond Brine,D1,NA,1303,NA,NA,47,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=47,raymond brine
Raymond Pearson,D1,NA,2000,NA,NA,21,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=21,raymond pearson
Reg Hallwood,D1,NA,1207,NA,NA,52,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=52,reg hallwood
Richard Burton,D1,NA,1871,NA,NA,13,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=13,richard burton
Richard Dineley,D1,NA,2281,NA,NA,1,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=1,richard dineley
Robert Warrington,D1,NA,1670,NA,NA,28,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=28,robert warrington
Simon Armstrong,D1,NA,1180,NA,NA,54,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=54,simon armstrong
Stuart Hamilton,D1,NA,1360,NA,NA,57,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=57,stuart hamilton
Susan F Parry,D1,NA,1296,NA,NA,49,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=49,susan f parry
Syringa L Camp,D1,NA,1665,NA,NA,29,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=29,syringa l camp
Szilvia Lochte,D1,NA,1807,NA,NA,20,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=20,szilvia lochte
Terry Burgess,D1,NA,1429,NA,NA,43,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=43,terry burgess
Will G Williams,D1,NA,1778,NA,NA,59,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2012/pr.php?id=59,will g williams
