GameNo,Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
1,2011-12-10,Abigail Newcombe,Alexander Bond,NA,1404,Sco-adj,0,996,0.1,0.1,0
2,2011-12-10,Abigail Newcombe,Jack Healings,NA,1474,ECF,0,993,0.2,0.1,0
3,2011-12-11,Abigail Newcombe,Ben Scattergood,NA,1666,ECF,0,989,0.3,0.1,0
1,2011-10-19,Adam Jenkins,Tony Davies,76,1394,G1,0,1360,0.47,0.47,0
2,2011-11-09,Adam Jenkins,Howard James,69,1435,G1,0,1347,0.89,0.42,0
3,2011-11-23,Adam Jenkins,Simon Butler,58,1529,G1,0.5,1353,1.18,0.29,0.5
1,2011-09-08,Andrew Owen,Nigel Ralphs,NA,1953,E1,0.5,1877,0.39,0.39,0.5
2,2011-09-28,Andrew Owen,Richard Batey,26,1858,G1,0.5,1876,0.91,0.52,1
3,2011-10-05,Andrew Owen,Brian Heath,47,1653,G1,1,1881,1.69,0.78,2
4,2011-10-09,Andrew Owen,David Buttell,NA,1881,W2,1,1894,2.18,0.49,3
5,2011-10-12,Andrew Owen,Farhan Shataly,34,1726,G1,1,1901,2.88,0.7,4
6,2011-10-19,Andrew Owen,Graham Johnson,62,1507,G1,1,1903,3.78,0.9,5
7,2011-10-26,Andrew Owen,Steve Williams (Cwm),44,1688,G1,1,1910,4.52,0.74,6
8,2011-10-30,Andrew Owen,David Buttell,NA,1772,W2,0,1894,5.16,0.64,6
9,2011-10-30,Andrew Owen,Alex Bullen,NA,1932,E2,0,1884,5.58,0.42,6
10,2011-11-02,Andrew Owen,Chris Reading,51,1641,G1,1,1889,6.38,0.8,7
11,2011-11-09,Andrew Owen,Nigel Saunders,109,1874,G1,0.5,1889,6.88,0.5,7.5
12,2011-11-16,Andrew Owen,Beryl Hughes,NA,1526,E1,1,1892,7.77,0.89,8.5
13,2011-11-23,Andrew Owen,Dennis O. Jones,32,1737,G1,0,1875,8.46,0.69,8.5
14,2011-11-30,Andrew Owen,Nigel Granville,27,1853,G1,0,1862,8.99,0.53,8.5
15,2011-12-07,Andrew Owen,Mark Emblem,68,1438,G1,0,1841,9.89,0.9,8.5
16,2011-12-10,Andrew Owen,David Perrett,NA,2001,E1,0,1833,10.22,0.33,8.5
1,2011-07-06,Brian Heath,Dave Connolly,57,1547,G1,1,1661,0.65,0.65,1
2,2011-09-21,Brian Heath,Simon Tang,66,1470,G1,0.5,1656,1.39,0.74,1.5
3,2011-10-05,Brian Heath,Andrew Owen,25,1874,G1,0,1650,1.61,0.22,1.5
4,2011-10-08,Brian Heath,Alex Bullen,NA,1935,E1,0,1647,1.77,0.16,1.5
5,2011-10-18,Brian Heath,Wyn Howells,NA,1621,E1,1,1657,2.32,0.55,2.5
6,2011-10-19,Brian Heath,Hiram Rogers,61,1514,G1,1,1665,3.01,0.69,3.5
7,2011-10-26,Brian Heath,Farhan Shataly,34,1726,G1,1,1679,3.41,0.4,4.5
8,2011-11-02,Brian Heath,John Arthur,54,1618,G1,1,1690,3.96,0.55,5.5
9,2011-11-16,Brian Heath,Dennis O. Jones,32,1737,G1,0.5,1693,4.34,0.38,6
10,2011-11-20,Brian Heath,David Ferguson,NA,1746,D1,0.5,1696,4.71,0.37,6.5
11,2011-11-26,Brian Heath,Jonathan Gilbert,6,2133,G1,0,1694,4.81,0.1,6.5
12,2011-11-26,Brian Heath,Lyn Holland,74,1407,G1,1,1698,5.62,0.81,7.5
13,2011-11-26,Brian Heath,Chris Dixon,24,1876,G1,0.5,1705,5.84,0.22,8
14,2011-11-27,Brian Heath,Colin Gilbert,30,1790,G1,0,1697,6.15,0.31,8
15,2011-11-30,Brian Heath,Philip French,NA,1848,E1,0,1691,6.4,0.25,8
16,2011-12-06,Brian Heath,Nudhara Yusuf,NA,1424,E2,1,1696,7.19,0.79,9
1,2011-09-21,Brian Hill,Paul Kostanjsek,79,1350,G1,0,1247,0.37,0.37,0
2,2011-10-19,Brian Hill,Tim Sayer,100,1005,G1,1,1253,1.19,0.82,1
