name,zone,club,grade,title,last_played,player_key,profile_url,Pld,name_clean
Adam May,W1,NA,1954,NA,NA,18,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=18,23,adam may
Adam Musson,W1,NA,2121,NA,NA,3,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=3,22,adam musson
Adrian Davies,W1,NA,1705,NA,NA,38,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=38,6,adrian davies
Alan Rosser,W1,NA,1252,NA,NA,87,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=87,8,alan rosser
Alan Young,W1,NA,2112,NA,NA,4,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=4,31,alan young
Albert Easton,W1,NA,1404,NA,NA,71,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=71,12,albert easton
Albie Maddock,W1,NA,850,NA,NA,144,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=144,16,albie maddock
Ali Malaj,W1,NA,850,NA,NA,155,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=155,12,ali malaj
Ali Nurem,W1,NA,850,NA,NA,142,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=142,5,ali nurem
Alice Potter,W1,NA,957,NA,NA,133,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=133,9,alice potter
Andrew Gibbons,W1,NA,1997,NA,NA,15,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=15,8,andrew gibbons
Andrew Powell,W1,NA,1020,NA,NA,122,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=122,2,andrew powell
Andrew Smith,W1,NA,1671,NA,NA,41,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=41,23,andrew smith
Andrew Thomas,W1,NA,1826,NA,NA,29,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=29,7,andrew thomas
Andy Barrett,W1,NA,1300,NA,NA,154,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=154,18,andy barrett
Anthony Beck,W1,NA,1533,NA,NA,58,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=58,9,anthony beck
Aron Halasz,W1,NA,1700,NA,NA,149,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=149,5,aron halasz
Artur Shlyakov,W1,NA,1100,NA,NA,104,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=104,24,artur shlyakov
Arya Rassi,W1,NA,1066,NA,NA,112,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=112,8,arya rassi
Ben Mora,W1,NA,1633,NA,NA,46,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=46,4,ben mora
Ben Rowlands,W1,NA,1250,NA,NA,148,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=148,6,ben rowlands
Bob Moore,W1,NA,1924,NA,NA,21,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=21,14,bob moore
Bradley Parfitt,W1,NA,971,NA,NA,131,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=131,7,bradley parfitt
Brian Morris,W1,NA,850,NA,NA,82,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=82,5,brian morris
Byron Jones,W1,NA,1078,NA,NA,107,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=107,4,byron jones
Calum Newton,W1,NA,993,NA,NA,126,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=126,14,calum newton
Cameron Bale,W1,NA,933,NA,NA,136,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=136,11,cameron bale
Chris Daniel,W1,NA,1673,NA,NA,40,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=40,8,chris daniel
Chris Price,W1,NA,1996,NA,NA,16,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=16,6,chris price
Chris Sims,W1,NA,1912,NA,NA,23,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=23,2,chris sims
Chris Surace,W1,NA,1454,NA,NA,152,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=152,5,chris surace
Christian Taren,W1,NA,1059,NA,NA,114,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=114,23,christian taren
Claire Roberts,W1,NA,850,NA,NA,141,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=141,16,claire roberts
Clive Gosling,W1,NA,1029,NA,NA,119,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=119,21,clive gosling
Colin Chambers,W1,NA,1151,NA,NA,96,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=96,8,colin chambers
Craig Evans,W1,NA,2090,NA,NA,8,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=8,4,craig evans
Daniel Chung,W1,NA,1352,NA,NA,76,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=76,31,daniel chung
David Buttell,W1,NA,1882,NA,NA,24,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=24,42,david buttell
David Guy,W1,NA,2006,NA,NA,14,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=14,11,david guy
David Merryweather,W1,NA,1498,NA,NA,61,https://www.welshchessunion.uk/Grading/xarchive/west/JanJune2019/pr.php?id=61,11,david merryweather
