GameNo,Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
17,2019-04-04,Awne Osinga,Wilf Davis,36,1320,D1,0.5,1307,8.83,0.54,7.5
18,2019-04-15,Awne Osinga,Margaret Baron,52,850,D1,1,1311,9.73,0.9,8.5
19,2019-04-25,Awne Osinga,Scott Hammett,21,1533,D1,0,1302,9.99,0.26,8.5
20,2019-05-20,Awne Osinga,James Cook,24,1496,D1,0.5,1309,10.29,0.3,9
1,2019-01-08,Ben Brewer,Ray Greenwood,40,1284,D1,0,1528,0.83,0.83,0
2,2019-01-22,Ben Brewer,Rudy van Kemenade,4,2021,D1,0,1525,0.93,0.1,0
3,2019-02-05,Ben Brewer,Cameron Westwood,15,1602,D1,0,1511,1.36,0.43,0
4,2019-02-11,Ben Brewer,John Miller,18,1565,D1,1,1528,1.85,0.49,1
5,2019-02-22,Ben Brewer,Awne Osinga,34,1350,D1,1,1535,2.62,0.77,2
6,2019-02-23,Ben Brewer,Sarthak Nukalapati,NA,888,E1,1,1538,3.52,0.9,3
7,2019-02-23,Ben Brewer,Paul Scott,NA,1581,G1,0.5,1540,3.98,0.46,3.5
8,2019-02-24,Ben Brewer,Hefin Jones,NA,1348,N1,1,1547,4.75,0.77,4.5
9,2019-03-07,Ben Brewer,Howard Williams,1,2330,D1,0,1544,4.85,0.1,4.5
10,2019-03-12,Ben Brewer,Daniel Hardman,35,1324,D1,0.5,1535,5.64,0.79,5
11,2019-03-19,Ben Brewer,Julie van Kemenade,8,1761,D1,1,1559,5.87,0.23,6
12,2019-04-04,Ben Brewer,Huw Morcom,6,1909,D1,0.5,1572,5.98,0.11,6.5
13,2019-04-15,Ben Brewer,Ray Greenwood,40,1284,D1,1,1577,6.81,0.83,7.5
14,2019-04-25,Ben Brewer,David Pinch,13,1742,D2,0.5,1585,7.06,0.25,8
15,2019-05-15,Ben Brewer,Robert Narayan-Taylor,32,1368,D1,0.5,1577,7.81,0.75,8.5
16,2019-05-20,Ben Brewer,Rudy van Kemenade,4,2021,D2,0,1574,7.91,0.1,8.5
17,2019-05-29,Ben Brewer,Paul Orton,22,1532,D1,0.5,1573,8.44,0.53,9
1,2019-03-07,Bernard Smith,Howard Leah,23,1510,D1,0,1240,0.17,0.17,0
1,2019-02-05,Cameron Westwood,Ben Brewer,20,1555,D1,1,1612,0.57,0.57,1
2,2019-02-13,Cameron Westwood,Paul Orton,22,1532,D1,0,1598,1.17,0.6,1
3,2019-02-23,Cameron Westwood,Christopher Surace,NA,1454,ECF,0.5,1593,1.87,0.7,1.5
4,2019-02-23,Cameron Westwood,Vignesh Natarajan,NA,1726,ECF,1,1609,2.2,0.33,2.5
5,2019-02-23,Cameron Westwood,James Harrison,NA,1806,ECF,0,1603,2.44,0.24,2.5
6,2019-02-24,Cameron Westwood,Imran Rahman,NA,1766,ECF,1,1621,2.72,0.28,3.5
7,2019-02-24,Cameron Westwood,Tsun Man Leung,NA,1630,Est,0.5,1622,3.18,0.46,4
8,2019-03-12,Cameron Westwood,Howard Williams,1,2330,D1,0,1619,3.28,0.1,4
9,2019-03-20,Cameron Westwood,Scott Hammett,21,1533,D1,0.5,1617,3.88,0.6,4.5
1,2018-12-31,Colin Denham,Nigel R Dennis,NA,1854,,0,1625,0.21,0.21,0
2,2018-12-31,Colin Denham,Robin Nettleton,NA,1414,,0.5,1618,0.99,0.78,0.5
3,2019-01-01,Colin Denham,David R Heath,NA,1806,,0.5,1624,1.26,0.27,1
4,2019-01-01,Colin Denham,David Everitt,NA,1302,,1,1627,2.14,0.88,2
5,2019-01-02,Colin Denham,Hugh G Tassell,NA,1790,,0.5,1632,2.43,0.29,2.5
6,2019-01-02,Colin Denham,Mark R Stone,NA,1502,,0.5,1628,3.1,0.67,3
7,2019-01-03,Colin Denham,Jan Petter Opedal,NA,1750,,1,1643,3.44,0.34,4
8,2019-01-03,Colin Denham,Simon C Sellick,NA,1494,,0.5,1639,4.12,0.68,4.5
9,2019-01-04,Colin Denham,Paul J Kelly,NA,1910,,0,1635,4.28,0.16,4.5
10,2019-01-04,Colin Denham,Mason Woodhams,NA,1702,,1,1650,4.68,0.4,5.5
11,2019-01-05,Colin Denham,Allan Pleasants,NA,2146,,0,1647,4.78,0.1,5.5
12,2019-01-05,Colin Denham,Chris Dixon,NA,1773,,0.5,1652,5.09,0.31,6
13,2019-01-06,Colin Denham,Julie van Kemenade,8,1761,,0.5,1656,5.41,0.32,6.5
14,2019-01-06,Colin Denham,Andrew Borkowski,NA,1854,,0.5,1663,5.62,0.21,7
15,2019-01-08,Colin Denham,Howard Williams,1,2330,,0,1661,5.72,0.1,7
16,2019-01-31,Colin Denham,Martin C Jones,10,1733,,0.5,1664,6.08,0.36,7.5
17,2019-02-04,Colin Denham,Adam Watkin-Jones,5,1928,,0,1660,6.23,0.15,7.5
18,2019-02-22,Colin Denham,Alan Young,NA,2112,,0,1658,6.33,0.1,7.5
19,2019-02-23,Colin Denham,Mike Waddington,NA,2158,FM,0,1656,6.43,0.1,7.5
20,2019-02-23,Colin Denham,Peter Watkins,NA,1412,,0.5,1649,7.21,0.78,8
21,2019-02-24,Colin Denham,Howard Leah,23,1510,,0.5,1645,7.87,0.66,8.5
22,2019-02-24,Colin Denham,Malcolm Roberts,NA,1686,,1,1659,8.29,0.42,9.5
23,2019-03-04,Colin Denham,Rudy van Kemenade,4,2021,,0,1657,8.39,0.1,9.5
24,2019-03-12,Colin Denham,David Buttell,NA,1882,,0,1652,8.58,0.19,9.5
25,2019-03-20,Colin Denham,Owain Davies,12,1673,,0.5,1654,9.02,0.44,10
26,2019-04-08,Colin Denham,Howard Williams,1,2330,,0,1652,0.1,0.1,0
27,2019-04-15,Colin Denham,Tony Haigh,7,1788,,0,1644,0.42,0.32,0
28,2019-04-16,Colin Denham,Martin C Jones,10,1733,,1,1659,0.81,0.39,1
29,2019-04-17,Colin Denham,Mark Paffard,9,1739,,1,1673,1.19,0.38,2
30,2019-04-21,Colin Denham,Reinhard Wiktor,NA,1760,,0,1665,1.54,0.35,2
31,2019-04-22,Colin Denham,Fernand Pelleton,NA,1782,,0,1657,1.87,0.33,2
32,2019-04-23,Colin Denham,Manuel Colsen,NA,1621,,0.5,1656,2.42,0.55,2.5
33,2019-04-24,Colin Denham,Bernhard Bernauer,NA,1606,,0,1642,2.99,0.57,2.5
34,2019-04-26,Colin Denham,Dieter Mueller,NA,1601,,0.5,1641,3.56,0.57,3
35,2019-04-27,Colin Denham,Dr. Arnold Otten,NA,1602,,0.5,1639,4.13,0.57,3.5
36,2019-04-28,Colin Denham,Alexander Traut,NA,1606,,0.5,1637,4.7,0.57,4
1,2019-02-05,Daniel Hardman,Awne Osinga,34,1350,D1,0.5,1325,0.46,0.46,0.5
2,2019-03-12,Daniel Hardman,Ben Brewer,20,1555,D1,0.5,1335,0.67,0.21,1
3,2019-03-20,Daniel Hardman,Margaret Baron,52,850,D1,1,1338,1.57,0.9,2
4,2019-04-09,Daniel Hardman,Adam Watkin-Jones,5,1928,D1,0,1335,1.67,0.1,2
5,2019-05-08,Daniel Hardman,Iolo Jones,2,2238,D1,0,1331,1.77,0.1,2
6,2019-05-13,Daniel Hardman,David Pinch,13,1742,D2,0,1328,1.87,0.1,2
7,2019-05-20,Daniel Hardman,John Miller,18,1565,D1,0.5,1338,2.07,0.2,2.5
1,2019-01-04,David Pinch,Gareth Davies,NA,1305,E1,0.5,1639,0.89,0.89,0.5
2,2019-01-05,David Pinch,David Rovaretti,NA,1733,G1,0,1630,1.27,0.38,0.5
3,2019-01-05,David Pinch,Gareth Harding,NA,1557,E1,0.5,1626,1.9,0.63,1
4,2019-01-06,David Pinch,Simon Blackmore,NA,1610,E1,1,1637,2.45,0.55,2
5,2019-01-06,David Pinch,Malcolm Probert,NA,1542,W1,0.5,1634,3.1,0.65,2.5
6,2019-01-12,David Pinch,Brian GE Gosling,NA,1822,ECF,0.5,1639,3.37,0.27,3
7,2019-01-12,David Pinch,Chris Timmins,NA,2006,ECF,0.5,1649,3.47,0.1,3.5
8,2019-01-12,David Pinch,Jorgen H Nielsen,NA,1782,ECF,1,1665,3.79,0.32,4.5
9,2019-01-13,David Pinch,George Georgiou,NA,1838,ECF,0,1659,4.04,0.25,4.5
10,2019-01-13,David Pinch,Paul Spiller,NA,1982,ECF,1,1680,4.16,0.12,5.5
11,2019-01-24,David Pinch,Robert Narayan-Taylor,32,1368,D1,0,1660,5,0.84,5.5
12,2019-01-31,David Pinch,Jonathan Jones,25,1455,D1,1,1666,5.75,0.75,6.5
13,2019-02-07,David Pinch,Tony Haigh,7,1788,D1,1,1683,6.06,0.31,7.5
14,2019-02-22,David Pinch,Rudy van Kemenade,4,2021,D1,0.5,1692,6.16,0.1,8
15,2019-02-23,David Pinch,Adam May,NA,1954,W1,0.5,1701,6.3,0.14,8.5
16,2019-02-23,David Pinch,Justin Morgans,NA,1731,E1,0,1692,6.68,0.38,8.5
17,2019-02-24,David Pinch,Stephen Horrell,NA,1745,G1,1,1707,7.05,0.37,9.5
18,2019-02-24,David Pinch,Dewi Jones,NA,1672,N1,1,1720,7.52,0.47,10.5
19,2019-03-07,David Pinch,Huw Morcom,6,1909,D1,0.5,1727,7.7,0.18,11
20,2019-03-22,David Pinch,John Waterfield,NA,2035,G2,1,1749,7.8,0.1,12
21,2019-03-23,David Pinch,Daniel Shek,NA,1542,ECF,1,1757,8.45,0.65,13
22,2019-03-23,David Pinch,Robin Williams,NA,1966,ECF,0,1754,8.58,0.13,13
23,2019-03-23,David Pinch,David Williams,NA,1651,G1,0,1742,9.08,0.5,13
24,2019-03-24,David Pinch,Stephen Williams,NA,1737,G2,0,1733,9.46,0.38,13
25,2019-03-24,David Pinch,Richard Bryant,NA,1982,ECF,0.5,1742,9.58,0.12,13.5
26,2019-03-25,David Pinch,Julie van Kemenade,8,1761,D1,1,1755,0.47,0.47,1
27,2019-04-06,David Pinch,Andrew Brocklehurst,NA,1910,ECF,0,1748,0.75,0.28,1
28,2019-04-06,David Pinch,Tim Valentine,NA,1702,ECF,1,1759,1.31,0.56,2
29,2019-04-06,David Pinch,Stephen Blewitt,NA,1910,ECF,0.5,1764,1.59,0.28,2.5
30,2019-04-07,David Pinch,Paul Kelly,NA,1910,ECF,0.5,1769,1.87,0.28,3
31,2019-04-07,David Pinch,Darrell Watson,NA,1798,ECF,1,1783,2.29,0.42,4
32,2019-04-16,David Pinch,Gwyn Evans,38,1300,D1,1,1785,3.19,0.9,5
33,2019-04-25,David Pinch,Ben Brewer,20,1555,D1,0.5,1779,3.94,0.75,5.5
34,2019-05-13,David Pinch,Daniel Hardman,35,1324,D1,1,1782,4.84,0.9,6.5
35,2019-05-25,David Pinch,David J Williams,NA,1775,G2,0.5,1783,5.29,0.45,7
36,2019-05-25,David Pinch,David R Rogers,NA,1702,ECF,0.5,1782,5.85,0.56,7.5
37,2019-05-26,David Pinch,Kenneth Hobson,NA,1558,ECF,1,1788,6.59,0.74,8.5
38,2019-05-26,David Pinch,Yuvraj Kumar,NA,1838,ECF,0.5,1791,6.96,0.37,9
39,2019-05-27,David Pinch,Lynne J Fursman,NA,1614,ECF,1,1799,7.63,0.67,10
40,2019-05-27,David Pinch,George Lekoudis,NA,1822,ECF,1,1814,8.02,0.39,11
1,2019-01-04,Gerry Heap,Andrew Borkowski,NA,1854,ECF,1,2197,0.89,0.89,1
2,2019-01-05,Gerry Heap,John Waterfield,NA,1963,G1,0.5,2192,1.68,0.79,1.5
3,2019-01-05,Gerry Heap,Allan Pleasants,NA,2146,E1,0,2183,2.25,0.57,1.5
4,2019-01-06,Gerry Heap,Justin Morgans,NA,1731,E1,1,2185,3.15,0.9,2.5
5,2019-01-06,Gerry Heap,Joe Fathallah,NA,2046,E1,1,2189,3.85,0.7,3.5
6,2019-01-09,Gerry Heap,David Guy,NA,2006,W1,0.5,2185,4.6,0.75,4
7,2019-01-22,Gerry Heap,David Buttell,NA,1882,W1,1,2187,5.47,0.87,5
8,2019-01-27,Gerry Heap,Richard Miles,NA,2002,G1,0.5,2183,6.22,0.75,5.5
9,2019-01-29,Gerry Heap,Martyn Griffiths,NA,1721,W1,1,2185,7.12,0.9,6.5
10,2019-02-22,Gerry Heap,Roy Thomas,NA,1705,E1,0,2171,8.02,0.9,6.5
11,2019-02-23,Gerry Heap,Deio Parri,NA,1679,N1,1,2172,8.92,0.9,7.5
12,2019-02-23,Gerry Heap,Mark Paffard,9,1739,D1,1,2174,9.82,0.9,8.5
13,2019-02-24,Gerry Heap,Iolo Jones,2,2238,D1,1,2183,10.26,0.44,9.5
14,2019-02-24,Gerry Heap,David Buttell,NA,1882,W1,1,2185,11.13,0.87,10.5
15,2019-03-07,Gerry Heap,Mark Paffard,9,1739,D1,0.5,2179,12.03,0.9,11
16,2019-03-10,Gerry Heap,Derek Jones,NA,2009,E1,1,2183,12.77,0.74,12
17,2019-03-12,Gerry Heap,Mark Paffard,9,1739,D1,1,2184,13.67,0.9,13
18,2019-03-28,Gerry Heap,Adam Musson,NA,2121,W1,0,2175,14.27,0.6,13
19,2019-04-04,Gerry Heap,Tony Haigh,7,1788,D1,0.5,2168,15.17,0.9,13.5
20,2019-04-17,Gerry Heap,Andrew Di-Vetta,NA,1798,E2,1,2170,16.07,0.9,14.5
21,2019-04-28,Gerry Heap,Jon Gilbert,NA,2069,G1,1,2175,16.74,0.67,15.5
22,2019-05-13,Gerry Heap,Rudy van Kemenade,4,2021,D2,0,2163,17.47,0.73,15.5
23,2019-05-15,Gerry Heap,Howard Williams,1,2330,D1,0,2158,17.79,0.32,15.5
24,2019-05-29,Gerry Heap,Tony Haigh,7,1788,D1,1,2160,18.69,0.9,16.5
1,2019-01-04,Gwyn Evans,Alex Lawrence,NA,945,E1,0,1271,0.9,0.9,0
2,2019-01-05,Gwyn Evans,Robert Tipping,NA,949,E1,0.5,1259,1.79,0.89,0.5
3,2019-01-05,Gwyn Evans,Rio Northey,NA,995,E1,0,1231,2.65,0.86,0.5
4,2019-01-06,Gwyn Evans,Andy Wang,NA,1358,ECF,0.5,1234,3.07,0.42,1
5,2019-03-04,Gwyn Evans,Sam Holman,31,1370,D1,0,1221,3.47,0.4,1
6,2019-03-20,Gwyn Evans,Jan Piotrowski,28,1411,D1,0,1210,3.82,0.35,1
7,2019-04-08,Gwyn Evans,Iolo Jones,2,2238,D1,0,1207,3.92,0.1,1
8,2019-04-15,Gwyn Evans,Joshua Brewer,29,1400,D1,0,1195,4.28,0.36,1
9,2019-04-16,Gwyn Evans,David Pinch,13,1742,D2,0,1192,4.38,0.1,1
10,2019-04-17,Gwyn Evans,Scott Hammett,21,1533,D1,1,1217,4.58,0.2,2
11,2019-05-20,Gwyn Evans,Kieran Judge,48,1064,D1,0,1192,5.38,0.8,2
1,2019-01-28,Howard Leah,Ray Greenwood,40,1284,D1,1,1517,0.79,0.79,1
2,2019-02-05,Howard Leah,Jan Piotrowski,28,1411,D1,1,1528,1.43,0.64,2
3,2019-02-07,Howard Leah,John Miller,18,1565,D1,0,1515,1.85,0.42,2
4,2019-02-11,Howard Leah,Mark Paffard,9,1739,D1,0,1508,2.06,0.21,2
5,2019-02-22,Howard Leah,Johnathan Bourne,NA,1966,ECF,0,1505,2.16,0.1,2
6,2019-02-23,Howard Leah,Kimberly Chong,NA,1824,E1,0,1501,2.29,0.13,2
7,2019-02-23,Howard Leah,Malcolm Roberts,NA,1686,ECF,0.5,1508,2.56,0.27,2.5
8,2019-02-24,Howard Leah,Colin Denham,14,1630,D1,0.5,1513,2.9,0.34,3
9,2019-02-24,Howard Leah,Deio Parri,NA,1679,N1,0.5,1520,3.18,0.28,3.5
10,2019-03-07,Howard Leah,Bernard Smith,42,1245,D1,1,1526,4.01,0.83,4.5
11,2019-04-08,Howard Leah,Margaret Baron,52,850,D1,1,1529,4.91,0.9,5.5
12,2019-04-25,Howard Leah,Mark Paffard,9,1739,D1,0.5,1538,5.12,0.21,6
13,2019-05-08,Howard Leah,Kit Barker,50,1000,D1,1,1541,6.02,0.9,7
14,2019-05-29,Howard Leah,David Buttell,NA,1888,W2,1,1570,6.12,0.1,8
1,2019-01-08,Howard Williams,Colin Denham,14,1630,,1,2331,0.9,0.9,1
2,2019-01-27,Howard Williams,Frank May,NA,2068,,1,2333,1.72,0.82,2
3,2019-01-28,Howard Williams,Mark Paffard,9,1739,,1,2334,2.62,0.9,3
4,2019-02-07,Howard Williams,Martin C Jones,10,1733,,1,2335,3.52,0.9,4
5,2019-02-22,Howard Williams,David Buttell,NA,1882,,1,2336,4.42,0.9,5
6,2019-02-23,Howard Williams,Peter Bevan,NA,1966,,0.5,2332,5.32,0.9,5.5
7,2019-02-23,Howard Williams,John Waterfield,NA,1963,,1,2333,6.22,0.9,6.5
8,2019-02-24,Howard Williams,Jane Richmond,NA,2153,WFM,0.5,2331,6.95,0.73,7
9,2019-02-24,Howard Williams,Alan Young,NA,2112,,0.5,2328,7.73,0.78,7.5
10,2019-03-07,Howard Williams,Ben Brewer,20,1555,,1,2329,8.63,0.9,8.5
11,2019-03-10,Howard Williams,Grzegorz Toczek,NA,2309,FM,0,2323,9.16,0.53,8.5
12,2019-03-12,Howard Williams,Cameron Westwood,15,1602,,1,2324,10.06,0.9,9.5
13,2019-04-08,Howard Williams,Colin Denham,14,1654,,1,2325,10.96,0.9,10.5
14,2019-04-28,Howard Williams,Tim Kett,NA,2308,,0.5,2325,11.49,0.53,11
15,2019-05-08,Howard Williams,Jan Piotrowski,28,1411,,1,2326,12.39,0.9,12
16,2019-05-15,Howard Williams,Gerry Heap,3,2195,,1,2329,13.07,0.68,13
1,2019-03-07,Huw Morcom,David Pinch,13,1648,D1,0.5,1901,0.82,0.82,0.5
2,2019-04-04,Huw Morcom,Ben Brewer,20,1555,D1,0.5,1892,1.71,0.89,1
1,2019-01-08,Iolo Jones,Scott Hammett,21,1533,,1,2240,0.9,0.9,1
2,2019-01-27,Iolo Jones,Douglas Spencer,NA,2009,,1,2243,1.69,0.79,2
3,2019-01-28,Iolo Jones,John Miller,18,1565,,1,2245,2.59,0.9,3
4,2019-02-07,Iolo Jones,Mark Paffard,9,1739,,1,2246,3.49,0.9,4
5,2019-02-22,Iolo Jones,Tony Haigh,7,1788,,0.5,2240,4.39,0.9,4.5
6,2019-02-23,Iolo Jones,Stephen Horrell,NA,1745,,1,2241,5.29,0.9,5.5
7,2019-02-23,Iolo Jones,Julie van Kemenade,8,1761,,1,2243,6.19,0.9,6.5
8,2019-02-24,Iolo Jones,Gerry Heap,3,2195,,0,2234,6.75,0.56,6.5
9,2019-02-24,Iolo Jones,Peter Bevan,NA,1966,,1,2237,7.58,0.83,7.5
10,2019-03-07,Iolo Jones,Joshua Brewer,29,1400,,1,2238,8.48,0.9,8.5
11,2019-03-10,Iolo Jones,Tom Brown,NA,2134,,0.5,2236,9.12,0.64,9
12,2019-03-12,Iolo Jones,Joel Greenwood,30,1378,,1,2238,10.02,0.9,10
13,2019-03-19,Iolo Jones,Rudy van Kemenade,4,2021,,0,2225,10.8,0.78,10
14,2019-04-08,Iolo Jones,Gwyn Evans,38,1300,,1,2227,11.7,0.9,11
15,2019-04-16,Iolo Jones,Nils-Gustaf Renman,NA,2358,IM,0,2221,12.04,0.34,11
16,2019-04-17,Iolo Jones,Pete Morriss,NA,1968,,1,2224,12.87,0.83,12
17,2019-04-18,Iolo Jones,Mark E Page,NA,2222,,0.5,2224,13.39,0.52,12.5
18,2019-04-19,Iolo Jones,Jan Rooze,NA,2261,IM,0,2216,13.86,0.47,12.5
19,2019-04-21,Iolo Jones,Christer Maki,NA,1885,,1,2218,14.75,0.89,13.5
20,2019-04-22,Iolo Jones,Alan Scrimgour,NA,2110,,0.5,2215,15.42,0.67,14
21,2019-04-23,Iolo Jones,Kaj Andersson,NA,2030,,1,2219,16.19,0.77,15
22,2019-04-24,Iolo Jones,Andrew Baruch,NA,2054,,0,2207,16.93,0.74,15
23,2019-04-28,Iolo Jones,Mark Adams,NA,2024,,1,2211,17.71,0.78,16
24,2019-05-08,Iolo Jones,Daniel Hardman,35,1324,,1,2212,18.61,0.9,17
25,2019-05-15,Iolo Jones,David Buttell,NA,1888,,0.5,2206,19.5,0.89,17.5
1,2019-04-17,James Colquhoun,John Miller,18,1565,D1,0,1271,0.15,0.15,0
1,2019-01-14,James Cook,Scott Hammett,21,1533,D1,0,1482,0.45,0.45,0
2,2019-02-04,James Cook,John Miller,18,1565,D1,0,1469,0.85,0.4,0
3,2019-03-04,James Cook,Ray Greenwood,40,1284,D1,1,1476,1.62,0.77,1
4,2019-03-25,James Cook,Scott Hammett,21,1533,D1,1,1494,2.07,0.45,2
5,2019-05-20,James Cook,Awne Osinga,34,1350,D1,0.5,1487,2.77,0.7,2.5
1,2019-02-05,Jan Piotrowski,Howard Leah,23,1510,D1,0,1399,0.36,0.36,0
2,2019-02-13,Jan Piotrowski,Robert Narayan-Taylor,32,1368,D1,1,1414,0.92,0.56,1
3,2019-03-20,Jan Piotrowski,Gwyn Evans,38,1300,D1,1,1425,1.57,0.65,2
4,2019-05-08,Jan Piotrowski,Howard Williams,1,2330,D1,0,1422,1.67,0.1,2
5,2019-05-13,Jan Piotrowski,Martin C Jones,10,1733,D1,1,1449,1.8,0.13,3
6,2019-05-20,Jan Piotrowski,Scott Hammett,21,1533,D1,0,1439,2.13,0.33,3
1,2019-02-05,Joel Greenwood,Joshua Brewer,29,1400,D1,0,1363,0.47,0.47,0
2,2019-02-23,Joel Greenwood,Ezaq Dzafrieudin Mohd Zaki,NA,1448,W1,0.5,1366,0.87,0.4,0.5
3,2019-02-23,Joel Greenwood,Christian Schioler Hansen,NA,1590,ECF,1,1391,1.1,0.23,1.5
4,2019-02-23,Joel Greenwood,Simeon Bott,NA,1758,ECF,0,1388,1.2,0.1,1.5
5,2019-02-24,Joel Greenwood,Benjamin Nevett-Farman,NA,1766,ECF,0,1384,1.3,0.1,1.5
6,2019-02-24,Joel Greenwood,Aoife Berwick,NA,1630,Est,1,1410,1.49,0.19,2.5
7,2019-03-12,Joel Greenwood,Iolo Jones,2,2238,D1,0,1407,1.59,0.1,2.5
1,2019-01-14,John Miller,Julie van Kemenade,8,1761,,0,1557,0.24,0.24,0
2,2019-01-24,John Miller,Wilf Davis,36,1320,,1,1563,1.05,0.81,1
3,2019-01-28,John Miller,Iolo Jones,2,2238,,0,1560,1.15,0.1,1
4,2019-01-31,John Miller,Ray Greenwood,40,1284,,0.5,1549,1.99,0.84,1.5
5,2019-02-04,John Miller,James Cook,24,1496,,1,1562,2.59,0.6,2.5
6,2019-02-07,John Miller,Howard Leah,23,1510,,1,1576,3.17,0.58,3.5
7,2019-02-11,John Miller,Ben Brewer,20,1555,,0,1559,3.68,0.51,3.5
8,2019-02-23,John Miller,Frank May,NA,2068,,0.5,1572,3.78,0.1,4
9,2019-02-23,John Miller,Paul Byway,NA,2118,FM,0,1569,3.88,0.1,4
10,2019-02-24,John Miller,Susanna Fraser,NA,1733,,0,1560,4.16,0.28,4
11,2019-02-24,John Miller,Julie van Kemenade,8,1761,,0.5,1568,4.4,0.24,4.5
12,2019-03-07,John Miller,David Buttell,NA,1882,,0,1564,4.53,0.13,4.5
13,2019-03-12,John Miller,Paul Orton,22,1532,,0,1546,5.08,0.55,4.5
14,2019-04-16,John Miller,Ray Greenwood,40,1284,,1,1552,5.92,0.84,5.5
15,2019-04-17,John Miller,James Colquhoun,41,1276,,1,1556,6.77,0.85,6.5
16,2019-04-25,John Miller,Joshua Brewer,29,1400,,0,1533,7.49,0.72,6.5
17,2019-05-13,John Miller,Toby Bates,47,1100,,0.5,1521,8.39,0.9,7
18,2019-05-20,John Miller,Daniel Hardman,35,1324,,0.5,1511,9.19,0.8,7.5
1,2019-01-14,Jon Coles,Adam Watkin-Jones,5,1928,D1,0,1589,0.12,0.12,0
1,2019-01-08,Jonathan Jones,Tony Haigh,7,1788,D1,0,1451,0.12,0.12,0
2,2019-01-12,Jonathan Jones,Shaun Walsh,NA,1358,ECF,1,1463,0.75,0.63,1
3,2019-01-12,Jonathan Jones,Julian NH Hawthorne,NA,1606,ECF,0,1453,1.05,0.3,1
4,2019-01-12,Jonathan Jones,Andy Wang,NA,1358,ECF,1,1465,1.68,0.63,2
5,2019-01-13,Jonathan Jones,Douglas Bramley,NA,1494,ECF,1,1483,2.13,0.45,3
6,2019-01-13,Jonathan Jones,Timothy Allen,NA,1510,ECF,1,1501,2.55,0.42,4
7,2019-01-31,Jonathan Jones,David Pinch,13,1648,D1,0,1493,2.8,0.25,4
8,2019-02-22,Jonathan Jones,Ray Greenwood,40,1284,D1,1,1502,3.53,0.73,5
9,2019-02-23,Jonathan Jones,Paul Scott,NA,1581,G1,0,1491,3.86,0.33,5
10,2019-02-24,Jonathan Jones,Hefin Jones,NA,1348,N1,0,1471,4.51,0.65,5
1,2019-01-22,Joshua Brewer,Adam Watkin-Jones,5,1928,D1,0,1397,0.1,0.1,0
