GameNo,Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
1,2016-01-19,Adam Robinson,Sam Holman,43,1250,,1,1724,0.9,0.9,1
2,2016-01-27,Adam Robinson,Robert Narayan-Taylor,27,1517,,0.5,1718,1.67,0.77,1.5
3,2016-02-09,Adam Robinson,Iolo Jones,2,2215,FM,0,1716,1.77,0.1,1.5
4,2016-02-17,Adam Robinson,Howard Leah,28,1514,,1,1721,2.54,0.77,2.5
5,2016-02-20,Adam Robinson,Jake C Chan,NA,1778,,0.5,1723,2.96,0.42,3
6,2016-02-20,Adam Robinson,Zheng Yang Sng,NA,2274,,1,1745,3.06,0.1,4
7,2016-02-20,Adam Robinson,Davin Menon,NA,2001,,0.5,1753,3.22,0.16,4.5
8,2016-02-21,Adam Robinson,Jonathan Bold,NA,1847,,0,1745,3.55,0.33,4.5
9,2016-02-21,Adam Robinson,Ravi Sharma,NA,1714,,0,1733,4.06,0.51,4.5
10,2016-03-16,Adam Robinson,Scott Hammett,31,1450,,1,1737,4.89,0.83,5.5
11,2016-03-29,Adam Robinson,Ted Nottingham,NA,1730,,1,1749,5.38,0.49,6.5
12,2016-04-09,Adam Robinson,Ivan Myall,NA,2130,,0,1746,5.48,0.1,6.5
13,2016-04-09,Adam Robinson,Francesca Matta,NA,2010,,0,1743,5.63,0.15,6.5
14,2016-04-09,Adam Robinson,Oscar Pollack,NA,2002,,0,1739,5.79,0.16,6.5
15,2016-04-10,Adam Robinson,Richard Maynes,NA,1778,,1,1753,6.21,0.42,7.5
16,2016-04-10,Adam Robinson,Richard Cannon,NA,2050,,0,1750,6.33,0.12,7.5
17,2016-04-24,Adam Robinson,Andrew Smith,NA,1617,,1,1759,6.97,0.64,8.5
18,2016-04-26,Adam Robinson,Owen Llywelyn,24,1534,,1,1765,7.72,0.75,9.5
1,2016-01-19,Adam Watkin-Jones,Anthony Geraghty,23,1559,,1,1973,0.9,0.9,1
2,2016-01-27,Adam Watkin-Jones,Paul Orton,20,1586,,1,1976,1.8,0.9,2
3,2016-02-03,Adam Watkin-Jones,John Miller,13,1661,,1,1979,2.66,0.86,3
