GameNo,Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
1,2017-01-24,Adam Robinson,Sam Holman,40,1334,,1,1770,0.9,0.9,1
2,2017-02-13,Adam Robinson,Iolo Jones,2,2219,FM,0.5,1780,1,0.1,1.5
3,2017-02-25,Adam Robinson,Demmas Salim,NA,1634,,1,1788,1.68,0.68,2.5
4,2017-02-25,Adam Robinson,Chris Wong,NA,1530,,0.5,1780,2.48,0.8,3
5,2017-02-25,Adam Robinson,George Searle,NA,1422,,1,1783,3.37,0.89,4
6,2017-02-26,Adam Robinson,Joseph McPeake,NA,1986,,0,1778,3.59,0.22,4
7,2017-02-26,Adam Robinson,Will Webster,NA,1770,,0,1766,4.09,0.5,4
8,2017-02-28,Adam Robinson,Howard Williams,1,2342,FM,0,1763,4.19,0.1,4
9,2017-03-04,Adam Robinson,Paul Sharratt,NA,1786,,0.5,1764,4.66,0.47,4.5
10,2017-03-07,Adam Robinson,Tony Haigh,7,1903,,0.5,1768,4.98,0.32,5
11,2017-03-12,Adam Robinson,Shayanna Sivarajasingam,NA,1841,,0,1759,5.38,0.4,5
12,2017-03-25,Adam Robinson,Hai Tran,NA,1778,,0,1747,5.87,0.49,5
13,2017-04-18,Adam Robinson,Ted Nottingham,NA,1722,,1,1758,6.43,0.56,6
14,2017-05-31,Adam Robinson,Paul Orton,17,1597,,1,1764,7.16,0.73,7
1,2017-01-22,Adam Watkin-Jones,Adam May,NA,2006,W1,0,1949,0.44,0.44,0
2,2017-04-04,Adam Watkin-Jones,Owen Llywelyn,24,1513,D1,1,1952,1.34,0.9,1
3,2017-05-21,Adam Watkin-Jones,David Llewellyn,NA,1923,E1,0.5,1951,1.89,0.55,1.5
4,2017-05-31,Adam Watkin-Jones,David Buttell,NA,1884,W2,1,1960,2.5,0.61,2.5
1,2017-03-21,Anthony Geraghty,Damien Clarke,52,1177,D1,1,1554,0.9,0.9,1
1,2017-01-09,Awne Osinga,Emyr Llywelyn,57,943,D1,1,1389,0.9,0.9,1
2,2017-01-24,Awne Osinga,Ray Greenwood,50,1198,D1,1,1397,1.65,0.75,2
3,2017-02-24,Awne Osinga,Paul Scott,NA,1553,W1,0,1388,1.93,0.28,2
4,2017-02-25,Awne Osinga,Raymond Cooke,NA,1340,E1,1,1402,2.49,0.56,3
5,2017-02-25,Awne Osinga,Sam O'Brien,NA,1500,G1,0,1391,2.83,0.34,3
6,2017-02-26,Awne Osinga,Paul Bevan,NA,1251,W1,0.5,1386,3.51,0.68,3.5
7,2017-02-26,Awne Osinga,Sam Holman,40,1334,D1,1,1399,4.08,0.57,4.5
8,2017-02-28,Awne Osinga,James Corrigan,28,1449,D1,0,1386,4.49,0.41,4.5
9,2017-03-07,Awne Osinga,Matthew Francis,12,1704,D1,0,1382,4.62,0.13,4.5
10,2017-04-10,Awne Osinga,Emyr Llywelyn,57,943,D1,0,1353,5.52,0.9,4.5
11,2017-05-17,Awne Osinga,Ray Greenwood,50,1198,D1,1,1361,6.27,0.75,5.5
12,2017-06-08,Awne Osinga,Ray Greenwood,50,1198,D1,0.5,1353,7.02,0.75,6
1,2017-06-08,Ben Brewer,Bernard Smith,46,1250,D1,1,1314,0.57,0.57,1
1,2017-06-08,Bernard Smith,Ben Brewer,43,1300,D1,0,1236,0.43,0.43,0
1,2017-02-20,Colin Denham,Iolo Jones,2,2219,FM,0,1643,0.1,0.1,0
1,2017-01-24,Conor McEwan,Matthew Francis,12,1704,D1,0,1336,0.1,0.1,0
2,2017-02-13,Conor McEwan,Howard Leah,23,1518,D1,0,1327,0.36,0.26,0
1,2017-03-25,Daniel Hardman,Ryan Rhoda,NA,1196,N1,1,1246,0.55,0.55,1
1,2017-01-11,Gerry Heap,Steve Smith,NA,1826,,0.5,2162,0.89,0.89,0.5
2,2017-01-22,Gerry Heap,Alan Young,NA,2105,,0,2152,1.48,0.59,0.5
3,2017-01-31,Gerry Heap,Craig Evans,NA,2086,,0,2143,2.09,0.61,0.5
4,2017-02-24,Gerry Heap,David Buttell,NA,1811,,1,2144,2.99,0.9,1.5
5,2017-02-25,Gerry Heap,Peter Bevan,NA,1986,,0.5,2140,3.73,0.74,2
6,2017-02-25,Gerry Heap,Rudy van Kemenade,4,2009,,1,2145,4.44,0.71,3
7,2017-02-26,Gerry Heap,Adam May,NA,2006,,1,2149,5.16,0.72,4
8,2017-02-26,Gerry Heap,Iolo Jones,2,2219,FM,0.5,2151,5.59,0.43,4.5
9,2017-03-07,Gerry Heap,John Miller,13,1651,,1,2152,6.49,0.9,5.5
10,2017-03-08,Gerry Heap,Rob Saunders,NA,2076,,1,2158,7.12,0.63,6.5
11,2017-03-12,Gerry Heap,Tom Brown,NA,2137,,0.5,2157,7.66,0.54,7
12,2017-03-22,Gerry Heap,Chris Howells,NA,1814,,0.5,2151,8.55,0.89,7.5
13,2017-03-29,Gerry Heap,Huw Jones,NA,1658,,0,2137,9.45,0.9,7.5
14,2017-04-02,Gerry Heap,Lee Davis,NA,2084,,0.5,2135,10.07,0.62,8
15,2017-04-05,Gerry Heap,Keith Downey,NA,1795,,1,2136,10.97,0.9,9
16,2017-04-26,Gerry Heap,Carl Strugnell,NA,2268,FM,0,2131,11.33,0.36,9
17,2017-05-03,Gerry Heap,Martin C Jones,10,1758,,1,2132,12.23,0.9,10
18,2017-05-22,Gerry Heap,Howard Williams,1,2342,FM,1,2144,12.5,0.27,11
19,2017-05-31,Gerry Heap,Rudy van Kemenade,4,1962,,0,2132,13.27,0.77,11
1,2017-01-19,Gwyn Evans,Robert Narayan-Taylor,26,1476,D1,1,1454,0.44,0.44,1
2,2017-01-24,Gwyn Evans,Tony Haigh,7,1903,D1,0,1451,0.54,0.1,1
3,2017-02-01,Gwyn Evans,Tegwyn Jones,51,1197,D1,1,1457,1.34,0.8,2
4,2017-02-08,Gwyn Evans,Robert Wright,8,1876,D1,0,1454,1.44,0.1,2
5,2017-02-13,Gwyn Evans,Owen Llywelyn,24,1513,D1,0.5,1457,1.83,0.39,2.5
6,2017-02-20,Gwyn Evans,Howard Leah,23,1518,D1,1,1477,2.22,0.39,3.5
7,2017-02-25,Gwyn Evans,John Eddershaw,NA,1346,ECF,1,1489,2.84,0.62,4.5
8,2017-02-25,Gwyn Evans,Robert Narayan-Taylor,26,1476,D1,0,1475,3.28,0.44,4.5
9,2017-02-26,Gwyn Evans,Allan Williams,NA,1269,E1,0.5,1468,4,0.72,5
10,2017-02-26,Gwyn Evans,Kimberley Chong,NA,1441,E1,0.5,1468,4.49,0.49,5.5
11,2017-04-20,Gwyn Evans,Ray Greenwood,50,1198,D1,1,1475,5.29,0.8,6.5
12,2017-05-03,Gwyn Evans,Paul Orton,17,1597,D1,0,1466,5.57,0.28,6.5
