GameNo,Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
1,2014-01-27,Adrian Cucu,Petko Petkov,NA,1400,N1,0.5,1198,0.23,0.23,0.5
2,2014-02-03,Adrian Cucu,Brendan Shields,NA,1741,N1,0,1194,0.33,0.1,0.5
3,2014-02-25,Adrian Cucu,Andrew Camp,NA,1497,N1,1,1222,0.47,0.14,1.5
4,2014-02-22,Adrian Cucu,Gavril Petrov,NA,1800,Est,0,1219,0.57,0.1,1.5
5,2014-02-22,Adrian Cucu,Aneesh Aggarwal,NA,1700,Est,0,1216,0.67,0.1,1.5
6,2014-02-23,Adrian Cucu,James Watts,NA,1250,ECF,1,1234,1.08,0.41,2.5
7,2014-02-23,Adrian Cucu,Ravi K Sharma,NA,1706,ECF,0,1231,1.18,0.1,2.5
8,2014-03-03,Adrian Cucu,Huw Davies,NA,1719,N1,0,1228,1.28,0.1,2.5
9,2014-03-14,Adrian Cucu,Jennifer Goldsmith,NA,1498,ECF,1,1256,1.42,0.14,3.5
10,2014-03-14,Adrian Cucu,Mark Schroeder,NA,1570,ECF,0,1252,1.52,0.1,3.5
11,2014-03-15,Adrian Cucu,Brian Morris,NA,1490,ECF,1,1280,1.66,0.14,4.5
12,2014-03-15,Adrian Cucu,Ken Byrne,NA,1306,ECF,1,1301,2,0.34,5.5
13,2014-03-16,Adrian Cucu,Alan R Fraser,NA,1546,ECF,0,1298,2.1,0.1,5.5
14,2014-03-16,Adrian Cucu,Martyn J Maber,NA,1394,ECF,1,1322,2.33,0.23,6.5
15,2014-03-17,Adrian Cucu,Reg Hallwood,NA,1193,N1,1,1339,2.82,0.49,7.5
16,2014-03-24,Adrian Cucu,Andrew Smith,NA,1381,N1,1,1363,3.07,0.25,8.5
17,2014-04-28,Adrian Cucu,Andrew Smith,NA,1381,N1,0,1355,3.32,0.25,8.5
18,2014-05-16,Adrian Cucu,John A Simmons,NA,1530,N1,1,1383,3.43,0.11,9.5
19,2014-05-17,Adrian Cucu,Alan R Fraser,NA,1546,ECF,0.5,1396,3.53,0.1,10
20,2014-05-17,Adrian Cucu,Paul G Broderick,NA,1546,ECF,0,1393,3.63,0.1,10
21,2014-05-18,Adrian Cucu,W (Bill) Ward,NA,1618,ECF,0,1390,3.73,0.1,10
22,2014-05-18,Adrian Cucu,Andrew Camp,NA,1370,N2,1,1413,3.99,0.26,11
23,2014-06-06,Adrian Cucu,Kevin D Langmaid,NA,1642,ECF,0,1410,4.09,0.1,11
24,2014-06-07,Adrian Cucu,Oleg Aprelikov,NA,1000,Est,0,1386,4.84,0.75,11
25,2014-06-07,Adrian Cucu,James Dettman,NA,1250,Est,1,1405,5.25,0.41,12
26,2014-06-08,Adrian Cucu,David G Woodruff,NA,1546,ECF,1,1434,5.35,0.1,13
27,2014-06-08,Adrian Cucu,Nikhill Hakeem,NA,1570,ECF,0,1431,5.45,0.1,13
1,2014-02-01,Amrit Bolina,Julian Booker,NA,1522,ECF,0,1081,0.1,0.1,0
2,2014-02-01,Amrit Bolina,Sam Bentham,NA,1418,ECF,0,1077,0.22,0.12,0
3,2014-02-01,Amrit Bolina,Paul Davies,NA,1514,ECF,0,1074,0.32,0.1,0
4,2014-02-02,Amrit Bolina,Carl Bennett,NA,1379,G1,0,1069,0.47,0.15,0
5,2014-02-02,Amrit Bolina,John Hodges,NA,1482,ECF,0,1066,0.57,0.1,0
6,2014-02-07,Amrit Bolina,P. Heard,NA,1400,Est,0,1062,0.7,0.13,0
7,2014-02-08,Amrit Bolina,Martin J Maber,NA,1400,Est,1,1089,0.83,0.13,1
8,2014-02-08,Amrit Bolina,Mike Friel,NA,1370,ECF,0,1084,0.99,0.16,1
9,2014-02-09,Amrit Bolina,Andrew R De Santos,NA,1554,ECF,0,1081,1.09,0.1,1
10,2014-02-09,Amrit Bolina,Richard G Martin,NA,1306,ECF,0,1074,1.31,0.22,1
11,2014-03-01,Amrit Bolina,Daniel Chung,NA,850,W1,1,1080,2.11,0.8,2
12,2014-03-01,Amrit Bolina,Ellison Smith,NA,850,E1,1,1087,2.91,0.8,3
13,2014-03-01,Amrit Bolina,Jonathan Osbourne,NA,850,N1,1,1093,3.71,0.8,4
14,2014-03-01,Amrit Bolina,Nye Bradfield,NA,950,E1,1,1104,4.39,0.68,5
15,2014-03-02,Amrit Bolina,Nayana Kalavala,NA,850,E1,1,1110,5.19,0.8,6
16,2014-03-02,Amrit Bolina,Ethan Chung,NA,885,E1,1,1118,5.95,0.76,7
17,2014-04-08,Amrit Bolina,Richard Heaslop,NA,1434,ECF,1,1146,6.06,0.11,8
1,2014-01-03,Andrew Camp,Guto Neave,NA,1283,W1,0.5,1488,0.78,0.78,0.5
2,2014-01-04,Andrew Camp,Emily Wang,NA,975,E1,1,1491,1.68,0.9,1.5
3,2014-01-04,Andrew Camp,Megan Richards,NA,1404,E1,0.5,1487,2.31,0.63,2
4,2014-01-05,Andrew Camp,Gareth Davies,NA,1402,E1,0,1467,2.94,0.63,2
5,2014-01-05,Andrew Camp,Scott Hammett,NA,1451,D1,0,1449,3.5,0.56,2
6,2014-01-07,Andrew Camp,Reg Hallwood,NA,1193,N1,1,1453,4.36,0.86,3
7,2014-01-14,Andrew Camp,Barry Kelly,NA,954,ECF,1,1457,5.26,0.9,4
8,2014-01-22,Andrew Camp,Lorna Allix,NA,1250,Est,1,1463,6.07,0.81,5
9,2014-01-28,Andrew Camp,Mike Blake,NA,1596,N1,0.5,1467,6.43,0.36,5.5
10,2014-02-03,Andrew Camp,Deio Parri,NA,1752,N1,0,1461,6.61,0.18,5.5
11,2014-02-04,Andrew Camp,Euan Stevenson,NA,1266,ECF,0,1436,7.4,0.79,5.5
12,2014-02-07,Andrew Camp,John Grady,NA,1618,ECF,0,1426,7.73,0.33,5.5
13,2014-02-08,Andrew Camp,Jack Yang,NA,1338,ECF,0.5,1419,8.44,0.71,6
14,2014-02-08,Andrew Camp,Arthur Banks,NA,1258,ECF,0.5,1409,9.24,0.8,6.5
15,2014-02-09,Andrew Camp,Robert Greaves,NA,1378,ECF,0.5,1404,9.9,0.66,7
16,2014-02-09,Andrew Camp,Stuart E Hull,NA,1330,ECF,1,1413,10.62,0.72,8
17,2014-02-18,Andrew Camp,Stuart Hamilton,NA,1233,N1,1,1419,11.44,0.82,9
18,2014-02-25,Andrew Camp,Adrian Cucu,NA,1189,N1,0,1391,12.3,0.86,9
19,2014-03-07,Andrew Camp,Craig Gillies,NA,1004,Sco,0,1363,13.2,0.9,9
20,2014-03-08,Andrew Camp,Angus Weir,NA,1258,ECF,1,1369,14,0.8,10
21,2014-03-08,Andrew Camp,Alan Riddle,NA,1314,ECF,1,1377,14.74,0.74,11
22,2014-03-09,Andrew Camp,William FN Henderson,NA,1578,ECF,0.5,1381,15.13,0.39,11.5
23,2014-03-09,Andrew Camp,Peter T Housden,NA,1538,ECF,0,1367,15.57,0.44,11.5
24,2014-03-10,Andrew Camp,Brian Jones,NA,1273,N1,1,1373,16.36,0.79,12.5
25,2014-03-17,Andrew Camp,Les Bentley,NA,1413,N1,0.5,1370,16.98,0.62,13
