name,zone,club,grade,title,last_played,player_key,profile_url
Gwyn Havard,E1,NA,1804,NA,2023-06-19,e1 gwyn havard,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20gwyn%20havard
Joshua McKenna,E1,NA,1802,NA,2023-06-27,e1 joshua mckenna,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20joshua%20mckenna
Bob Moore,W1,NA,1802,NA,2023-05-21,w1 bob moore,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20bob%20moore
Ewan Ferguson,D1,NA,1800,NA,2023-06-02,d1 ewan ferguson,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20ewan%20ferguson
Roger Greatorex,N1,NA,1800,NA,2023-05-14,n1 roger greatorex,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20roger%20greatorex
Steve Lindsay,E1,NA,1800,NA,NA,e1 steve lindsay,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20steve%20lindsay
Rufus Long,E1,NA,1800,NA,2023-05-05,e1 rufus long,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20rufus%20long
Thomas Mahoney,E1,NA,1800,NA,2023-04-16,e1 thomas mahoney,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20thomas%20mahoney
Ernest M White,G1,NA,1794,NA,NA,g1 ernest m white,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20ernest%20m%20white
Keith Downey,W1,NA,1791,NA,2023-05-29,w1 keith downey,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20keith%20downey
Jiaheng Ding,D1,NA,1789,NA,NA,d1 jiaheng ding,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20jiaheng%20ding
Ferdinand Kramse,E1,NA,1789,NA,NA,e1 ferdinand kramse,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20ferdinand%20kramse
Neil Owen,E1,NA,1784,NA,NA,e1 neil owen,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20neil%20owen
David McIntosh,G1,NA,1777,NA,NA,g1 david mcintosh,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20david%20mcintosh
Ellison Smith,E1,NA,1775,NA,2023-06-27,e1 ellison smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20ellison%20smith
Clive Thomas,G1,NA,1771,NA,NA,g1 clive thomas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20clive%20thomas
Alex Wills,E1,NA,1771,NA,NA,e1 alex wills,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20alex%20wills
Paul Bridges,E1,NA,1770,NA,2023-05-15,e1 paul bridges,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20paul%20bridges
Dennis O. Jones,G1,NA,1770,NA,NA,g1 dennis o. jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20dennis%20o.%20jones
Will Harwood,E1,NA,1768,NA,2023-05-15,e1 will harwood,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20will%20harwood
Callum Smith,E1,NA,1764,NA,2023-04-04,e1 callum smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20callum%20smith
Mike Hughes,N1,NA,1763,NA,NA,n1 mike hughes,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20mike%20hughes
John Bowers,N1,NA,1762,NA,2023-06-21,n1 john bowers,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20john%20bowers
Owain Davies,D1,NA,1762,NA,NA,d1 owain davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20owain%20davies
Martin C Jones,D1,NA,1760,NA,2023-06-01,d1 martin c jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20martin%20c%20jones
Rob Dineen,E1,NA,1759,NA,NA,e1 rob dineen,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20rob%20dineen
Bill Hunt,E1,NA,1756,NA,2023-03-13,e1 bill hunt,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20bill%20hunt
Dennis Stokes-Carter,E1,NA,1754,NA,NA,e1 dennis stokes-carter,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20dennis%20stokes-carter
David Cleverly,E1,NA,1753,NA,NA,e1 david cleverly,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20david%20cleverly
Chris Grier,N1,NA,1753,NA,2023-04-25,n1 chris grier,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20chris%20grier
Andrew Owen,G1,NA,1751,NA,2023-05-21,g1 andrew owen,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20andrew%20owen
Merlin Davies,E1,NA,1750,NA,NA,e1 merlin davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20merlin%20davies
Lef Zografos,E1,NA,1750,NA,2023-05-07,e1 lef zografos,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20lef%20zografos
Joseph Addis,G1,NA,1747,NA,2023-04-26,g1 joseph addis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20joseph%20addis
Michael Beck,W1,NA,1746,NA,2023-05-09,w1 michael beck,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20michael%20beck
Mohammed Ayad,N1,NA,1742,NA,2023-04-25,n1 mohammed ayad,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20mohammed%20ayad
Michael Whale,N1,NA,1741,NA,2023-03-25,n1 michael whale,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20michael%20whale
Neil Carter,G1,NA,1734,NA,NA,g1 neil carter,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20neil%20carter
Paul Headon,W1,NA,1734,NA,2023-04-18,w1 paul headon,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20paul%20headon
Vince Williams,E1,NA,1734,NA,NA,e1 vince williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20vince%20williams
Dewi Jones,N1,NA,1729,NA,2023-04-19,n1 dewi jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20dewi%20jones
Martyn Griffiths,W1,NA,1726,NA,2023-05-09,w1 martyn griffiths,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20martyn%20griffiths
Owain Meurig,N1,NA,1726,NA,NA,n1 owain meurig,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20owain%20meurig
Mark Janas,E1,NA,1724,NA,2023-04-11,e1 mark janas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20mark%20janas
Haydn Parry,N1,NA,1724,NA,2023-03-15,n1 haydn parry,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20haydn%20parry
Denys Podcherniaeva,N1,NA,1724,NA,2023-06-21,n1 denys podcherniaeva,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20denys%20podcherniaeva
Gordon Cadden,G1,NA,1723,NA,NA,g1 gordon cadden,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20gordon%20cadden
Yaroslav Sharhorodsky,E1,NA,1723,NA,2023-06-04,e1 yaroslav sharhorodsky,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20yaroslav%20sharhorodsky
Simon Blackmore,E1,NA,1722,NA,2023-06-27,e1 simon blackmore,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20simon%20blackmore
Mateusz Gibiec,G1,NA,1722,NA,2023-05-07,g1 mateusz gibiec,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20mateusz%20gibiec
Ross Kelly,E1,NA,1720,NA,NA,e1 ross kelly,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20ross%20kelly
Mark Thomas (N),N1,NA,1718,NA,2023-02-15,n1 mark thomas (n),https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20mark%20thomas%20%28n%29
Nick Davies,G1,NA,1717,NA,NA,g1 nick davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20nick%20davies
Alun Smith,E1,NA,1714,NA,2023-06-27,e1 alun smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20alun%20smith
Steve Horrell,G1,NA,1712,NA,2023-06-28,g1 steve horrell,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20steve%20horrell
Chris Morgan,G1,NA,1712,NA,2023-06-28,g1 chris morgan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20chris%20morgan
G Brian Davies,N1,NA,1711,NA,2023-05-02,n1 g brian davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20g%20brian%20davies
Russell Dodington,E1,NA,1711,NA,2023-05-09,e1 russell dodington,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20russell%20dodington
Donovan Sipho,W1,NA,1711,NA,2023-05-09,w1 donovan sipho,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20donovan%20sipho
Caleb Thorrington,W1,NA,1710,NA,NA,w1 caleb thorrington,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20caleb%20thorrington
Kimberly Chong,E1,NA,1709,NA,2023-04-16,e1 kimberly chong,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20kimberly%20chong
David Buttell,W1,NA,1708,NA,2023-04-11,w1 david buttell,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20david%20buttell
Hiya Ray,E1,NA,1708,NA,NA,e1 hiya ray,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20hiya%20ray
Justin Morgans,E1,NA,1707,NA,2023-05-10,e1 justin morgans,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20justin%20morgans
David Rovaretti,E1,NA,1706,NA,2023-05-22,e1 david rovaretti,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20david%20rovaretti
Mark Jones,E1,NA,1704,NA,2023-05-22,e1 mark jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20mark%20jones
Caspian Fowler,G1,NA,1701,NA,2023-04-10,g1 caspian fowler,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20caspian%20fowler
Toby Carter,D1,NA,1700,NA,2023-05-02,d1 toby carter,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20toby%20carter
Jay Drawbridge,N1,NA,1700,NA,2023-05-15,n1 jay drawbridge,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20jay%20drawbridge
Bence Szakmany,E1,NA,1700,NA,2023-06-20,e1 bence szakmany,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20bence%20szakmany
Peter Windows,D1,NA,1700,NA,2023-06-01,d1 peter windows,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20peter%20windows
Barrie Wells,N1,NA,1699,NA,2023-06-21,n1 barrie wells,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20barrie%20wells
David Lewis,E1,NA,1696,NA,2023-03-13,e1 david lewis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20david%20lewis
Steve Williams (Cwm),G1,NA,1694,NA,2023-07-02,g1 steve williams (cwm),https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20steve%20williams%20%28cwm%29
Andrew Hughes,N1,NA,1692,NA,NA,n1 andrew hughes,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20andrew%20hughes
Timothy J Soar,N1,NA,1692,NA,2023-01-31,n1 timothy j soar,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20timothy%20j%20soar
Dave Parsons,E1,NA,1689,NA,2023-06-19,e1 dave parsons,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20dave%20parsons
Peter S Fisher,N1,NA,1688,NA,2023-04-25,n1 peter s fisher,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20peter%20s%20fisher
Andrew Smith,W1,NA,1688,NA,2023-06-05,w1 andrew smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20andrew%20smith
Chris Dixon,G1,NA,1687,NA,2023-05-13,g1 chris dixon,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20chris%20dixon
Ben Mora,W1,NA,1686,NA,2023-04-24,w1 ben mora,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20ben%20mora
Madeleine Smith,G1,NA,1686,NA,NA,g1 madeleine smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20madeleine%20smith
Yuxuan Wu,E1,NA,1683,NA,2023-04-12,e1 yuxuan wu,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20yuxuan%20wu
Terry Hill,G1,NA,1681,NA,NA,g1 terry hill,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20terry%20hill
Huw Davies,N1,NA,1680,NA,2023-05-15,n1 huw davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20huw%20davies
Ben Brewer,D1,NA,1679,NA,2023-06-06,d1 ben brewer,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20ben%20brewer
Bill Harle,E1,NA,1679,NA,2023-05-24,e1 bill harle,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20bill%20harle
Stephen Williams (Tre),N1,NA,1679,NA,2023-02-06,n1 stephen williams (tre),https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20stephen%20williams%20%28tre%29
Ethan Chung,E1,NA,1677,NA,NA,e1 ethan chung,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20ethan%20chung
Adrian Davies,W1,NA,1676,NA,NA,w1 adrian davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20adrian%20davies
Gary Slegg,N1,NA,1676,NA,2023-06-13,n1 gary slegg,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20gary%20slegg
Cameron Westwood,D1,NA,1675,NA,NA,d1 cameron westwood,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20cameron%20westwood
George Smith,G1,NA,1674,NA,NA,g1 george smith,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20george%20smith
Alun Howell,E1,NA,1672,NA,NA,e1 alun howell,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20alun%20howell
Chris Daniel,W1,NA,1671,NA,2023-05-31,w1 chris daniel,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20chris%20daniel
Dale Westcott,W1,NA,1667,NA,2023-06-05,w1 dale westcott,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20dale%20westcott
Ryan Emmett,E1,NA,1666,NA,NA,e1 ryan emmett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20ryan%20emmett
Leon Zedlmayer,E1,NA,1665,NA,2023-05-21,e1 leon zedlmayer,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20leon%20zedlmayer
Michael Arribas-Ayllon,E1,NA,1664,NA,2023-05-23,e1 michael arribas-ayllon,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20michael%20arribas-ayllon
Kam Choo Yin,E1,NA,1661,NA,2023-06-20,e1 kam choo yin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20kam%20choo%20yin
Gareth Harding,E1,NA,1658,NA,NA,e1 gareth harding,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20gareth%20harding
Paul Scott,G1,NA,1658,NA,2023-06-28,g1 paul scott,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20paul%20scott
Mohamed Binesmael,E1,NA,1657,NA,2023-04-10,e1 mohamed binesmael,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20mohamed%20binesmael
Mark Cooke,E1,NA,1656,NA,NA,e1 mark cooke,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20mark%20cooke
Sebastian Hopkins,G1,NA,1656,NA,NA,g1 sebastian hopkins,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20sebastian%20hopkins
Peter Slater,E1,NA,1656,NA,2023-05-09,e1 peter slater,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20peter%20slater
Emyr Roberts,E1,NA,1651,NA,2023-06-27,e1 emyr roberts,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20emyr%20roberts
Tom Cooke,E1,NA,1650,NA,NA,e1 tom cooke,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20tom%20cooke
Andrew Golley,W1,NA,1650,NA,2023-06-05,w1 andrew golley,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20andrew%20golley
Guy Wagner,E1,NA,1650,NA,2023-05-23,e1 guy wagner,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20guy%20wagner
Jonathan Lewis,E1,NA,1649,NA,2023-02-08,e1 jonathan lewis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20jonathan%20lewis
Tom Bennett,E1,NA,1648,NA,2023-04-02,e1 tom bennett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20tom%20bennett
Matthew Francis,D1,NA,1648,NA,2023-05-15,d1 matthew francis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20matthew%20francis
Gavin Williams,E1,NA,1643,NA,2023-06-27,e1 gavin williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20gavin%20williams
R Gareth Williams,D1,NA,1643,NA,2023-06-06,d1 r gareth williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20r%20gareth%20williams
Gavin Jones,E1,NA,1639,NA,2023-05-23,e1 gavin jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20gavin%20jones
Tom Davies,E1,NA,1638,NA,2023-06-13,e1 tom davies,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20tom%20davies
Dave Williams,G1,NA,1636,NA,2023-05-14,g1 dave williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20dave%20williams
Scott Hammett,D1,NA,1634,NA,2023-06-01,d1 scott hammett,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20scott%20hammett
Viv Martin,E1,NA,1634,NA,NA,e1 viv martin,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20viv%20martin
Julie van Kemenade,N1,NA,1633,NA,2023-05-18,n1 julie van kemenade,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20julie%20van%20kemenade
Deio Parri,N1,NA,1631,NA,2023-05-28,n1 deio parri,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20deio%20parri
Jusef Behit,G1,NA,1627,NA,NA,g1 jusef behit,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20jusef%20behit
Rachel McIntosh,G1,NA,1627,NA,NA,g1 rachel mcintosh,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20rachel%20mcintosh
Luke Williams,W1,NA,1627,NA,2023-04-26,w1 luke williams,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20luke%20williams
Tony Crossman,W1,NA,1626,NA,2023-04-26,w1 tony crossman,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20tony%20crossman
Bob Hurn,E1,NA,1626,NA,2023-05-22,e1 bob hurn,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20bob%20hurn
Stephen Dunning,N1,NA,1625,NA,2023-03-01,n1 stephen dunning,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20stephen%20dunning
Anlan Qiu,E1,NA,1625,NA,NA,e1 anlan qiu,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20anlan%20qiu
Ishtiaq Ali,E1,NA,1623,NA,NA,e1 ishtiaq ali,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20ishtiaq%20ali
Ganesh Kadalarasan,G1,NA,1623,NA,2023-02-19,g1 ganesh kadalarasan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20ganesh%20kadalarasan
Karanvir Lutchman Singh,E1,NA,1623,NA,NA,e1 karanvir lutchman singh,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20karanvir%20lutchman%20singh
Enes Yoldas,G1,NA,1623,NA,NA,g1 enes yoldas,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20enes%20yoldas
Ethan Challoner,N1,NA,1620,NA,2023-05-02,n1 ethan challoner,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20ethan%20challoner
Dave A Lewis,E1,NA,1619,NA,NA,e1 dave a lewis,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20dave%20a%20lewis
Dave McGhee,E1,NA,1618,NA,2023-05-10,e1 dave mcghee,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20dave%20mcghee
Huw Jones,W1,NA,1617,NA,2023-05-14,w1 huw jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20huw%20jones
Rigby Stedman,G1,NA,1614,NA,NA,g1 rigby stedman,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20rigby%20stedman
Alex Chan,E1,NA,1610,NA,NA,e1 alex chan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20alex%20chan
Colin Denham-Kennedy,D1,NA,1608,NA,NA,d1 colin denham-kennedy,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20colin%20denham-kennedy
Ken Hannah,E1,NA,1608,NA,2023-06-19,e1 ken hannah,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20ken%20hannah
Mark Paffard,D1,NA,1608,NA,2023-05-08,d1 mark paffard,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20mark%20paffard
Leon Jansen van Rensburg,E1,NA,1605,NA,2023-04-10,e1 leon jansen van rensburg,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20leon%20jansen%20van%20rensburg
Gruff Jones,E1,NA,1605,NA,NA,e1 gruff jones,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20gruff%20jones
Matthew Lunnon,E1,NA,1605,NA,2023-03-13,e1 matthew lunnon,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20matthew%20lunnon
Steve Richards,N1,NA,1605,NA,2023-03-20,n1 steve richards,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20steve%20richards
Hiram Rogers,G1,NA,1605,NA,NA,g1 hiram rogers,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=g1%20hiram%20rogers
Easton Chan,E1,NA,1604,NA,2023-05-05,e1 easton chan,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20easton%20chan
Edd Chwieseni,E1,NA,1603,NA,2023-02-06,e1 edd chwieseni,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20edd%20chwieseni
Chris Fox,E1,NA,1601,NA,2023-05-24,e1 chris fox,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20chris%20fox
Alan M Llewellyn,N1,NA,1601,NA,2023-06-04,n1 alan m llewellyn,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=n1%20alan%20m%20llewellyn
Lysa Brooks,W1,NA,1600,NA,2023-05-12,w1 lysa brooks,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=w1%20lysa%20brooks
David Hambrook,E1,NA,1600,NA,NA,e1 david hambrook,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20david%20hambrook
Michael Hurley,E1,NA,1600,NA,2023-05-05,e1 michael hurley,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20michael%20hurley
Richard Livermore,E1,NA,1600,NA,NA,e1 richard livermore,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=e1%20richard%20livermore
Joe Morton,D1,NA,1600,NA,2023-03-02,d1 joe morton,https://www.welshchessunion.uk/Grading/xarchive/JanJune2023/playerDetailView.php?key=d1%20joe%20morton
