name,zone,club,grade,title,last_played,player_key,profile_url,Pld,name_clean
Adrian Cucu,D1,NA,1553,NA,NA,53,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=53,4,adrian cucu
Amrit Bolina,D1,NA,1128,NA,NA,78,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=78,12,amrit bolina
Andrew Camp,D1,NA,1494,NA,NA,58,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=58,6,andrew camp
Andy Smith,D1,NA,1641,NA,NA,44,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=44,24,andy smith
Anthony Haigh,D1,NA,1853,NA,NA,16,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=16,2,anthony haigh
Anton Petkov,D1,NA,1460,NA,NA,63,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=63,12,anton petkov
Arjan Bolina,D1,NA,1693,NA,NA,38,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=38,11,arjan bolina
Arjun Balasubramaniam,D1,NA,1415,NA,NA,67,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=67,18,arjun balasubramaniam
Barrie Hird,D1,NA,1558,NA,NA,52,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=52,18,barrie hird
Barrie Wells,D1,NA,1829,NA,NA,21,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=21,18,barrie wells
Ben Barnes,D1,NA,1000,NA,NA,82,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=82,13,ben barnes
Brandon Shaw,D1,NA,850,NA,NA,91,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=91,12,brandon shaw
Brendan Shields,D1,NA,1744,NA,NA,31,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=31,4,brendan shields
Brian Jones,D1,NA,1289,NA,NA,73,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=73,13,brian jones
Brian Lowens,D1,NA,1648,NA,NA,43,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=43,3,brian lowens
Briant Bourne,D1,NA,1505,NA,NA,56,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=56,18,briant bourne
Catherine Davies,D1,NA,969,NA,NA,84,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=84,11,catherine davies
Celeste McCrann,D1,NA,1573,NA,NA,49,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=49,23,celeste mccrann
Charles F Morris,D1,NA,2167,NA,NA,3,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=3,23,charles f morris
Charles L Higgie,D1,NA,2031,NA,NA,8,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=8,17,charles l higgie
Cliff Rice,D1,NA,1840,NA,NA,19,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=19,3,cliff rice
Colin Adrian Roberts,D1,NA,1767,NA,NA,28,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=28,11,colin adrian roberts
Dafydd Lee,D1,NA,952,NA,NA,85,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=85,37,dafydd lee
David J James,D1,NA,2177,NA,NA,2,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=2,18,david j james
David Jameson,D1,NA,2085,NA,NA,4,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=4,58,david jameson
Deio Parri,D1,NA,1712,NA,NA,35,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=35,8,deio parri
Dewi Jones,D1,NA,1653,NA,NA,42,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=42,39,dewi jones
Edward Thonger,D1,NA,1636,NA,NA,45,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=45,12,edward thonger
Femi Adebajo,D1,NA,2048,NA,NA,7,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=7,4,femi adebajo
Frank Salt,D1,NA,1802,NA,NA,24,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=24,12,frank salt
G Brian Davies,D1,NA,1781,NA,NA,26,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=26,5,g brian davies
Geraint JB George,D1,NA,1890,NA,NA,13,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=13,27,geraint jb george
Gordon BR Sommerville,D1,NA,1669,NA,NA,41,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=41,39,gordon br sommerville
Hai Tran,D1,NA,1886,NA,NA,14,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=14,12,hai tran
Harri Jackson,D1,NA,946,NA,NA,86,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=86,15,harri jackson
Huw Davies,D1,NA,1725,NA,NA,32,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=32,12,huw davies
Ifan Rathbone-Jones,D1,NA,1464,NA,NA,62,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=62,2,ifan rathbone-jones
Imogen Camp,D1,NA,1692,NA,NA,39,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=39,37,imogen camp
Jack Kemp,D1,NA,850,NA,NA,90,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=90,24,jack kemp
Jack McDonnell,D1,NA,1100,NA,NA,80,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=80,14,jack mcdonnell
Jake Williams,D1,NA,1395,NA,NA,69,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=69,3,jake williams
James Grange,D1,NA,1850,NA,NA,18,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=18,1,james grange
James Walker,D1,NA,900,NA,NA,87,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=87,39,james walker
Jeffrey R Smith,D1,NA,2082,NA,NA,5,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=5,14,jeffrey r smith
Jim McPhillips,D1,NA,1324,NA,NA,72,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=72,5,jim mcphillips
Jimi Squirrell,D1,NA,1448,NA,NA,64,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=64,1,jimi squirrell
Joel Lee,D1,NA,1101,NA,NA,79,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=79,17,joel lee
John A Simmons,D1,NA,1495,NA,NA,57,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=57,46,john a simmons
John Bowers,D1,NA,1779,NA,NA,27,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=27,13,john bowers
John Shakespeare,D1,NA,2052,NA,NA,6,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=6,18,john shakespeare
Jon Maybery,D1,NA,1570,NA,NA,50,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=50,58,jon maybery
Jonathan Hughes,D1,NA,1388,NA,NA,70,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=70,12,jonathan hughes
Joseph Clarke,D1,NA,1196,NA,NA,77,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=77,4,joseph clarke
Joshua Williams,D1,NA,1469,NA,NA,61,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=61,20,joshua williams
Les Bentley,D1,NA,1432,NA,NA,65,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=65,3,les bentley
Liam Jefferies,D1,NA,1800,NA,NA,25,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=25,17,liam jefferies
Llion Morris,D1,NA,850,NA,NA,89,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=89,3,llion morris
Mark Donovan,D1,NA,850,NA,NA,88,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=88,39,mark donovan
Max Coventry,D1,NA,1706,NA,NA,36,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=36,13,max coventry
Michael A Lee,D1,NA,1587,NA,NA,47,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=47,14,michael a lee
Michael Whale,D1,NA,1862,NA,NA,15,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=15,20,michael whale
Mike Blake,D1,NA,1576,NA,NA,48,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=48,18,mike blake
Mike Hughes,D1,NA,1761,NA,NA,29,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=29,2,mike hughes
Morgan Kendall,D1,NA,981,NA,NA,83,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=83,23,morgan kendall
Osian Furnival Hughes,D1,NA,850,NA,NA,92,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=92,21,osian furnival hughes
Owain Meurig,D1,NA,1491,NA,NA,60,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=60,12,owain meurig
Pawel Los,D1,NA,1851,NA,NA,17,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=17,12,pawel los
Peter S Fisher,D1,NA,1676,NA,NA,40,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=40,15,peter s fisher
Petko Petkov,D1,NA,1540,NA,NA,54,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=54,17,petko petkov
Piotr Swiech,D1,NA,1988,NA,NA,10,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=10,18,piotr swiech
Przemyslaw Swiech,D1,NA,1536,NA,NA,55,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=55,16,przemyslaw swiech
Quentin RH Dodd,D1,NA,1704,NA,NA,37,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=37,23,quentin rh dodd
Ray J Holland,D1,NA,1901,NA,NA,12,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=12,6,ray j holland
Raymond Pearson,D1,NA,1993,NA,NA,9,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=9,16,raymond pearson
Richard Burton,D1,NA,1815,NA,NA,22,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=22,14,richard burton
Richard Dineley,D1,NA,2290,NA,NA,1,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=1,14,richard dineley
Richard Drew,D1,NA,1423,NA,NA,66,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=66,1,richard drew
Richard Owens,D1,NA,1744,NA,NA,30,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=30,14,richard owens
Robert Goodwin,D1,NA,1096,NA,NA,81,https://www.welshchessunion.uk/Grading/xarchive/north/JanJune2015/pr.php?id=81,8,robert goodwin
