name,zone,club,grade,title,last_played,player_key,profile_url
Steve Lindsay,E1,NA,1800,NA,NA,e1 steve lindsay,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20steve%20lindsay
Thomas Mahoney,E1,NA,1800,NA,2022-12-11,e1 thomas mahoney,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20thomas%20mahoney
Ernest M White,G1,NA,1794,NA,NA,g1 ernest m white,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20ernest%20m%20white
Keith Downey,W1,NA,1791,NA,NA,w1 keith downey,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20keith%20downey
Roger Greatorex,N1,NA,1791,NA,2022-10-16,n1 roger greatorex,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20roger%20greatorex
Will Harwood,E1,NA,1784,NA,2022-12-13,e1 will harwood,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20will%20harwood
Neil Owen,E1,NA,1784,NA,NA,e1 neil owen,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20neil%20owen
Guy Wagner,E1,NA,1783,NA,2022-12-20,e1 guy wagner,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20guy%20wagner
John Bowers,N1,NA,1782,NA,2022-11-28,n1 john bowers,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20john%20bowers
Paul Bridges,E1,NA,1781,NA,2022-12-06,e1 paul bridges,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20paul%20bridges
Peter Quinn,E1,NA,1779,NA,2022-11-16,e1 peter quinn,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20peter%20quinn
David McIntosh,G1,NA,1777,NA,NA,g1 david mcintosh,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20david%20mcintosh
Hiya Ray,E1,NA,1777,NA,2022-08-09,e1 hiya ray,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20hiya%20ray
Anton Petkov,N1,NA,1776,NA,NA,n1 anton petkov,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20anton%20petkov
Clive Thomas,G1,NA,1771,NA,NA,g1 clive thomas,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20clive%20thomas
Alex Wills,E1,NA,1771,NA,NA,e1 alex wills,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20alex%20wills
Dennis O. Jones,G1,NA,1770,NA,NA,g1 dennis o. jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20dennis%20o.%20jones
Petko Petkov,N1,NA,1770,NA,NA,n1 petko petkov,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20petko%20petkov
Bill Hunt,E1,NA,1766,NA,2022-10-10,e1 bill hunt,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20bill%20hunt
Chris Grier,N1,NA,1765,NA,2022-11-22,n1 chris grier,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20chris%20grier
Mike Hughes,N1,NA,1763,NA,NA,n1 mike hughes,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20mike%20hughes
Owain Davies,D1,NA,1762,NA,NA,d1 owain davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20owain%20davies
Rob Dineen,E1,NA,1759,NA,NA,e1 rob dineen,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20rob%20dineen
Martin C Jones,D1,NA,1757,NA,2022-12-21,d1 martin c jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20martin%20c%20jones
Steve Williams (Cwm),G1,NA,1757,NA,2022-12-20,g1 steve williams (cwm),https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20steve%20williams%20%28cwm%29
Dennis Stokes-Carter,E1,NA,1754,NA,NA,e1 dennis stokes-carter,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20dennis%20stokes-carter
David Cleverly,E1,NA,1753,NA,NA,e1 david cleverly,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20david%20cleverly
Callum Smith,E1,NA,1752,NA,2022-12-05,e1 callum smith,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20callum%20smith
Roy Thomas,E1,NA,1751,NA,2022-12-14,e1 roy thomas,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20roy%20thomas
Merlin Davies,E1,NA,1750,NA,NA,e1 merlin davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20merlin%20davies
Michael Whale,N1,NA,1747,NA,2022-10-11,n1 michael whale,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20michael%20whale
Michael Beck,W1,NA,1746,NA,2023-01-03,w1 michael beck,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20michael%20beck
Andrew Owen,G1,NA,1746,NA,2022-11-30,g1 andrew owen,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20andrew%20owen
Lef Zografos,E1,NA,1746,NA,2022-12-14,e1 lef zografos,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20lef%20zografos
Joseph Addis,G1,NA,1741,NA,2022-11-30,g1 joseph addis,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20joseph%20addis
Neil Carter,G1,NA,1739,NA,2022-11-09,g1 neil carter,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20neil%20carter
Paul Headon,W1,NA,1734,NA,NA,w1 paul headon,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20paul%20headon
Vince Williams,E1,NA,1734,NA,NA,e1 vince williams,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20vince%20williams
Kimberly Chong,E1,NA,1732,NA,2022-11-09,e1 kimberly chong,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20kimberly%20chong
Steve Horrell,G1,NA,1731,NA,2022-11-30,g1 steve horrell,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20steve%20horrell
Chris Dixon,G1,NA,1730,NA,2022-11-30,g1 chris dixon,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20chris%20dixon
Denys Podcherniaeva,N1,NA,1730,NA,2022-12-06,n1 denys podcherniaeva,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20denys%20podcherniaeva
Mohammed Ayad,N1,NA,1729,NA,2022-11-22,n1 mohammed ayad,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20mohammed%20ayad
Syringa Camp,N1,NA,1728,NA,NA,n1 syringa camp,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20syringa%20camp
Martyn Griffiths,W1,NA,1726,NA,2023-01-03,w1 martyn griffiths,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20martyn%20griffiths
Dewi Jones,N1,NA,1726,NA,2022-12-05,n1 dewi jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20dewi%20jones
Owain Meurig,N1,NA,1726,NA,NA,n1 owain meurig,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20owain%20meurig
Simon Blackmore,E1,NA,1725,NA,2022-12-06,e1 simon blackmore,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20simon%20blackmore
Gordon Cadden,G1,NA,1723,NA,NA,g1 gordon cadden,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20gordon%20cadden
Peter S Fisher,N1,NA,1722,NA,2022-11-22,n1 peter s fisher,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20peter%20s%20fisher
Mark Janas,E1,NA,1722,NA,2022-11-22,e1 mark janas,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20mark%20janas
Yaroslav Sharhorodsky,E1,NA,1721,NA,2022-11-12,e1 yaroslav sharhorodsky,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20yaroslav%20sharhorodsky
Mateusz Gibiec,G1,NA,1720,NA,2022-09-28,g1 mateusz gibiec,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20mateusz%20gibiec
Ross Kelly,E1,NA,1720,NA,NA,e1 ross kelly,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20ross%20kelly
Russell Dodington,E1,NA,1718,NA,2022-11-07,e1 russell dodington,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20russell%20dodington
Nick Davies,G1,NA,1717,NA,NA,g1 nick davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20nick%20davies
Mark Jones,E1,NA,1712,NA,2022-12-05,e1 mark jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20mark%20jones
Ellison Smith,E1,NA,1712,NA,2022-12-05,e1 ellison smith,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20ellison%20smith
Donovan Sipho,W1,NA,1711,NA,NA,w1 donovan sipho,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20donovan%20sipho
Caleb Thorrington,W1,NA,1710,NA,NA,w1 caleb thorrington,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20caleb%20thorrington
David Buttell,W1,NA,1708,NA,2023-01-09,w1 david buttell,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20david%20buttell
G Brian Davies,N1,NA,1702,NA,2022-11-28,n1 g brian davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20g%20brian%20davies
Bill Harle,E1,NA,1701,NA,2022-12-14,e1 bill harle,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20bill%20harle
Ethan Chung,E1,NA,1700,NA,2022-09-04,e1 ethan chung,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20ethan%20chung
Reginald Mba,E1,NA,1700,NA,2022-12-19,e1 reginald mba,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20reginald%20mba
Chris Morgan,G1,NA,1700,NA,2022-11-09,g1 chris morgan,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20chris%20morgan
Andrew Hughes,N1,NA,1698,NA,2022-11-08,n1 andrew hughes,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20andrew%20hughes
Dave Parsons,E1,NA,1694,NA,2022-11-07,e1 dave parsons,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20dave%20parsons
Haydn Parry,N1,NA,1689,NA,2022-11-22,n1 haydn parry,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20haydn%20parry
Andrew Smith,W1,NA,1688,NA,2023-01-04,w1 andrew smith,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20andrew%20smith
Mark Thomas (N),N1,NA,1688,NA,2022-11-22,n1 mark thomas (n),https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20mark%20thomas%20%28n%29
Ben Mora,W1,NA,1686,NA,NA,w1 ben mora,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20ben%20mora
Madeleine Smith,G1,NA,1686,NA,NA,g1 madeleine smith,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20madeleine%20smith
Barrie Wells,N1,NA,1686,NA,2022-12-06,n1 barrie wells,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20barrie%20wells
Chris Fox,E1,NA,1684,NA,2022-12-14,e1 chris fox,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20chris%20fox
Timothy J Soar,N1,NA,1683,NA,2022-12-06,n1 timothy j soar,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20timothy%20j%20soar
David Rovaretti,E1,NA,1682,NA,2022-12-06,e1 david rovaretti,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20david%20rovaretti
Terry Hill,G1,NA,1681,NA,NA,g1 terry hill,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20terry%20hill
Dave McGhee,E1,NA,1680,NA,2022-12-19,e1 dave mcghee,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20dave%20mcghee
Ben Brewer,D1,NA,1679,NA,NA,d1 ben brewer,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20ben%20brewer
Stephen Williams (Tre),N1,NA,1679,NA,NA,n1 stephen williams (tre),https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20stephen%20williams%20%28tre%29
Gareth Harding,E1,NA,1678,NA,2022-08-23,e1 gareth harding,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20gareth%20harding
Tom Cooke,E1,NA,1677,NA,2022-10-10,e1 tom cooke,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20tom%20cooke
Adrian Davies,W1,NA,1676,NA,NA,w1 adrian davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20adrian%20davies
Cameron Westwood,D1,NA,1675,NA,NA,d1 cameron westwood,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20cameron%20westwood
Michael Arribas-Ayllon,E1,NA,1674,NA,2022-12-07,e1 michael arribas-ayllon,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20michael%20arribas-ayllon
George Smith,G1,NA,1674,NA,NA,g1 george smith,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20george%20smith
Alun Howell,E1,NA,1672,NA,NA,e1 alun howell,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20alun%20howell
Chris Daniel,W1,NA,1671,NA,NA,w1 chris daniel,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20chris%20daniel
David Lewis,E1,NA,1670,NA,2022-11-07,e1 david lewis,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20david%20lewis
Huw Davies,N1,NA,1668,NA,2022-12-05,n1 huw davies,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20huw%20davies
Bence Szakmany,E1,NA,1668,NA,2022-12-05,e1 bence szakmany,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20bence%20szakmany
Dale Westcott,W1,NA,1667,NA,2023-01-06,w1 dale westcott,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20dale%20westcott
Ryan Emmett,E1,NA,1666,NA,NA,e1 ryan emmett,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20ryan%20emmett
Dillan Duke,G1,NA,1665,NA,2022-10-16,g1 dillan duke,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20dillan%20duke
Justin Morgans,E1,NA,1657,NA,2022-12-19,e1 justin morgans,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20justin%20morgans
Mark Cooke,E1,NA,1656,NA,NA,e1 mark cooke,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20mark%20cooke
Sebastian Hopkins,G1,NA,1656,NA,NA,g1 sebastian hopkins,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20sebastian%20hopkins
Yuxuan Wu,E1,NA,1654,NA,2022-10-16,e1 yuxuan wu,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20yuxuan%20wu
Paul Scott,G1,NA,1653,NA,2022-11-30,g1 paul scott,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20paul%20scott
Jonathan Lewis,E1,NA,1650,NA,2022-11-30,e1 jonathan lewis,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20jonathan%20lewis
Alun Smith,E1,NA,1650,NA,2022-12-05,e1 alun smith,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20alun%20smith
Matthew Matthias,N1,NA,1649,NA,2022-11-08,n1 matthew matthias,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20matthew%20matthias
Matthew Francis,D1,NA,1648,NA,NA,d1 matthew francis,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20matthew%20francis
Edd Chwieseni,E1,NA,1646,NA,2022-12-05,e1 edd chwieseni,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20edd%20chwieseni
R Gareth Williams,D1,NA,1643,NA,NA,d1 r gareth williams,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20r%20gareth%20williams
Caspian Fowler,G1,NA,1641,NA,2022-08-12,g1 caspian fowler,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20caspian%20fowler
Julie van Kemenade,N1,NA,1641,NA,2022-12-08,n1 julie van kemenade,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20julie%20van%20kemenade
Ken Hannah,E1,NA,1640,NA,2022-09-26,e1 ken hannah,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20ken%20hannah
Gavin Williams,E1,NA,1640,NA,2022-11-23,e1 gavin williams,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20gavin%20williams
Kam Choo Yin,E1,NA,1639,NA,2022-12-13,e1 kam choo yin,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20kam%20choo%20yin
Scott Hammett,D1,NA,1634,NA,NA,d1 scott hammett,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20scott%20hammett
Viv Martin,E1,NA,1634,NA,NA,e1 viv martin,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20viv%20martin
Tom Bennett,E1,NA,1633,NA,2022-11-13,e1 tom bennett,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20tom%20bennett
Joseph Browse,E1,NA,1633,NA,2022-12-19,e1 joseph browse,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20joseph%20browse
Peter Slater,E1,NA,1630,NA,2022-12-14,e1 peter slater,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20peter%20slater
Jusef Behit,G1,NA,1627,NA,NA,g1 jusef behit,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20jusef%20behit
Rachel McIntosh,G1,NA,1627,NA,NA,g1 rachel mcintosh,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20rachel%20mcintosh
Luke Williams,W1,NA,1627,NA,NA,w1 luke williams,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20luke%20williams
Tony Crossman,W1,NA,1626,NA,NA,w1 tony crossman,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20tony%20crossman
Gavin Jones,E1,NA,1626,NA,2022-11-07,e1 gavin jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20gavin%20jones
Anlan Qiu,E1,NA,1625,NA,NA,e1 anlan qiu,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20anlan%20qiu
Karanvir Lutchman Singh,E1,NA,1623,NA,NA,e1 karanvir lutchman singh,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20karanvir%20lutchman%20singh
Enes Yoldas,G1,NA,1623,NA,NA,g1 enes yoldas,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20enes%20yoldas
Stephen Dunning,N1,NA,1620,NA,2022-11-30,n1 stephen dunning,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20stephen%20dunning
Dave A Lewis,E1,NA,1619,NA,NA,e1 dave a lewis,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20dave%20a%20lewis
Huw Jones,W1,NA,1617,NA,NA,w1 huw jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20huw%20jones
Filip Molnar,N1,NA,1615,NA,NA,n1 filip molnar,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20filip%20molnar
Rigby Stedman,G1,NA,1614,NA,NA,g1 rigby stedman,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20rigby%20stedman
Emyr Roberts,E1,NA,1613,NA,2022-12-12,e1 emyr roberts,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20emyr%20roberts
Paul Orton,D1,NA,1612,NA,NA,d1 paul orton,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20paul%20orton
Gary Slegg,N1,NA,1611,NA,2022-11-09,n1 gary slegg,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20gary%20slegg
Alex Chan,E1,NA,1610,NA,NA,e1 alex chan,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20alex%20chan
Bob Hurn,E1,NA,1610,NA,2022-12-19,e1 bob hurn,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20bob%20hurn
Dave Williams,G1,NA,1609,NA,2022-11-13,g1 dave williams,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20dave%20williams
Colin Denham-Kennedy,D1,NA,1608,NA,NA,d1 colin denham-kennedy,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20colin%20denham-kennedy
Mark Paffard,D1,NA,1608,NA,NA,d1 mark paffard,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20mark%20paffard
Richard Livermore,E1,NA,1607,NA,2022-10-25,e1 richard livermore,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20richard%20livermore
Jonathan Jones,D1,NA,1606,NA,2022-10-16,d1 jonathan jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=d1%20jonathan%20jones
Leon Jansen van Rensburg,E1,NA,1605,NA,2022-12-05,e1 leon jansen van rensburg,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20leon%20jansen%20van%20rensburg
Gruff Jones,E1,NA,1605,NA,NA,e1 gruff jones,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20gruff%20jones
Hiram Rogers,G1,NA,1605,NA,NA,g1 hiram rogers,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20hiram%20rogers
Matthew Lunnon,E1,NA,1601,NA,2022-12-05,e1 matthew lunnon,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20matthew%20lunnon
Ishtiaq Ali,E1,NA,1600,NA,2022-12-07,e1 ishtiaq ali,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20ishtiaq%20ali
Easton Chan,E1,NA,1600,NA,2022-12-11,e1 easton chan,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20easton%20chan
Mike Gale,E1,NA,1600,NA,2022-12-07,e1 mike gale,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20mike%20gale
David Hambrook,E1,NA,1600,NA,NA,e1 david hambrook,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20david%20hambrook
John Hannay,E1,NA,1600,NA,2022-11-30,e1 john hannay,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20john%20hannay
Joe Muxlow,N1,NA,1600,NA,2022-11-28,n1 joe muxlow,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20joe%20muxlow
Jonathan Dyment,G1,NA,1599,NA,NA,g1 jonathan dyment,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20jonathan%20dyment
Cyril Ley,E1,NA,1598,NA,2022-11-30,e1 cyril ley,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20cyril%20ley
Alan M Llewellyn,N1,NA,1598,NA,2022-10-02,n1 alan m llewellyn,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=n1%20alan%20m%20llewellyn
Chris Reading,G1,NA,1597,NA,NA,g1 chris reading,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=g1%20chris%20reading
Daniel Chung,W1,NA,1596,NA,NA,w1 daniel chung,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=w1%20daniel%20chung
Andrew Jeanes,E1,NA,1596,NA,2022-12-12,e1 andrew jeanes,https://www.welshchessunion.uk/Grading/xarchive/JulyDec2022/playerDetailView.php?key=e1%20andrew%20jeanes
