name,zone,club,grade,title,last_played,player_key,profile_url,Pld,name_clean
Adam Watkin-Jones,D1,NA,1940,NA,NA,5,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=5,6,adam watkin-jones
Awne Osinga,D1,NA,1414,NA,NA,31,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=31,6,awne osinga
Ben Brewer,D1,NA,1431,NA,NA,29,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=29,18,ben brewer
Bernard Smith,D1,NA,1245,NA,NA,43,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=43,6,bernard smith
Cameron Westwood,D1,NA,1598,NA,NA,16,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=16,5,cameron westwood
Colin Denham,D1,NA,1617,NA,NA,14,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=14,22,colin denham
Daniel Hardman,D1,NA,1306,NA,NA,40,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=40,22,daniel hardman
David Pinch,D1,NA,1718,NA,NA,12,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=12,31,david pinch
Fiona Treseder,D1,NA,853,NA,NA,51,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=51,3,fiona treseder
Georgina Gray,D1,NA,1296,NA,NA,41,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=41,8,georgina gray
Gerry Heap,D1,NA,2163,NA,NA,3,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=3,18,gerry heap
Gwyn Evans,D1,NA,1354,NA,NA,36,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=36,4,gwyn evans
Haydn Wilde,D1,NA,1012,NA,NA,50,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=50,13,haydn wilde
Howard Leah,D1,NA,1472,NA,NA,26,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=26,8,howard leah
Howard Williams,D1,NA,2324,NA,NA,1,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=1,7,howard williams
Huw Morcom,D1,NA,1919,NA,NA,6,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=6,15,huw morcom
Ian Finlay,D1,NA,1363,NA,NA,35,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=35,17,ian finlay
Iolo Jones,D1,NA,2225,NA,NA,2,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=2,19,iolo jones
Jack Thomas,D1,NA,1320,NA,NA,38,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2018/pr.php?id=38,31,jack thomas
