name,zone,club,grade,title,last_played,player_key,profile_url,name_clean
Adam Harrison,W1,NA,850,NA,NA,143,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=143,adam harrison
Adam May,W1,NA,1913,NA,NA,22,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=22,adam may
Adrian Davies,W1,NA,1774,NA,NA,29,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=29,adrian davies
Alan Bean,W1,NA,1134,NA,NA,92,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=92,alan bean
Alan Bennett,W1,NA,2048,NA,NA,11,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=11,alan bennett
Alan Rosser,W1,NA,1304,NA,NA,74,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=74,alan rosser
Alan Young,W1,NA,2138,NA,NA,5,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=5,alan young
Albert Easton,W1,NA,1560,NA,NA,46,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=46,albert easton
Aled George,W1,NA,1542,NA,NA,47,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=47,aled george
Aled Jenkins,W1,NA,1049,NA,NA,102,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=102,aled jenkins
Alex Mardare,W1,NA,850,NA,NA,136,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=136,alex mardare
Allan Pleasants,W1,NA,2171,NA,NA,4,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=4,allan pleasants
Allyson James,W1,NA,866,NA,NA,126,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=126,allyson james
Amir Alsarraf,W1,NA,850,NA,NA,185,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=185,amir alsarraf
Amna Khawaja,W1,NA,850,NA,NA,149,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=149,amna khawaja
Andrew Foxhall,W1,NA,850,NA,NA,112,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=112,andrew foxhall
Andrew Gibbons,W1,NA,1997,NA,NA,16,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=16,andrew gibbons
Andrew Smith,W1,NA,1661,NA,NA,37,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=37,andrew smith
Andrew Thomas,W1,NA,1820,NA,NA,60,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=60,andrew thomas
Anthony Beck,W1,NA,1322,NA,NA,72,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=72,anthony beck
Arya Rassi,W1,NA,881,NA,NA,118,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=118,arya rassi
Ben Evans,W1,NA,850,NA,NA,167,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=167,ben evans
Ben Greenway,W1,NA,850,NA,NA,187,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=187,ben greenway
Bernard Peters,W1,NA,850,NA,NA,164,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=164,bernard peters
Bill Flew,W1,NA,1347,NA,NA,68,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=68,bill flew
Bob Moore,W1,NA,2027,NA,NA,14,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=14,bob moore
Brandon Ky,W1,NA,850,NA,NA,135,https://www.welshchessunion.uk/Grading/xarchive/west/JulyDec2014/pr.php?id=135,brandon ky
