GameNo,Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
1,2010-03-11,Aaron Burgess,Richu Kuriakose,p163,850,W1,0,834,0.5,0.5,0
2,2010-03-25,Aaron Burgess,Joseph Cura,p153,850,W1,0,818,1,0.5,0
1,2010-01-27,Aaron Lloyd-Thorne,Michael Cura,p149,850,W1,1,972,0.65,0.65,1
2,2010-02-01,Aaron Lloyd-Thorne,Swetha Prathap,p154,850,W1,1,983,1.3,0.65,2
1,2010-01-13,Adam May,Hugh James,NA,1465,D1,1,1950,0.96,0.96,1
2,2010-01-19,Adam May,Peter Bevan,p17,1921,W1,0.5,1949,1.5,0.54,1.5
3,2010-01-20,Adam May,Hugh James,NA,1465,D1,1,1950,2.46,0.96,2.5
4,2010-01-25,Adam May,Mike Cleaves,NA,1808,E1,0.5,1945,3.15,0.69,3
5,2010-02-03,Adam May,Daniel Anantharaj,p64,1419,W1,1,1946,4.12,0.97,4
6,2010-02-10,Adam May,Alan Williams,NA,1594,E1,0,1925,5.02,0.9,4
7,2010-02-17,Adam May,Eric Blackwell,p95,1214,W1,1,1925,6.02,1,5
8,2010-02-22,Adam May,Ralph Cook,p34,1725,W1,1,1930,6.81,0.79,6
9,2010-02-26,Adam May,Howard Williams,NA,2293,D1,0,1927,6.92,0.11,6
10,2010-02-27,Adam May,Paul Bridges,NA,1873,E1,0.5,1924,7.53,0.61,6.5
11,2010-02-27,Adam May,Andrew Owen,NA,1824,G1,1,1932,8.2,0.67,7.5
12,2010-02-28,Adam May,David Vaughan,NA,1939,G1,0.5,1932,8.71,0.51,8
13,2010-02-28,Adam May,Andrew Gibbons,p8,2048,W1,0,1923,9.07,0.36,8
14,2010-03-03,Adam May,Nick Hale,p98,1199,W1,1,1923,10.07,1,9
15,2010-03-10,Adam May,Albert Easton,p52,1535,W1,1,1925,11,0.93,10
16,2010-03-18,Adam May,Roshan Daniel,p32,1735,W1,1,1930,11.78,0.78,11
17,2010-03-24,Adam May,Phillipe Rodgers,p29,1747,W1,0,1912,12.54,0.76,11
18,2010-03-30,Adam May,Glyn Sinnett,p19,1890,W1,1,1922,13.12,0.58,12
19,2010-03-31,Adam May,Roshan Daniel,p32,1831,W2,0.5,1918,13.78,0.66,12.5
20,2010-04-13,Adam May,Chris Howells,NA,1803,E1,1,1925,14.48,0.7,13.5
21,2010-04-20,Adam May,Mark Evans,p14,1954,W1,1,1938,14.97,0.49,14.5
22,2010-04-27,Adam May,Steve Woodrow,NA,1766,E1,1,1944,15.71,0.74,15.5
23,2010-05-04,Adam May,Bob Moore,p21,1862,W1,0.5,1941,16.33,0.62,16
24,2010-05-12,Adam May,Sam Pritchard,p54,1516,W1,1,1943,17.27,0.94,17
25,2010-06-02,Adam May,Luke Kostanjsek,NA,1646,G1,1,1946,18.13,0.86,18
26,2010-06-27,Adam May,Alun Howell,NA,1756,E1,0.5,1940,0.75,0.75,0.5
1,2010-01-05,Adrian Davies,Peter Bevan,p17,1921,W1,0.5,1685,0.2,0.2,0.5
2,2010-02-09,Adrian Davies,Albert Easton,p52,1535,W1,1,1693,0.89,0.69,1.5
3,2010-03-08,Adrian Davies,Chris Daniel,p38,1687,W1,0.5,1693,1.38,0.49,2
4,2010-04-19,Adrian Davies,Sietse Los,p53,1534,W1,1,1700,2.07,0.69,3
5,2010-04-26,Adrian Davies,Mark Evans,p14,1954,W1,0.5,1708,2.23,0.16,3.5
6,2010-05-05,Adrian Davies,Steve Edwards,p37,1687,W1,0.5,1709,2.72,0.49,4
7,2010-05-27,Adrian Davies,Peter Thomas,p49,1555,W1,0,1693,3.39,0.67,4
1,2010-01-26,Alan Bennett,Chris Howells,NA,1803,E1,1,2148,0.89,0.89,1
2,2010-01-31,Alan Bennett,Iolo Jones,NA,2213,D1,0.5,2149,1.3,0.41,1.5
3,2010-02-14,Alan Bennett,Alan Spice,NA,2120,E1,0.5,2149,1.84,0.54,2
4,2010-02-23,Alan Bennett,Femi Adebajo,NA,1998,E1,0,2137,2.54,0.7,2
5,2010-03-09,Alan Bennett,Steve Cronick,NA,1986,E1,0.5,2134,3.25,0.71,2.5
6,2010-03-23,Alan Bennett,Hywel Griffiths,p26,1762,W1,1,2135,4.16,0.91,3.5
7,2010-04-20,Alan Bennett,Huw Morcom,NA,1863,D1,1,2138,5,0.84,4.5
8,2010-04-26,Alan Bennett,Ian Eustis,p31,1739,W1,1,2139,5.92,0.92,5.5
9,2010-05-04,Alan Bennett,Alan Young,p4,2091,W2,0,2130,6.5,0.58,5.5
10,2010-05-09,Alan Bennett,David J James,NA,2177,N1,0.5,2131,6.96,0.46,6
11,2010-05-23,Alan Bennett,David Llewellyn,NA,1887,E1,0.5,2126,7.78,0.82,6.5
12,2010-05-27,Alan Bennett,Mark Thomas,p5,2102,W2,0,2117,8.34,0.56,6.5
13,2010-06-27,Alan Bennett,Richard Hanscombe,NA,2025,E2,1,2122,9.01,0.67,7.5
1,2010-01-07,Alan Rosser,Lee Godfrey,p99,1179,W1,1,1356,0.72,0.72,1
2,2010-01-13,Alan Rosser,Cecil Rowland,p78,1323,W1,0.5,1355,1.25,0.53,1.5
3,2010-01-21,Alan Rosser,Sam Young,p94,1217,W1,0.5,1349,1.93,0.68,2
4,2010-01-28,Alan Rosser,Richie Williams,p80,1312,W1,0,1332,2.48,0.55,2
5,2010-02-18,Alan Rosser,Colin Chambers,p88,1253,W1,1,1343,3.11,0.63,3
6,2010-02-24,Alan Rosser,Joram Los,p81,1306,W1,0.5,1342,3.67,0.56,3.5
7,2010-03-04,Alan Rosser,Nick Hale,p98,1199,W1,1,1351,4.37,0.7,4.5
8,2010-03-25,Alan Rosser,Jerry Zhou,p68,1393,W1,1,1369,4.81,0.44,5.5
9,2010-04-14,Alan Rosser,Cecil Rowland,p78,1323,W1,1,1384,5.34,0.53,6.5
10,2010-04-20,Alan Rosser,Tony Goodchild,p72,1372,W1,1,1401,5.8,0.46,7.5
11,2010-04-29,Alan Rosser,Morgan Taylor,p85,1258,W1,1,1414,6.42,0.62,8.5
12,2010-05-05,Alan Rosser,Janet Evans,p121,1003,W1,1,1417,7.31,0.89,9.5
13,2010-05-26,Alan Rosser,Dennis Thomas,p93,1224,W1,1,1428,7.98,0.67,10.5
