name,zone,club,grade,title,last_played,player_key,profile_url,name_clean
Alex Sen,D1,NA,971,NA,NA,42,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=42,alex sen
Anthony Geraghty,D1,NA,1394,NA,NA,27,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=27,anthony geraghty
Awne Osinga,D1,NA,1447,NA,NA,24,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=24,awne osinga
Caerwyn Owen,D1,NA,1589,NA,NA,18,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=18,caerwyn owen
Colin Denham,D1,NA,1580,NA,NA,19,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=19,colin denham
David Ferguson,D1,NA,1734,NA,NA,12,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=12,david ferguson
David Moore,D1,NA,1416,NA,NA,26,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=26,david moore
Emyr Llywelyn,D1,NA,974,NA,NA,41,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=41,emyr llywelyn
Gareth Prentice,D1,NA,1114,NA,NA,39,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=39,gareth prentice
Georgina Gray,D1,NA,1266,NA,NA,36,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=36,georgina gray
Gerry Heap,D1,NA,2112,NA,NA,3,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=3,gerry heap
Howard Leah,D1,NA,1656,NA,NA,14,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=14,howard leah
Howard Williams,D1,NA,2318,NA,NA,1,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=1,howard williams
Huw Morcom,D1,NA,1899,NA,NA,8,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=8,huw morcom
Ian Finlay,D1,NA,1366,NA,NA,29,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=29,ian finlay
Iolo Jones,D1,NA,2231,NA,NA,2,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=2,iolo jones
Iwan Griffiths,D1,NA,1594,NA,NA,17,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=17,iwan griffiths
James Cook,D1,NA,1546,NA,NA,20,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=20,james cook
James Corrigan,D1,NA,1100,NA,NA,48,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=48,james corrigan
Jamie Friel,D1,NA,1000,NA,NA,49,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=49,jamie friel
Jamie Sen,D1,NA,1541,NA,NA,22,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=22,jamie sen
Jan Sendall,D1,NA,1349,NA,NA,31,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=31,jan sendall
Joan Oxenham,D1,NA,1000,NA,NA,45,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=45,joan oxenham
John Basterfield,D1,NA,1349,NA,NA,32,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=32,john basterfield
John Florence,D1,NA,1305,NA,NA,34,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=34,john florence
John Miller,D1,NA,1550,NA,NA,46,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=46,john miller
Josh Flynn,D1,NA,950,NA,NA,43,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=43,josh flynn
Julie van Kemenade,D1,NA,1765,NA,NA,10,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=10,julie van kemenade
Keith Downey,D1,NA,1827,NA,NA,9,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=9,keith downey
Kyle Cook,D1,NA,1350,NA,NA,30,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=30,kyle cook
Margaret Baron,D1,NA,850,NA,NA,44,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=44,margaret baron
Mark Talbot,D1,NA,2092,NA,NA,4,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=4,mark talbot
Martin C Jones,D1,NA,1600,NA,NA,47,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=47,martin c jones
Matthew Francis,D1,NA,1740,NA,NA,11,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=11,matthew francis
Matthew Holborow,D1,NA,1965,NA,NA,6,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=6,matthew holborow
Nick McIlvenna,D1,NA,1334,NA,NA,33,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=33,nick mcilvenna
Owen Llywelyn,D1,NA,1543,NA,NA,21,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=21,owen llywelyn
Paul Clark,D1,NA,1367,NA,NA,28,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=28,paul clark
Paul Orton,D1,NA,1620,NA,NA,15,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=15,paul orton
Robbie Coles,D1,NA,1153,NA,NA,38,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=38,robbie coles
Roland Spencer,D1,NA,1471,NA,NA,23,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=23,roland spencer
Ron Wade,D1,NA,1602,NA,NA,16,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=16,ron wade
Rudy van Kemenade,D1,NA,2049,NA,NA,5,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=5,rudy van kemenade
Rylan Clarke,D1,NA,1080,NA,NA,40,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=40,rylan clarke
Scott Hammett,D1,NA,1430,NA,NA,25,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=25,scott hammett
Seamus Cunnane,D1,NA,1713,NA,NA,13,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=13,seamus cunnane
Tegwyn Jones,D1,NA,1278,NA,NA,35,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=35,tegwyn jones
Tim Kirby,D1,NA,1237,NA,NA,37,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=37,tim kirby
Tony Haigh,D1,NA,1947,NA,NA,7,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2012/pr.php?id=7,tony haigh
