name,zone,club,grade,title,last_played,player_key,profile_url,name_clean
Adrian Cucu,D1,NA,1200,NA,NA,66,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=66,adrian cucu
Amrit Bolina,D1,NA,900,NA,NA,71,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=71,amrit bolina
Andrew Camp,D1,NA,1344,NA,NA,56,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=56,andrew camp
Arjan Bolina,D1,NA,1385,NA,NA,54,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=54,arjan bolina
Barrie Hird,D1,NA,1538,NA,NA,45,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=45,barrie hird
Barrie Wells,D1,NA,1668,NA,NA,33,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=33,barrie wells
Brendan Shields,D1,NA,1772,NA,NA,26,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=26,brendan shields
Briant Bourne,D1,NA,1641,NA,NA,37,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=37,briant bourne
Celeste McCrann,D1,NA,1540,NA,NA,44,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=44,celeste mccrann
Charles F Morris,D1,NA,2170,NA,NA,3,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=3,charles f morris
Charles L Higgie,D1,NA,1946,NA,NA,11,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=11,charles l higgie
Colin A Roberts,D1,NA,1738,NA,NA,27,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=27,colin a roberts
Dafydd H Vaughan-Evans,D1,NA,1529,NA,NA,47,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=47,dafydd h vaughan-evans
Danny Heath,D1,NA,1467,NA,NA,51,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=51,danny heath
David Bennion,D1,NA,1873,NA,NA,15,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=15,david bennion
David C Castledine,D1,NA,1624,NA,NA,38,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=38,david c castledine
David J James,D1,NA,2171,NA,NA,2,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=2,david j james
David Jameson,D1,NA,2159,NA,NA,4,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=4,david jameson
David Simpson,D1,NA,1921,NA,NA,12,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=12,david simpson
Davin Menon,D1,NA,2018,NA,NA,9,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=9,davin menon
Deio Parri,D1,NA,1796,NA,NA,25,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=25,deio parri
Dewi Jones,D1,NA,1290,NA,NA,59,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=59,dewi jones
Dorian Schiefer,D1,NA,1710,NA,NA,29,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=29,dorian schiefer
E John Canham,D1,NA,1805,NA,NA,23,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=23,e john canham
Edward Thonger,D1,NA,1614,NA,NA,40,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=40,edward thonger
Frank Hart,D1,NA,1439,NA,NA,52,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=52,frank hart
Frank Jones,D1,NA,1150,NA,NA,70,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=70,frank jones
Frank W Davies,D1,NA,1266,NA,NA,63,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2012/pr.php?id=63,frank w davies
