name,zone,club,grade,title,last_played,player_key,profile_url,Pld,name_clean
Adam Robinson,D1,NA,1764,NA,NA,10,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=10,10,adam robinson
Adam Watkin-Jones,D1,NA,1960,NA,NA,6,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=6,1,adam watkin-jones
Alexander Cooney,D1,NA,1357,NA,NA,37,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=37,1,alexander cooney
Anthony Geraghty,D1,NA,1554,NA,NA,22,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=22,1,anthony geraghty
Aoife Ledwidge O'Brien,D1,NA,1500,NA,NA,28,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=28,3,aoife ledwidge o'brien
Ben Brewer,D1,NA,1314,NA,NA,43,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=43,12,ben brewer
Bernard Smith,D1,NA,1236,NA,NA,49,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=49,5,bernard smith
Brendan-Budok Durand-Le Ludec,D1,NA,2172,NA,NA,3,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=3,8,brendan-budok durand-le ludec
Calum Davidson,D1,NA,1421,NA,NA,33,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=33,7,calum davidson
Colin Denham,D1,NA,1643,NA,NA,15,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=15,8,colin denham
Conor McEwan,D1,NA,1327,NA,NA,42,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=42,4,conor mcewan
Damien Clarke,D1,NA,1174,NA,NA,55,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=55,15,damien clarke
Daniel Hardman,D1,NA,1246,NA,NA,48,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=48,18,daniel hardman
David Pinch,D1,NA,1600,NA,NA,18,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=18,5,david pinch
Emyr Llywelyn,D1,NA,953,NA,NA,60,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=60,19,emyr llywelyn
Georgina Gray,D1,NA,1304,NA,NA,45,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=45,4,georgina gray
Gerry Heap,D1,NA,2132,NA,NA,4,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=4,15,gerry heap
Gwyn Evans,D1,NA,1453,NA,NA,32,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=32,6,gwyn evans
Howard Leah,D1,NA,1519,NA,NA,23,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=23,5,howard leah
Howard Williams,D1,NA,2323,NA,NA,1,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=1,6,howard williams
Huw Morcom,D1,NA,1941,NA,NA,7,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=7,9,huw morcom
Ian Finlay,D1,NA,1354,NA,NA,38,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=38,9,ian finlay
Ili Aqila,D1,NA,1337,NA,NA,41,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=41,10,ili aqila
Iolo Jones,D1,NA,2241,NA,NA,2,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=2,7,iolo jones
Iwan Griffiths,D1,NA,1634,NA,NA,16,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=16,4,iwan griffiths
Jack Thomas,D1,NA,1300,NA,NA,46,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=46,8,jack thomas
Joe Sedgwick,D1,NA,1200,NA,NA,51,https://www.welshchessunion.uk/Grading/xarchive/dyfed/JulyDec2017/pr.php?id=51,1,joe sedgwick
