GameNo,Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
1,2015-11-16,Aaron Roberts,Ivor Hitchings,NA,850,E1,1,866,0.5,0.5,1
2,2015-11-30,Aaron Roberts,Tom Davies,NA,850,E1,1,882,1,0.5,2
3,2015-12-22,Aaron Roberts,Oliver Sapsford,144,850,G1,0.5,882,1.5,0.5,2.5
1,2015-10-14,Adam Jenkins,Jonathan Dyment,61,1545,G1,0,1388,0.3,0.3,0
2,2015-10-28,Adam Jenkins,Chris Reading,54,1649,G1,1,1414,0.49,0.19,1
3,2015-11-11,Adam Jenkins,Gerry Carolan,65,1469,G1,0.5,1418,0.89,0.4,1.5
4,2015-12-16,Adam Jenkins,Hiram Rogers,58,1566,G1,0.5,1425,1.17,0.28,2
1,2015-07-22,Alex Anderson,Mark Summers,69,1377,G1,1,1039,0.1,0.1,1
1,2015-11-20,Andrew Millington,Nicholas Evans,NA,2016,W2,0,1746,0.17,0.17,0
2,2015-11-21,Andrew Millington,David Guy,NA,1901,W1,0.5,1751,0.47,0.3,0.5
3,2015-11-21,Andrew Millington,John McGregor,NA,1855,E1,0,1742,0.83,0.36,0.5
4,2015-12-16,Andrew Millington,Patrick Flexman,NA,1658,ECF,0.5,1739,1.46,0.63,1
1,2015-09-16,Andrew Owen,Pouya Tolou,43,1716,G1,0,1839,0.69,0.69,0
2,2015-09-23,Andrew Owen,Gordon Cadden,38,1838,G1,0.5,1839,1.22,0.53,0.5
3,2015-09-30,Andrew Owen,Chris Dixon,34,1878,G1,0.5,1839,1.69,0.47,1
4,2015-10-07,Andrew Owen,Chris Dixon,34,1878,G1,0.5,1840,2.16,0.47,1.5
5,2015-11-04,Andrew Owen,Mark Emblem,64,1477,G1,1,1843,3.06,0.9,2.5
6,2015-12-09,Andrew Owen,Dave Williams,49,1684,G1,1,1849,3.79,0.73,3.5
1,2015-07-26,Anna Boyle,Stakhey Sedykh,NA,1200,Est,1,1137,0.38,0.38,1
2,2015-07-26,Anna Boyle,Samuel Gilmore,NA,1490,ECF,0,1134,0.48,0.1,1
3,2015-07-26,Anna Boyle,Christie Raphael-Hall,NA,850,Est,1,1139,1.31,0.83,2
4,2015-07-26,Anna Boyle,Hiya Ray,NA,1309,E1,0,1131,1.56,0.25,2
5,2015-07-27,Anna Boyle,Henry Huang,NA,1100,Est,1,1146,2.08,0.52,3
6,2015-07-27,Anna Boyle,Nishal Thatte,NA,1250,Est,1,1168,2.4,0.32,4
7,2015-11-30,Anna Boyle,Callum Smith,NA,858,E1,1,1174,3.22,0.82,5
8,2015-12-14,Anna Boyle,Carys Davies,NA,850,E1,1,1179,4.05,0.83,6
1,2015-09-23,Benjamin Mackay,Steve Horrell,45,1698,G1,0,997,0.1,0.1,0
2,2015-10-14,Benjamin Mackay,Patrick Sullivan,67,1408,G1,0,994,0.2,0.1,0
3,2015-10-28,Benjamin Mackay,Roger Lockyer,95,1048,G1,1,1012,0.63,0.43,1
4,2015-11-11,Benjamin Mackay,Lyn Holland,63,1499,G1,0,1009,0.73,0.1,1
1,2015-07-01,Billy Ormond,Roger Lockyer,95,1048,G1,0,1008,0.46,0.46,0
1,2015-09-23,Brian Heath,John Arthur,59,1563,G1,0,1640,0.63,0.63,0
2,2015-10-14,Brian Heath,John Arthur,59,1563,G1,1,1649,1.26,0.63,1
3,2015-11-11,Brian Heath,Jonathan Dyment,61,1545,G1,0,1633,1.91,0.65,1
4,2015-11-25,Brian Heath,Christopher Robertson,75,1287,G1,1,1636,2.81,0.9,2
5,2015-12-02,Brian Heath,Chris Reading,54,1649,G1,0,1623,3.32,0.51,2
6,2015-12-16,Brian Heath,Ron Williams,50,1674,G1,1,1636,3.79,0.47,3
1,2015-09-23,Brian Ross,Hiram Rogers,58,1566,G1,0,1498,0.42,0.42,0
2,2015-11-11,Brian Ross,Patrick Sullivan,67,1408,G1,0.5,1493,1.06,0.64,0.5
3,2015-12-02,Brian Ross,Christopher Robertson,75,1287,G1,1,1500,1.85,0.79,1.5
4,2015-12-16,Brian Ross,Mark Summers,69,1377,G1,0.5,1494,2.53,0.68,2
1,2015-07-11,Caspian Fowler,George Neale,NA,1586,ECF,1,1363,0.19,0.19,1
2,2015-07-11,Caspian Fowler,Jacob Watson,NA,1642,ECF,0,1358,0.33,0.14,1
3,2015-07-11,Caspian Fowler,David Britton,NA,1586,ECF,0,1352,0.52,0.19,1
4,2015-07-12,Caspian Fowler,Peter Horlock,NA,1754,ECF,0,1349,0.62,0.1,1
5,2015-07-12,Caspian Fowler,David Wallis,NA,1610,ECF,0,1344,0.79,0.17,1
