GameNo,Date,Player1,Player2,OppKey,OppRating_Display,RatingType,Result,New,Tot,Exp,Pts
17,2013-11-09,Gerry Heap,Rudy van Kemenade,5,2011,,1,2158,9.15,0.65,11.5
18,2013-11-10,Gerry Heap,Colin Denham,15,1661,,1,2159,10.05,0.9,12.5
19,2013-11-10,Gerry Heap,David Buttell,NA,1954,,1,2164,10.77,0.72,13.5
20,2013-11-20,Gerry Heap,Rudy van Kemenade,5,2033,,0.5,2162,11.39,0.62,14
21,2013-12-01,Gerry Heap,Paul Bridges,NA,1905,,1,2165,12.17,0.78,15
22,2013-12-02,Gerry Heap,Tony Haigh,7,1930,,1,2169,12.92,0.75,16
23,2013-12-12,Gerry Heap,Mike Cleaves,NA,1787,,1,2171,13.8,0.88,17
1,2013-09-19,Howard Leah,Nick McIlvenna,33,1424,D1,0,1489,0.62,0.62,0
2,2013-09-23,Howard Leah,Colin Denham,15,1661,D1,0,1480,0.92,0.3,0
3,2013-09-30,Howard Leah,Ian Finlay,28,1477,D1,1,1494,1.47,0.55,1
4,2013-10-03,Howard Leah,Jamie Sen,17,1617,D1,1,1515,1.82,0.35,2
5,2013-10-08,Howard Leah,Anthony Geraghty,23,1510,D1,0.5,1515,2.32,0.5,2.5
6,2013-10-24,Howard Leah,Jamie Sen,17,1617,D1,0,1504,2.67,0.35,2.5
7,2013-11-07,Howard Leah,Awne Osinga,31,1463,D1,0.5,1502,3.23,0.56,3
8,2013-11-09,Howard Leah,Rudy van Kemenade,5,2011,D1,0,1498,3.33,0.1,3
9,2013-11-09,Howard Leah,Anthony Geraghty,23,1510,D1,0.5,1498,3.83,0.5,3.5
10,2013-11-09,Howard Leah,Matthew Francis,14,1664,D1,0,1489,4.12,0.29,3.5
11,2013-11-10,Howard Leah,Ian Finlay,28,1477,D1,1,1504,4.67,0.55,4.5
12,2013-11-10,Howard Leah,James Corrigan,41,1112,D1,1,1507,5.57,0.9,5.5
13,2013-11-11,Howard Leah,Robbie Coles,39,1166,D1,1,1510,6.46,0.89,6.5
14,2013-11-20,Howard Leah,Owen Llywelyn,25,1504,D1,0.5,1510,6.97,0.51,7
15,2013-11-27,Howard Leah,Matthew Francis,14,1664,D1,0,1501,7.26,0.29,7
16,2013-12-02,Howard Leah,David Buttell,NA,1954,W2,0.5,1513,7.36,0.1,7.5
1,2013-09-29,Howard Williams,Tim Kett,NA,2306,,0.5,2344,0.55,0.55,0.5
2,2013-09-30,Howard Williams,Julie van Kemenade,10,1809,,1,2345,1.45,0.9,1.5
3,2013-11-03,Howard Williams,Richard S Jones,NA,2427,IM,0,2341,1.83,0.38,1.5
4,2013-11-11,Howard Williams,John Miller,16,1655,,1,2342,2.73,0.9,2.5
5,2013-12-01,Howard Williams,Steve Christmas,NA,2025,,1,2343,3.6,0.87,3.5
6,2013-12-17,Howard Williams,Martin C Jones,11,1714,,1,2344,4.5,0.9,4.5
1,2023-10-20,Huw Morcom,Oliver Jackson,NA,2157,FM,0,1887,0.17,0.17,0
2,2013-10-21,Huw Morcom,Clive Wismayer,NA,2110,,0,1882,0.39,0.22,0
3,2013-10-22,Huw Morcom,John Cummins,NA,1844,,0.5,1880,0.96,0.57,0.5
4,2013-10-23,Huw Morcom,Nigel Dennis,NA,1845,,0.5,1879,1.52,0.56,1
5,2013-10-24,Huw Morcom,Steve Murray,NA,1844,,0.5,1877,2.09,0.57,1.5
6,2013-10-25,Huw Morcom,Pawel Lewicki,NA,1875,,1,1888,2.61,0.52,2.5
7,2013-10-26,Huw Morcom,Pal Magnussen,NA,1926,,0,1878,3.06,0.45,2.5
1,2013-09-30,Ian Finlay,Howard Leah,24,1509,D1,0,1463,0.45,0.45,0
2,2013-10-01,Ian Finlay,Tegwyn Jones,37,1255,D1,0.5,1454,1.23,0.78,0.5
3,2013-10-08,Ian Finlay,Awne Osinga,31,1463,D1,0.5,1453,1.75,0.52,1
4,2013-10-15,Ian Finlay,Rudy van Kemenade,5,2011,D1,0,1450,1.85,0.1,1
5,2013-11-09,Ian Finlay,Tony Haigh,7,1930,D1,0,1447,1.95,0.1,1
6,2013-11-09,Ian Finlay,Scott Hammett,26,1497,D1,0,1432,2.42,0.47,1
7,2013-11-09,Ian Finlay,Anthony Geraghty,23,1510,D1,0,1417,2.87,0.45,1
8,2013-11-10,Ian Finlay,Howard Leah,24,1509,D1,0,1403,3.32,0.45,1
9,2013-11-12,Ian Finlay,Owen Llywelyn,25,1504,D1,0,1388,3.78,0.46,1
1,2013-07-20,Iolo Jones,Viacheslav Dydyshko,NA,2512,GM,0.5,2252,0.17,0.17,0.5
2,2013-07-21,Iolo Jones,Stefano Tatai,NA,2365,IM,0,2247,0.51,0.34,0.5
3,2013-07-22,Iolo Jones,Miloca Schneider,NA,1957,,1,2249,1.36,0.85,1.5
4,2013-07-23,Iolo Jones,Dr. Peter Welz,NA,2149,FM,0.5,2247,2,0.64,2
5,2013-07-25,Iolo Jones,Martina Beltz,NA,2090,WIM,1,2252,2.71,0.71,3
6,2013-07-26,Iolo Jones,Gerd Niebuhr,NA,2072,,1,2256,3.44,0.73,4
7,2013-07-27,Iolo Jones,Philip M Giulian,NA,2230,FM,0.5,2256,3.96,0.52,4.5
8,2013-07-28,Iolo Jones,Hans Wuttke,NA,2171,,0.5,2254,4.57,0.61,5
9,2013-08-05,Iolo Jones,Vasily Yemelin,NA,2564,GM,0,2252,4.7,0.13,5
10,2013-08-06,Iolo Jones,Olegs Petrovskis,NA,2268,,0.5,2252,5.17,0.47,5.5
11,2013-08-06,Iolo Jones,Robert Kreyssig,NA,2085,,0.5,2249,5.89,0.72,6
12,2013-08-07,Iolo Jones,Rostislav Svoboda,NA,2226,,0,2240,6.42,0.53,6
13,2013-08-08,Iolo Jones,Laurynas Miknevicius,NA,2001,,0,2227,7.23,0.81,6
14,2013-08-08,Iolo Jones,David Bit-Narva,NA,1942,,1,2230,8.09,0.86,7
15,2013-08-09,Iolo Jones,Rein Brouwer,NA,1995,,1,2233,8.9,0.81,8
16,2013-08-10,Iolo Jones,Aviv Bar,NA,2136,,0,2222,9.55,0.65,8
17,2013-08-11,Iolo Jones,Alina Pavlova,NA,2300,WFM,0,2215,9.98,0.43,8
18,2013-09-19,Iolo Jones,Roland Spencer,27,1482,,1,2217,10.88,0.9,9
19,2013-09-29,Iolo Jones,Tom Brown,NA,2163,,1,2223,11.5,0.62,10
20,2013-09-30,Iolo Jones,Matthew Francis,14,1664,,1,2225,12.4,0.9,11
21,2013-10-10,Iolo Jones,Colin Denham,15,1661,,1,2226,13.3,0.9,12
22,2013-10-17,Iolo Jones,Awne Osinga,31,1463,,1,2228,14.2,0.9,13
23,2013-10-20,Iolo Jones,Mikka Karttunen,NA,2445,IM,0,2224,14.44,0.24,13
24,2013-10-21,Iolo Jones,Berge Ostenstad,NA,2465,GM,0,2220,14.66,0.22,13
25,2013-10-23,Iolo Jones,Dimitrios Menikos,NA,2050,,1,2224,15.42,0.76,14
26,2013-10-24,Iolo Jones,Vladimir Hamitevici,NA,2490,IM,0.5,2229,15.62,0.2,14.5
27,2013-10-25,Iolo Jones,Sampsa Nyysti,NA,2358,IM,0,2223,15.97,0.35,14.5
28,2013-10-26,Iolo Jones,Benjamin Nachbar,NA,2188,,0.5,2222,16.55,0.58,15
29,2013-11-03,Iolo Jones,Alan Bennett,NA,2077,,0.5,2219,0.7,0.7,0.5
30,2013-11-11,Iolo Jones,Gavin Jones,20,1600,,1,2220,1.6,0.9,1.5
31,2013-11-28,Iolo Jones,Tony Haigh,7,1930,,1,2223,2.45,0.85,2.5
32,2013-12-01,Iolo Jones,David Robinson,NA,1997,,0.5,2218,3.24,0.79,3
33,2013-12-17,Iolo Jones,John Miller,16,1655,,1,2220,4.14,0.9,4
1,2013-10-01,Iwan Griffiths,Mark Talbot,3,2130,D1,0,1598,0.1,0.1,0
2,2013-11-12,Iwan Griffiths,Matthew Francis,14,1664,D1,0,1588,0.51,0.41,0
3,2013-11-20,Iwan Griffiths,Tony Haigh,7,1930,D1,0,1585,0.63,0.12,0
4,2013-11-27,Iwan Griffiths,Ron Wade,22,1594,D1,1,1597,1.14,0.51,1
5,2013-12-04,Iwan Griffiths,Tony Haigh,7,1930,D1,0.5,1606,1.26,0.12,1.5
1,2013-10-01,James Corrigan,Emyr Llywelyn,46,972,D1,1,1122,0.69,0.69,1
2,2013-10-08,James Corrigan,Nick McIlvenna,33,1424,D1,0,1118,0.82,0.13,1
3,2013-10-15,James Corrigan,Julie van Kemenade,10,1809,D1,0,1115,0.92,0.1,1
4,2013-11-09,James Corrigan,Colin Denham,15,1661,D1,1,1143,1.02,0.1,2
5,2013-11-09,James Corrigan,David Buttell,NA,1954,W2,0,1140,1.12,0.1,2
6,2013-11-09,James Corrigan,John Miller,16,1655,D1,0,1137,1.22,0.1,2
7,2013-11-10,James Corrigan,Scott Hammett,26,1497,D1,0,1134,1.32,0.1,2
8,2013-11-10,James Corrigan,Howard Leah,24,1509,D1,0,1131,1.42,0.1,2
9,2013-11-12,James Corrigan,Tegwyn Jones,37,1255,D1,1,1153,1.73,0.31,3
10,2013-12-04,James Corrigan,Scott Hammett,26,1497,D1,0,1149,1.83,0.1,3
1,2013-10-22,Jamie Friel,Matthew Francis,14,1664,D1,0,997,0.1,0.1,0
2,2013-11-09,Jamie Friel,John Miller,16,1655,D1,0,994,0.2,0.1,0
3,2013-11-09,Jamie Friel,Jamie Sen,17,1617,D1,0,990,0.3,0.1,0
4,2013-11-10,Jamie Friel,Margaret Baron,48,850,D1,1,1000,1,0.7,1
5,2013-11-10,Jamie Friel,Colin Denham,15,1661,D1,0,997,1.1,0.1,1
6,2013-11-12,Jamie Friel,Emyr Llywelyn,46,972,D1,1,1012,1.64,0.54,2
7,2013-12-02,Jamie Friel,Gavin Jones,20,1600,D1,0,1008,1.74,0.1,2
1,2013-09-23,Jamie Sen,Martin C Jones,11,1714,D1,0,1608,0.37,0.37,0
2,2013-09-30,Jamie Sen,Anthony Geraghty,23,1510,D1,1,1617,1.02,0.65,1
3,2013-10-03,Jamie Sen,Howard Leah,24,1509,D1,0,1601,1.67,0.65,1
4,2013-10-08,Jamie Sen,Julie van Kemenade,10,1809,D1,0.5,1607,1.92,0.25,1.5
5,2013-10-10,Jamie Sen,Awne Osinga,31,1463,D1,0,1590,2.63,0.71,1.5
6,2013-10-24,Jamie Sen,Howard Leah,24,1509,D1,1,1598,3.28,0.65,2.5
7,2013-10-31,Jamie Sen,Colin Denham,15,1661,D1,0.5,1600,3.72,0.44,3
8,2013-11-09,Jamie Sen,Jamie Friel,44,1000,D1,1,1602,4.62,0.9,4
9,2013-11-09,Jamie Sen,Scott Hammett,26,1497,D1,1,1610,5.28,0.66,5
10,2013-11-10,Jamie Sen,Rudy van Kemenade,5,2011,D1,1,1632,5.38,0.1,6
11,2013-11-10,Jamie Sen,Tony Haigh,7,1930,D1,1,1653,5.51,0.13,7
12,2013-11-27,Jamie Sen,Rudy van Kemenade,5,2033,D2,0.5,1662,5.61,0.1,7.5
13,2013-12-02,Jamie Sen,Nick Jackson,6,2000,D1,0.5,1672,5.71,0.1,8
14,2013-12-04,Jamie Sen,Owen Llywelyn,25,1504,D1,0.5,1668,6.37,0.66,8.5
1,2013-09-23,John Miller,Roland Spencer,27,1482,,1,1661,0.73,0.73,1
2,2013-09-27,John Miller,Scott Hammett,26,1497,,0.5,1656,1.44,0.71,1.5
3,2013-09-29,John Miller,Guy Wagner,NA,1785,,1,1673,1.76,0.32,2.5
4,2013-10-01,John Miller,Nick Jackson,6,2000,,0,1670,1.87,0.11,2.5
5,2013-10-11,John Miller,Robbie Coles,39,1166,,1,1673,2.77,0.9,3.5
6,2013-10-22,John Miller,Joran Aulin-Jansson,NA,2201,FM,0,1670,2.87,0.1,3.5
7,2013-10-24,John Miller,Pierre Gengler,NA,2134,,0,1668,2.97,0.1,3.5
8,2013-10-26,John Miller,Erwin Kraska,NA,1800,,1,1685,3.27,0.3,4.5
9,2013-11-09,John Miller,Jamie Friel,44,1000,,1,1687,4.17,0.9,5.5
10,2013-11-09,John Miller,Rudy van Kemenade,5,2011,,0,1685,4.27,0.1,5.5
11,2013-11-09,John Miller,James Corrigan,41,1112,,1,1687,5.17,0.9,6.5
12,2013-11-10,John Miller,Tony Haigh,7,1930,,0,1683,5.34,0.17,6.5
13,2013-11-10,John Miller,Matthew Francis,14,1664,,0.5,1683,5.83,0.49,7
14,2013-11-11,John Miller,Howard Williams,1,2344,FM,0,1681,5.93,0.1,7
15,2013-12-02,John Miller,Chris King,43,1000,,0,1659,6.83,0.9,7
16,2013-12-04,John Miller,Mark Talbot,3,2130,,0,1657,6.93,0.1,7
17,2013-12-17,John Miller,Iolo Jones,2,2222,FM,0,1654,7.03,0.1,7
1,2013-09-07,Julie van Kemenade,Paul Hatchett,NA,2026,,0,1804,0.22,0.22,0
2,2013-09-07,Julie van Kemenade,Alyssa Wang,NA,1791,,0.5,1803,0.75,0.53,0.5
3,2013-09-08,Julie van Kemenade,Tony Haigh,7,1930,,0.5,1807,1.08,0.33,1
4,2013-09-08,Julie van Kemenade,Stephanie du Toit,NA,1686,,0,1791,1.75,0.67,1
5,2013-09-29,Julie van Kemenade,Derek Jones,NA,1985,,0,1785,2.02,0.27,1
6,2013-09-30,Julie van Kemenade,Howard Williams,1,2344,FM,0,1782,2.12,0.1,1
7,2013-10-08,Julie van Kemenade,Jamie Sen,17,1617,,0.5,1776,2.87,0.75,1.5
8,2013-10-15,Julie van Kemenade,James Corrigan,41,1112,,1,1779,3.77,0.9,2.5
9,2013-10-20,Julie van Kemenade,Jani Ahvenjarvi,NA,2241,,0,1776,3.87,0.1,2.5
10,2013-10-21,Julie van Kemenade,Carl Fredrik Ekeberg,NA,2288,FM,0,1774,3.97,0.1,2.5
11,2013-10-23,Julie van Kemenade,Athanasios Alevizos,NA,1800,,1,1785,4.48,0.51,3.5
12,2013-10-24,Julie van Kemenade,Fiona Steil-Antoni,NA,2185,WIM,0,1783,4.58,0.1,3.5
13,2013-10-25,Julie van Kemenade,Santul Kosmo,NA,2237,,0,1781,4.68,0.1,3.5
14,2013-10-26,Julie van Kemenade,Ruediger Schlenter,NA,1929,,0,1773,5.02,0.34,3.5
15,2013-11-03,Julie van Kemenade,Glyn Sinnett,NA,1866,,0.5,1774,5.44,0.42,4
16,2013-11-06,Julie van Kemenade,Ron Wade,22,1594,,0.5,1768,6.22,0.78,4.5
17,2013-11-20,Julie van Kemenade,Nick Jackson,6,2000,,0.5,1774,6.47,0.25,5
1,2013-09-12,Keith Downey,Wayne James,NA,1437,,1,1881,0.9,0.9,1
2,2013-09-19,Keith Downey,Mark Jones,NA,1695,,1,1888,1.64,0.74,2
3,2013-09-25,Keith Downey,Bill Flew,NA,1398,,1,1890,2.54,0.9,3
4,2013-10-01,Keith Downey,Gavin Jones,20,1600,,0,1870,3.38,0.84,3
5,2013-10-20,Keith Downey,Fred Hamperl,NA,2129,FM,0,1865,3.57,0.19,3
6,2013-10-21,Keith Downey,Kevin Thurlow,NA,2016,CM,1,1882,3.88,0.31,4
7,2013-10-22,Keith Downey,John Wager,NA,2105,,0.5,1889,4.09,0.21,4.5
8,2013-10-23,Keith Downey,Ian Heppell,NA,2106,,0,1884,4.3,0.21,4.5
9,2013-10-24,Keith Downey,Patrick Daly,NA,1865,,1,1895,4.82,0.52,5.5
10,2013-10-25,Keith Downey,Graham Bolt,NA,2026,,0.5,1900,5.12,0.3,6
11,2013-10-26,Keith Downey,Toni Riedener,NA,2045,,0.5,1905,5.4,0.28,6.5
12,2013-10-28,Keith Downey,Ian Jones,NA,1979,,0,1897,5.76,0.36,6.5
13,2013-10-30,Keith Downey,Nick Hale,NA,1147,,1,1899,6.66,0.9,7.5
14,2013-11-05,Keith Downey,Kelvin Haines,NA,1451,,0.5,1890,7.56,0.9,8
15,2013-11-12,Keith Downey,Chris Daniel,NA,1737,,1,1897,8.25,0.69,9
16,2013-11-21,Keith Downey,Bob Owen,NA,1438,,1,1899,9.15,0.9,10
17,2013-11-27,Keith Downey,Jason Garcia,NA,2095,,0.5,1906,9.37,0.22,10.5
18,2013-12-03,Keith Downey,Bob Moore,NA,2002,,0,1898,9.7,0.33,10.5
19,2013-12-04,Keith Downey,Fred Clough,NA,1775,,1,1907,10.34,0.64,11.5
20,2013-12-10,Keith Downey,Ken James,NA,1096,,1,1909,11.24,0.9,12.5
21,2013-12-11,Keith Downey,Andrew Gibbons,NA,2007,,0.5,1913,11.57,0.33,13
1,2013-10-01,Margaret Baron,Paul Orton,18,1608,D1,0,847,0.1,0.1,0
2,2013-10-11,Margaret Baron,Gavin Jones,20,1600,D1,0,844,0.2,0.1,0
3,2013-11-09,Margaret Baron,Awne Osinga,31,1463,D1,0,840,0.3,0.1,0
4,2013-11-09,Margaret Baron,Colin Denham,15,1661,D1,0,837,0.4,0.1,0
5,2013-11-10,Margaret Baron,Jamie Friel,44,1000,D1,0,828,0.7,0.3,0
6,2013-11-10,Margaret Baron,Anthony Geraghty,23,1510,D1,0,824,0.8,0.1,0
7,2013-11-27,Margaret Baron,Tegwyn Jones,37,1255,D1,0,821,0.9,0.1,0
1,2013-07-29,Mark Talbot,Jasper Tambini,NA,2170,,0,2123,0.44,0.44,0
2,2013-07-30,Mark Talbot,Simon L McCullough,NA,2250,,0,2118,0.78,0.34,0
3,2013-07-31,Mark Talbot,Ashley Stewart,NA,2130,,0.5,2118,1.28,0.5,0.5
4,2013-08-01,Mark Talbot,Adam C Taylor,NA,2170,,1,2126,1.72,0.44,1.5
5,2013-08-02,Mark Talbot,Mike J Surtees,NA,2266,,0.5,2129,2.04,0.32,2
6,2013-08-03,Mark Talbot,David H Coates,NA,2178,,1,2138,2.47,0.43,3
7,2013-08-05,Mark Talbot,Laurence Ball,NA,2186,,0.5,2140,2.89,0.42,3.5
8,2013-08-06,Mark Talbot,Gordon W Scott,NA,2250,,1,2150,3.23,0.34,4.5
9,2013-08-07,Mark Talbot,Oskar A Hackner,NA,2242,,0.5,2153,3.58,0.35,5
10,2013-08-08,Mark Talbot,Chris G Ward,NA,2386,GM,0,2150,3.76,0.18,5
11,2013-08-09,Mark Talbot,Peter J Batchelor,NA,2242,,0,2144,4.11,0.35,5
12,2013-09-07,Mark Talbot,George V Glover,NA,1930,,1,2148,4.87,0.76,6
13,2013-09-07,Mark Talbot,Mark A Whitehead,NA,1970,,0.5,2145,5.58,0.71,6.5
14,2013-09-08,Mark Talbot,Chris Vassiliou,NA,2034,,1,2151,6.21,0.63,7.5
15,2013-09-08,Mark Talbot,Michael J Surtees,NA,2266,,0.5,2154,6.53,0.32,8
16,2013-10-01,Mark Talbot,Iwan Griffiths,21,1600,,1,2155,7.43,0.9,9
17,2013-10-15,Mark Talbot,Anthony Geraghty,23,1510,,1,2157,8.33,0.9,10
18,2013-11-06,Mark Talbot,Martin C Jones,11,1714,,0.5,2150,9.23,0.9,10.5
19,2013-11-27,Mark Talbot,Tony Haigh,7,1930,,0.5,2146,9.99,0.76,11
20,2013-12-04,Mark Talbot,John Miller,16,1655,,1,2148,10.89,0.9,12
1,2013-09-23,Martin C Jones,Jamie Sen,17,1617,,1,1723,0.63,0.63,1
2,2013-09-29,Martin C Jones,David O'Donnell,NA,1889,,1,1740,0.9,0.27,2
3,2013-10-11,Martin C Jones,Scott Hammett,26,1497,,1,1746,1.68,0.78,3
4,2013-11-06,Martin C Jones,Mark Talbot,3,2130,,0.5,1755,1.78,0.1,3.5
5,2013-12-02,Martin C Jones,Matthew Francis,14,1664,,1,1766,2.35,0.57,4.5
6,2013-12-17,Martin C Jones,Howard Williams,1,2344,FM,0,1763,2.45,0.1,4.5
1,2013-09-30,Matthew Francis,Iolo Jones,2,2247,FM,0,1662,0.1,0.1,0
2,2013-10-22,Matthew Francis,Jamie Friel,44,1000,,1,1664,1,0.9,1
3,2013-11-09,Matthew Francis,Awne Osinga,31,1463,,0.5,1658,1.76,0.76,1.5
4,2013-11-09,Matthew Francis,Colin Denham,15,1661,,0,1646,2.26,0.5,1.5
