name,zone,club,grade,title,last_played,player_key,profile_url,Pld,name_clean
Adam Haunch,N1,NA,962,NA,NA,77,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=77,5,adam haunch
Anton Petkov,N1,NA,1736,NA,NA,29,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=29,6,anton petkov
Barrie Wells,N1,NA,1701,NA,NA,31,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=31,14,barrie wells
Ben Barnes,N1,NA,1250,NA,NA,62,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=62,11,ben barnes
Brian Jones,N1,NA,1318,NA,NA,60,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=60,4,brian jones
Catriona Coutts,N1,NA,1499,NA,NA,50,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=50,23,catriona coutts
Charles F Morris,N1,NA,2139,NA,NA,4,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=4,5,charles f morris
Charles Higgie,N1,NA,1998,NA,NA,9,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=9,8,charles higgie
Cliff Rice,N1,NA,1972,NA,NA,10,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=10,4,cliff rice
Danny Heath,N1,NA,1503,NA,NA,49,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=49,3,danny heath
David J James,N1,NA,2171,NA,NA,2,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=2,14,david j james
David Jameson,N1,NA,2158,NA,NA,3,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=3,17,david jameson
Deio Parri,N1,NA,1691,NA,NA,32,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=32,3,deio parri
Dewi Jones,N1,NA,1671,NA,NA,34,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=34,17,dewi jones
Dormantas Kirklys,N1,NA,1366,NA,NA,55,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=55,52,dormantas kirklys
Edward Thonger,N1,NA,1650,NA,NA,37,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=37,1,edward thonger
Elaine Evans,N1,NA,899,NA,NA,78,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=78,8,elaine evans
Eluned Rathbone-Jones,N1,NA,874,NA,NA,80,https://www.welshchessunion.uk/Grading/xarchive/north/JulyDec2018/pr.php?id=80,16,eluned rathbone-jones
